,id,name,rate,total
0,1,Bulbasaur,1/550,"3,304"
1,4,Charmander,1/507,"2,539"
2,7,Squirtle,1/432,"1,730"
3,19,Rattata,1/368,"2,209"
4,25,Pikachu,1/454,"1,364"
5,27,Sandshrew,1/365,"4,016"
6,29,Nidoran♀,1/640,"1,921"
7,32,Nidoran♂,1/785,"1,571"
8,39,Jigglypuff,"1/2,249","2,249"
9,41,Zubat,1/224,898
10,43,Oddish,1/615,"1,230"
11,46,Paras,1/338,"1,353"
12,52,Meowth,1/557,557
13,56,Mankey,1/505,"1,011"
14,58,Growlithe,1/230,"1,152"
15,69,Bellsprout,1/786,"1,573"
16,72,Tentacool,1/480,"36,530"
17,74,Geodude,1/367,734
18,79,Slowpoke,1/830,830
19,80,Slowbro,1/19,19
20,81,Magnemite,1/381,763
21,90,Shellder,1/534,"9,090"
22,92,Gastly,1/284,568
23,96,Drowzee,"1/1,258","1,258"
24,98,Krabby,1/582,"73,457"
25,103,Exeggutor,1/68,"9,798"
26,106,Hitmonlee,1/819,819
27,107,Hitmonchan,1/422,844
28,109,Koffing,1/510,"4,080"
29,111,Rhyhorn,1/295,"1,772"
30,113,Chansey,1/74,222
31,114,Tangela,1/803,"1,607"
32,115,Kangaskhan,1/164,329
33,116,Horsea,1/499,"21,460"
34,118,Goldeen,1/548,"1,096"
35,120,Staryu,1/553,"11,077"
36,122,Mr. Mime,1/215,215
37,123,Scyther,1/49,199
38,128,Tauros,1/377,377
39,131,Lapras,1/76,690
40,133,Eevee,1/752,"1,505"
41,163,Hoothoot,1/527,"3,693"
42,165,Ledyba,"1/1,005","2,011"
43,177,Natu,1/504,504
44,179,Mareep,1/187,935
45,181,Ampharos,1/27,27
46,183,Marill,1/557,"44,045"
47,190,Aipom,1/311,934
48,191,Sunkern,1/222,444
49,193,Yanma,1/444,"4,003"
50,194,Wooper,1/705,"3,526"
51,203,Girafarig,1/597,597
52,204,Pineco,1/52,312
53,206,Dunsparce,1/252,504
54,209,Snubbull,1/445,"2,227"
55,211,Qwilfish,1/881,881
56,215,Sneasel,1/21,21
57,218,Slugma,1/300,"1,202"
58,223,Remoraid,1/341,683
59,226,Mantine,1/615,"5,541"
60,237,Hitmontop,1/535,"1,605"
61,252,Treecko,"1/2,121","2,121"
62,254,Sceptile,1/39,78
63,255,Torchic,1/348,"2,091"
64,257,Blaziken,1/26,79
65,258,Mudkip,1/543,"1,630"
66,260,Swampert,1/69,69
67,261,Poochyena,"1/3,527","3,527"
68,263,Zigzagoon,1/72,"5,992"
69,270,Lotad,1/538,"6,461"
70,273,Seedot,"1/1,022","5,112"
71,276,Taillow,1/851,"2,553"
72,278,Wingull,1/466,"43,872"
73,285,Shroomish,1/642,"3,856"
74,287,Slakoth,1/228,685
75,293,Whismur,1/406,"2,030"
76,296,Makuhita,1/466,"2,797"
77,299,Nosepass,1/658,"1,317"
78,300,Skitty,1/409,"2,455"
79,310,Manectric,1/62,62
80,312,Minun,1/347,695
81,315,Roselia,1/324,"1,298"
82,316,Gulpin,1/339,"1,018"
83,320,Wailmer,1/484,"90,647"
84,322,Numel,1/306,306
85,324,Torkoal,1/125,125
86,333,Swablu,1/621,"2,484"
87,336,Seviper,1/42,42
88,338,Solrock,1/361,361
89,341,Corphish,1/648,648
90,349,Feebas,1/54,164
91,351,Castform,1/615,615
92,355,Duskull,1/429,429
93,358,Chimecho,1/232,465
94,363,Spheal,1/525,"88,307"
95,366,Clamperl,1/18,74
96,370,Luvdisc,1/127,127
97,374,Beldum,1/77,77
98,387,Turtwig,1/355,710
99,390,Chimchar,1/947,947
100,396,Starly,1/814,"4,888"
101,399,Bidoof,1/465,"9,308"
102,401,Kricketot,1/650,"3,251"
103,415,Combee,1/470,470
104,418,Buizel,1/648,"1,297"
105,427,Buneary,1/290,"2,324"
106,431,Glameow,"1/1,210","1,210"
107,443,Gible,1/123,246
108,449,Hippopotas,1/68,68
109,451,Skorupi,1/880,880
110,453,Croagunk,"1/1,333","1,333"
111,456,Finneon,1/524,"43,574"
112,504,Patrat,1/503,"4,535"
113,506,Lillipup,1/733,"2,933"
114,509,Purrloin,"1/1,139","1,139"
115,515,Panpour,1/422,422
116,519,Pidove,1/648,"1,946"
117,524,Roggenrola,1/381,381
118,527,Woobat,1/733,"1,467"
119,529,Drilbur,1/136,136
120,535,Tympole,1/350,700
121,543,Venipede,1/590,590
122,554,Darumaka,1/168,672
123,557,Dwebble,1/415,"22,030"
124,572,Minccino,"1/1,091","1,091"
125,590,Foongus,1/153,921
126,592,Frillish,1/651,"22,137"
127,597,Ferroseed,1/129,129
128,610,Axew,1/24,"80,689"
129,616,Shelmet,1/143,287
130,618,Stunfisk,1/112,898
131,659,Bunnelby,"1/1,223","2,447"
132,661,Fletchling,1/286,572
133,667,Litleo,1/695,"2,085"
134,682,Spritzee,1/207,"1,247"
135,684,Swirlix,"1/1,235","1,235"
136,686,Inkay,1/87,87
137,692,Clauncher,1/545,"10,908"
138,734,Yungoos,1/342,"4,451"
