,id,name,rate,total
0,1,Bulbasaur,1/590,"13,586"
1,3,Venusaur,1/36,110
2,4,Charmander,1/438,"11,389"
3,7,Squirtle,1/879,"9,678"
4,10,Caterpie,1/537,"4,834"
5,21,Spearow,1/754,"9,056"
6,23,Ekans,1/476,"10,487"
7,25,Pikachu,1/616,"8,020"
8,35,Clefairy,1/334,"3,675"
9,43,Oddish,1/469,"8,448"
10,48,Venonat,1/431,"4,311"
11,54,Psyduck,1/353,"5,301"
12,56,Mankey,1/580,"2,901"
13,58,Growlithe,1/251,"2,014"
14,60,Poliwag,1/322,"3,867"
15,69,Bellsprout,1/630,"5,043"
16,72,Tentacool,1/747,747
17,77,Ponyta,1/278,"1,115"
18,81,Magnemite,1/537,"125,320"
19,84,Doduo,1/370,"2,966"
20,86,Seel,1/547,"1,094"
21,88,Grimer,1/537,"66,172"
22,95,Onix,1/63,189
23,100,Voltorb,1/605,"154,973"
24,111,Rhyhorn,1/390,"4,296"
25,114,Tangela,1/232,232
26,115,Kangaskhan,1/321,"2,895"
27,122,Mr. Mime,1/258,258
28,124,Jynx,"1/1,395","1,395"
29,125,Electabuzz,1/491,"197,126"
30,128,Tauros,"1/1,162","1,162"
31,131,Lapras,1/69,839
32,133,Eevee,1/508,"13,740"
33,137,Porygon,1/504,"78,631"
34,138,Omanyte,1/226,"1,134"
35,140,Kabuto,"1/1,203","1,203"
36,142,Aerodactyl,1/82,410
37,147,Dratini,1/458,"1,832"
38,163,Hoothoot,1/552,"12,165"
39,165,Ledyba,1/602,"1,806"
40,167,Spinarak,1/596,"13,129"
41,177,Natu,1/555,"9,995"
42,183,Marill,1/355,"8,895"
43,185,Sudowoodo,1/365,"1,095"
44,191,Sunkern,1/461,"1,845"
45,200,Misdreavus,1/471,"6,131"
46,209,Snubbull,1/412,"7,842"
47,216,Teddiursa,1/809,"4,048"
48,218,Slugma,1/414,"1,242"
49,225,Delibird,1/555,"1,110"
50,234,Stantler,1/594,"1,783"
51,252,Treecko,1/608,"3,041"
52,255,Torchic,"1/1,045","3,136"
53,258,Mudkip,1/367,"10,283"
54,261,Poochyena,1/523,"3,665"
55,273,Seedot,1/686,"6,863"
56,276,Taillow,1/503,"10,065"
57,278,Wingull,1/485,"5,828"
58,287,Slakoth,1/488,"18,581"
59,296,Makuhita,1/878,"2,635"
60,299,Nosepass,1/162,487
61,300,Skitty,1/650,"4,554"
62,304,Aron,1/545,"9,819"
63,307,Meditite,"1/1,201","1,201"
64,311,Plusle,1/680,"4,763"
65,312,Minun,1/587,"30,547"
66,313,Volbeat,1/569,"1,709"
67,314,Illumise,1/531,"2,127"
68,335,Zangoose,1/635,"1,906"
69,338,Solrock,1/273,"1,365"
70,339,Barboach,1/642,"5,139"
71,343,Baltoy,1/325,650
72,345,Lileep,1/450,900
73,347,Anorith,1/448,897
74,349,Feebas,1/66,"1,607"
75,351,Castform,1/314,"9,118"
76,353,Shuppet,1/656,"1,970"
77,361,Snorunt,1/166,166
78,371,Bagon,1/919,"1,838"
79,387,Turtwig,1/449,"11,244"
80,390,Chimchar,1/677,"12,867"
81,393,Piplup,1/686,"10,293"
82,399,Bidoof,1/542,"12,485"
83,431,Glameow,1/537,"6,450"
84,436,Bronzor,1/60,487
85,449,Hippopotas,1/219,"1,977"
86,453,Croagunk,1/500,"16,021"
87,506,Lillipup,1/550,"13,221"
88,519,Pidove,1/473,"19,397"
89,527,Woobat,1/387,"2,324"
90,538,Throh,"1/1,069","1,069"
91,539,Sawk,1/424,"1,698"
92,557,Dwebble,1/456,"8,679"
93,568,Trubbish,1/436,"78,535"
94,572,Minccino,1/551,"8,275"
95,597,Ferroseed,1/478,957
96,631,Heatmor,1/190,381
97,632,Durant,1/636,"1,909"
98,659,Bunnelby,"1/1,098","3,295"
99,661,Fletchling,1/628,"3,771"
