,id,name,rate,total
0,1,Bulbasaur,1/513,"2,052"
1,7,Squirtle,1/344,"2,412"
2,10,Caterpie,1/501,"16,565"
3,13,Weedle,1/394,"1,184"
4,16,Pidgey,1/601,"25,266"
5,18,Pidgeot,1/61,122
6,19,Rattata,1/428,"11,130"
7,21,Spearow,1/414,"26,954"
8,23,Ekans,1/510,"8,170"
9,25,Pikachu,"1/1,023","3,071"
10,27,Sandshrew,1/69,"84,186"
11,29,Nidoran♀,1/405,405
12,32,Nidoran♂,1/454,"10,909"
13,35,Clefairy,1/590,"4,135"
14,37,Vulpix,1/523,"9,423"
15,39,Jigglypuff,1/503,"21,164"
16,41,Zubat,1/465,"8,844"
17,43,Oddish,1/441,"30,055"
18,46,Paras,1/497,"30,329"
19,48,Venonat,1/681,"16,345"
20,50,Diglett,1/498,"75,250"
21,52,Meowth,1/457,"33,426"
22,54,Psyduck,1/609,"4,877"
23,56,Mankey,1/555,"32,218"
24,58,Growlithe,1/686,"26,775"
25,60,Poliwag,1/392,"4,708"
26,63,Abra,1/736,"6,628"
27,66,Machop,1/546,"26,215"
28,69,Bellsprout,1/427,"5,978"
29,72,Tentacool,1/591,"1,183"
30,74,Geodude,1/637,"14,670"
31,77,Ponyta,1/721,"2,885"
32,79,Slowpoke,1/601,"6,620"
33,80,Slowbro,1/171,513
34,81,Magnemite,1/370,"6,668"
35,88,Grimer,1/569,"23,916"
36,90,Shellder,1/731,"2,193"
37,92,Gastly,1/308,"18,191"
38,95,Onix,1/64,"1,945"
39,98,Krabby,1/539,"1,079"
40,100,Voltorb,1/640,"12,171"
41,102,Exeggcute,1/387,"3,870"
42,106,Hitmonlee,1/981,"4,908"
43,107,Hitmonchan,1/620,"4,962"
44,108,Lickitung,1/66,"8,150"
45,109,Koffing,1/601,"18,659"
46,113,Chansey,1/64,"4,929"
47,114,Tangela,1/542,"10,854"
48,115,Kangaskhan,1/228,"1,597"
49,116,Horsea,"1/1,134","1,134"
50,118,Goldeen,1/572,"4,007"
51,120,Staryu,1/361,722
52,123,Scyther,1/62,"6,207"
53,124,Jynx,1/281,"2,248"
54,125,Electabuzz,1/772,772
55,126,Magmar,1/321,"1,926"
56,127,Pinsir,1/114,570
57,128,Tauros,1/544,"3,269"
58,129,Magikarp,1/675,"4,055"
59,131,Lapras,1/59,119
60,133,Eevee,1/788,"32,321"
61,137,Porygon,1/654,"6,540"
62,143,Snorlax,1/391,"1,173"
63,161,Sentret,1/618,"1,236"
64,163,Hoothoot,1/729,"1,459"
65,165,Ledyba,1/501,"1,503"
66,177,Natu,1/475,"3,325"
67,187,Hoppip,1/447,"1,343"
68,194,Wooper,1/510,"1,531"
69,204,Pineco,1/47,856
70,207,Gligar,1/62,"1,005"
71,209,Snubbull,1/211,211
72,213,Shuckle,1/168,168
73,216,Teddiursa,1/345,"2,419"
74,218,Slugma,1/615,"2,460"
75,220,Swinub,1/467,"118,760"
76,222,Corsola,1/335,"1,343"
77,225,Delibird,1/511,"104,329"
78,229,Houndoom,1/41,41
79,231,Phanpy,1/930,930
80,234,Stantler,1/327,655
81,241,Miltank,1/325,651
82,252,Treecko,1/371,"1,115"
83,255,Torchic,1/274,823
84,258,Mudkip,"1/1,398","1,398"
85,261,Poochyena,1/671,"3,355"
86,265,Wurmple,1/522,"2,612"
87,270,Lotad,1/418,"2,508"
88,273,Seedot,1/296,"1,776"
89,278,Wingull,"1/1,069","1,069"
90,283,Surskit,1/367,"4,041"
91,285,Shroomish,1/490,490
92,287,Slakoth,1/527,"4,743"
93,293,Whismur,1/373,"1,869"
94,296,Makuhita,1/733,"5,137"
95,300,Skitty,1/470,"3,292"
96,304,Aron,1/417,417
97,309,Electrike,1/312,"1,560"
98,311,Plusle,"1/1,596","1,596"
99,312,Minun,"1/1,682","1,682"
100,313,Volbeat,1/993,"3,973"
101,314,Illumise,1/361,"3,250"
102,316,Gulpin,1/325,"2,275"
103,318,Carvanha,1/417,"1,670"
104,320,Wailmer,1/436,872
105,322,Numel,1/520,"146,226"
106,325,Spoink,1/696,"1,393"
107,328,Trapinch,1/412,825
108,335,Zangoose,1/619,"4,335"
109,336,Seviper,1/629,"3,776"
110,337,Lunatone,1/554,"4,435"
111,338,Solrock,1/525,"5,254"
112,341,Corphish,1/425,850
113,347,Anorith,1/453,453
114,355,Duskull,1/348,"1,741"
115,359,Absol,1/46,"2,582"
116,361,Snorunt,1/893,"2,679"
117,362,Glalie,1/36,146
118,363,Spheal,1/544,"3,268"
119,370,Luvdisc,1/199,797
120,374,Beldum,1/423,423
121,387,Turtwig,1/486,"3,892"
122,390,Chimchar,"1/1,189","3,567"
123,393,Piplup,1/453,"2,723"
124,396,Starly,1/479,"1,438"
125,399,Bidoof,1/560,"5,600"
126,403,Shinx,1/70,"1,191"
127,415,Combee,1/617,"2,470"
128,418,Buizel,1/297,"1,785"
129,422,Shellos,1/640,"9,606"
130,425,Drifloon,1/484,"1,454"
131,427,Buneary,1/379,"1,898"
132,431,Glameow,1/375,"1,503"
133,434,Stunky,1/653,"2,615"
134,441,Chatot,1/820,"2,462"
135,443,Gible,1/85,171
136,449,Hippopotas,1/254,"1,017"
137,451,Skorupi,1/645,"1,290"
138,459,Snover,1/491,"148,397"
139,460,Abomasnow,1/83,83
140,480,Uxie,1/9,9
141,504,Patrat,1/243,"1,461"
142,506,Lillipup,1/756,"1,512"
143,511,Pansage,1/576,"4,037"
144,513,Pansear,1/415,"1,247"
145,515,Panpour,1/325,"4,553"
146,524,Roggenrola,1/556,"3,340"
147,529,Drilbur,"1/1,208","2,417"
148,535,Tympole,"1/1,021","2,042"
149,538,Throh,1/506,"4,560"
150,539,Sawk,1/756,"5,295"
151,543,Venipede,"1/1,003","2,006"
152,548,Petilil,1/730,"2,190"
153,554,Darumaka,1/483,"147,048"
154,557,Dwebble,1/510,"3,572"
155,574,Gothita,"1/1,337","2,675"
156,577,Solosis,1/362,"3,261"
157,580,Ducklett,1/708,"2,835"
158,582,Vanillite,1/419,"4,613"
