,id,name,rate,total
0,10,Caterpie,1/951,"3,805"
1,19,Rattata,1/540,"154,449"
2,21,Spearow,1/474,"1,423"
3,25,Pikachu,1/629,"8,188"
4,29,Nidoran♀,1/575,"9,203"
5,32,Nidoran♂,1/569,"9,117"
6,35,Clefairy,1/677,"18,290"
7,39,Jigglypuff,1/369,"38,063"
8,41,Zubat,1/590,"3,545"
9,43,Oddish,1/305,915
10,48,Venonat,1/850,"2,550"
11,54,Psyduck,1/719,"2,876"
12,56,Mankey,1/957,"1,914"
13,58,Growlithe,1/370,"5,550"
14,59,Arcanine,1/135,271
15,60,Poliwag,1/378,"2,648"
16,63,Abra,1/364,"4,008"
17,81,Magnemite,1/509,"7,649"
18,88,Grimer,1/65,"11,150"
19,92,Gastly,1/487,"1,951"
20,96,Drowzee,1/289,"2,315"
21,100,Voltorb,1/586,"5,867"
22,104,Cubone,1/287,"1,725"
23,109,Koffing,1/377,"3,018"
24,113,Chansey,1/20,123
25,114,Tangela,1/500,"1,000"
26,122,Mr. Mime,1/169,169
27,123,Scyther,1/54,162
28,127,Pinsir,1/474,474
29,129,Magikarp,1/452,"6,791"
30,133,Eevee,1/407,"11,408"
31,140,Kabuto,1/267,535
32,152,Chikorita,1/387,"3,879"
33,155,Cyndaquil,1/433,"4,772"
34,158,Totodile,1/547,"3,834"
35,161,Sentret,1/331,"1,327"
36,185,Sudowoodo,"1/1,017","2,034"
37,193,Yanma,1/842,842
38,194,Wooper,1/487,"5,357"
39,198,Murkrow,1/515,"182,896"
40,206,Dunsparce,1/965,965
41,209,Snubbull,1/477,"45,837"
42,216,Teddiursa,1/734,"1,469"
43,220,Swinub,1/868,"8,684"
44,228,Houndour,1/491,"91,460"
45,234,Stantler,1/313,313
46,241,Miltank,1/707,707
47,261,Poochyena,1/531,"182,782"
48,263,Zigzagoon,"1/1,220","2,441"
49,265,Wurmple,1/401,"11,649"
50,270,Lotad,1/465,"1,863"
51,276,Taillow,1/453,"5,447"
52,300,Skitty,1/446,"2,678"
53,304,Aron,1/559,"11,195"
54,311,Plusle,1/671,"10,079"
55,312,Minun,1/802,"10,426"
56,313,Volbeat,1/264,"1,056"
57,314,Illumise,1/615,"1,230"
58,318,Carvanha,1/557,"46,253"
59,325,Spoink,1/411,"12,752"
60,333,Swablu,1/431,"2,155"
61,335,Zangoose,1/253,506
62,337,Lunatone,1/308,308
63,353,Shuppet,1/557,"1,115"
64,371,Bagon,1/87,87
65,387,Turtwig,1/554,"8,312"
66,390,Chimchar,1/650,"8,455"
67,393,Piplup,1/446,"12,061"
68,418,Buizel,1/383,"1,150"
69,425,Drifloon,1/129,129
70,427,Buneary,1/700,"9,809"
71,431,Glameow,1/515,"19,590"
72,443,Gible,1/59,236
73,453,Croagunk,1/504,"7,571"
74,495,Snivy,1/832,832
75,504,Patrat,1/465,"2,792"
76,527,Woobat,1/142,426
77,597,Ferroseed,1/555,"2,220"
78,631,Heatmor,1/227,227
79,659,Bunnelby,1/500,"17,012"
80,661,Fletchling,1/352,"6,706"
