,id,name,rate,total
0,10,Caterpie,1/400,"10,817"
1,16,Pidgey,"1/1,647","3,295"
2,19,Rattata,1/476,"7,626"
3,21,Spearow,1/651,"3,259"
4,23,Ekans,1/515,"31,464"
5,25,Pikachu,1/463,"21,337"
6,27,Sandshrew,1/104,104
7,35,Clefairy,1/621,"13,057"
8,39,Jigglypuff,1/496,"32,250"
9,41,Zubat,1/545,"39,291"
10,46,Paras,"1/1,001","2,002"
11,52,Meowth,1/67,"4,406"
12,54,Psyduck,"1/1,282","10,258"
13,56,Mankey,1/457,"9,157"
14,58,Growlithe,1/570,"6,845"
15,60,Poliwag,1/513,"9,748"
16,63,Abra,1/314,"3,460"
17,66,Machop,1/405,"11,764"
18,72,Tentacool,1/534,"22,445"
19,74,Geodude,1/622,"3,110"
20,79,Slowpoke,1/759,"2,279"
21,80,Slowbro,1/94,282
22,81,Magnemite,1/591,"2,956"
23,86,Seel,1/221,665
24,88,Grimer,1/55,"2,908"
25,92,Gastly,1/687,"8,248"
26,94,Gengar,1/105,210
27,96,Drowzee,1/698,"5,591"
28,98,Krabby,1/498,"1,992"
29,102,Exeggcute,1/385,"13,504"
30,103,Exeggutor,1/42,684
31,104,Cubone,1/641,"3,209"
32,106,Hitmonlee,1/412,"2,884"
33,107,Hitmonchan,1/579,"2,898"
34,108,Lickitung,1/60,"2,168"
35,109,Koffing,1/620,"13,037"
36,113,Chansey,1/68,"2,743"
37,115,Kangaskhan,1/619,"9,914"
38,116,Horsea,1/420,"9,670"
39,118,Goldeen,1/360,"10,447"
40,120,Staryu,1/789,"1,578"
41,122,Mr. Mime,1/496,496
42,123,Scyther,1/41,584
43,124,Jynx,1/356,"1,426"
44,125,Electabuzz,1/779,"2,338"
45,127,Pinsir,1/628,"1,886"
46,128,Tauros,1/752,"3,009"
47,129,Magikarp,1/573,"35,528"
48,130,Gyarados,1/127,"2,302"
49,131,Lapras,1/56,"1,649"
50,133,Eevee,1/516,"36,690"
51,137,Porygon,1/349,"1,745"
52,138,Omanyte,1/493,"1,481"
53,140,Kabuto,1/223,"1,562"
54,142,Aerodactyl,1/41,247
55,147,Dratini,1/776,"1,552"
56,163,Hoothoot,1/451,"34,335"
57,165,Ledyba,1/546,"21,308"
58,167,Spinarak,1/661,"7,936"
59,170,Chinchou,1/552,"35,891"
60,177,Natu,1/571,"12,574"
61,179,Mareep,1/711,"30,586"
62,181,Ampharos,1/189,378
63,185,Sudowoodo,1/663,"1,989"
64,190,Aipom,1/793,"3,175"
65,198,Murkrow,1/423,"16,507"
66,200,Misdreavus,1/336,"1,010"
67,204,Pineco,1/74,224
68,206,Dunsparce,1/435,"9,145"
69,209,Snubbull,1/535,"24,104"
70,215,Sneasel,1/71,575
71,222,Corsola,1/967,"2,903"
72,223,Remoraid,1/408,"20,441"
73,225,Delibird,1/610,610
74,226,Mantine,1/906,"1,812"
75,227,Skarmory,1/46,462
76,228,Houndour,1/361,"6,147"
77,229,Houndoom,1/50,151
78,237,Hitmontop,1/460,"5,985"
79,241,Miltank,1/416,"6,243"
80,246,Larvitar,1/452,904
81,261,Poochyena,1/521,"9,383"
82,265,Wurmple,1/576,"38,033"
83,270,Lotad,1/252,252
84,276,Taillow,1/610,"26,249"
85,278,Wingull,1/614,"13,527"
86,290,Nincada,1/16,32
87,293,Whismur,1/510,"13,775"
88,296,Makuhita,1/434,"24,333"
89,299,Nosepass,"1/1,092","1,092"
90,302,Sableye,1/155,467
91,309,Electrike,1/626,"5,012"
92,310,Manectric,1/90,453
93,313,Volbeat,1/409,"2,454"
94,314,Illumise,1/291,875
95,318,Carvanha,1/591,"3,547"
96,320,Wailmer,1/390,"8,592"
97,325,Spoink,1/270,"2,708"
98,328,Trapinch,1/623,"16,207"
99,335,Zangoose,1/258,"4,913"
100,336,Seviper,1/471,"2,830"
101,337,Lunatone,1/964,"1,928"
102,338,Solrock,1/501,"6,012"
103,339,Barboach,1/414,"12,028"
104,343,Baltoy,1/396,"1,585"
105,345,Lileep,1/351,"4,219"
106,347,Anorith,1/470,"3,760"
107,349,Feebas,1/63,"3,301"
108,351,Castform,1/610,"30,506"
109,353,Shuppet,1/405,"4,057"
110,361,Snorunt,1/250,250
111,363,Spheal,1/409,"2,868"
112,366,Clamperl,1/53,213
113,370,Luvdisc,1/606,"3,638"
114,371,Bagon,1/461,"5,543"
115,374,Beldum,1/722,"1,444"
116,401,Kricketot,1/531,"24,438"
117,408,Cranidos,1/434,"1,738"
118,418,Buizel,1/595,"5,357"
119,425,Drifloon,1/822,"13,984"
120,427,Buneary,1/523,"10,461"
121,428,Lopunny,1/93,560
122,443,Gible,1/153,"3,829"
123,449,Hippopotas,1/979,"1,958"
124,495,Snivy,1/529,"15,351"
125,498,Tepig,1/455,"15,034"
126,501,Oshawott,1/462,"13,422"
127,506,Lillipup,1/588,"33,532"
128,522,Blitzle,1/430,"4,300"
129,524,Roggenrola,1/542,"4,341"
130,538,Throh,1/371,"3,344"
131,539,Sawk,1/557,"5,578"
132,546,Cottonee,1/722,"5,059"
133,568,Trubbish,1/642,642
134,572,Minccino,1/466,"8,872"
135,594,Alomomola,1/72,216
136,627,Rufflet,1/612,612
137,631,Heatmor,1/395,"1,582"
138,632,Durant,1/465,"5,123"
139,633,Deino,1/303,"1,822"
140,661,Fletchling,1/655,"14,410"
141,667,Litleo,1/619,"9,296"
142,734,Yungoos,1/589,"32,428"
143,759,Stufful,1/416,"25,803"
