,id,name,rate,total
0,1,Bulbasaur,1/273,273
1,3,Venusaur,1/174,"1,744"
2,4,Charmander,1/211,211
3,6,Charizard,1/188,"1,698"
4,9,Blastoise,1/151,"1,209"
5,10,Caterpie,1/337,"8,095"
6,21,Spearow,1/817,"2,453"
7,23,Ekans,1/516,"24,778"
8,25,Pikachu,1/783,"4,699"
9,37,Vulpix,1/595,"23,215"
10,39,Jigglypuff,1/498,"350,188"
11,41,Zubat,1/404,"12,943"
12,43,Oddish,1/422,"8,866"
13,46,Paras,1/672,"8,068"
14,52,Meowth,1/187,"12,960"
15,56,Mankey,1/637,"12,113"
16,63,Abra,"1/1,184","3,552"
17,65,Alakazam,1/36,109
18,66,Machop,1/525,"13,668"
19,69,Bellsprout,1/369,"3,322"
20,72,Tentacool,1/488,"6,355"
21,79,Slowpoke,1/505,"30,346"
22,80,Slowbro,1/95,573
23,86,Seel,1/958,"5,753"
24,90,Shellder,1/379,"3,790"
25,95,Onix,1/63,254
26,98,Krabby,1/673,"8,077"
27,102,Exeggcute,1/492,"7,883"
28,103,Exeggutor,1/60,541
29,104,Cubone,1/196,980
30,109,Koffing,1/839,"19,308"
31,111,Rhyhorn,1/614,"3,070"
32,114,Tangela,"1/1,174","1,174"
33,115,Kangaskhan,1/144,"3,891"
34,122,Mr. Mime,1/261,"3,141"
35,123,Scyther,1/65,"6,663"
36,124,Jynx,1/538,"1,614"
37,128,Tauros,1/531,"2,125"
38,133,Eevee,1/680,"14,971"
39,138,Omanyte,"1/1,477","1,477"
40,140,Kabuto,1/228,"1,372"
41,142,Aerodactyl,1/238,476
42,147,Dratini,1/209,"1,049"
43,161,Sentret,1/512,"31,785"
44,163,Hoothoot,1/506,"464,741"
45,165,Ledyba,1/411,"4,112"
46,170,Chinchou,1/562,"22,490"
47,179,Mareep,"1/1,601","4,804"
48,181,Ampharos,1/94,"1,324"
49,183,Marill,1/458,"22,919"
50,187,Hoppip,1/380,"22,468"
51,191,Sunkern,"1/1,134","4,537"
52,194,Wooper,1/519,"69,622"
