,id,name,rate,total
0,1,Bulbasaur,1/745,"2,982"
1,4,Charmander,1/320,"2,241"
2,7,Squirtle,"1/1,716","1,716"
3,19,Rattata,1/336,"2,016"
4,25,Pikachu,1/325,"1,301"
5,27,Sandshrew,1/334,"3,341"
6,29,Nidoran♀,1/377,"1,888"
7,32,Nidoran♂,1/365,"1,460"
8,39,Jigglypuff,1/591,"2,366"
9,41,Zubat,1/461,923
10,46,Paras,"1/1,285","1,285"
11,52,Meowth,1/274,549
12,56,Mankey,1/595,"1,191"
13,58,Growlithe,1/286,"1,147"
14,69,Bellsprout,1/766,"1,533"
15,72,Tentacool,1/501,"35,631"
16,74,Geodude,1/195,585
17,79,Slowpoke,1/407,815
18,81,Magnemite,1/274,822
19,90,Shellder,1/426,"8,962"
20,96,Drowzee,1/292,"1,462"
21,98,Krabby,1/564,"71,692"
22,103,Exeggutor,1/58,"9,821"
23,106,Hitmonlee,1/269,808
24,107,Hitmonchan,1/385,770
25,109,Koffing,"1/1,024","4,099"
26,113,Chansey,1/208,208
27,115,Kangaskhan,1/132,397
28,116,Horsea,1/563,"21,403"
29,120,Staryu,1/387,"10,841"
30,123,Scyther,1/230,230
31,129,Magikarp,1/550,"1,100"
32,131,Lapras,1/39,677
33,133,Eevee,1/297,"1,486"
34,163,Hoothoot,1/796,"3,187"
35,165,Ledyba,"1/2,135","2,135"
36,176,Togetic,1/136,409
37,177,Natu,1/487,487
38,179,Mareep,1/853,853
39,183,Marill,1/542,"43,387"
40,190,Aipom,1/851,851
41,191,Sunkern,1/213,427
42,193,Yanma,1/390,"3,904"
43,194,Wooper,1/313,"3,443"
44,202,Wobbuffet,"1/1,238","1,238"
45,203,Girafarig,1/305,610
46,204,Pineco,1/79,319
47,206,Dunsparce,1/502,502
48,209,Snubbull,1/576,"2,307"
49,211,Qwilfish,1/836,836
50,218,Slugma,1/328,986
51,220,Swinub,1/577,577
52,226,Mantine,1/816,"5,717"
53,227,Skarmory,1/15,30
54,237,Hitmontop,1/434,"1,737"
55,252,Treecko,1/645,"1,936"
56,255,Torchic,1/980,"1,961"
57,257,Blaziken,1/46,92
58,258,Mudkip,"1/1,580","1,580"
59,260,Swampert,1/76,76
60,261,Poochyena,1/774,"3,099"
61,263,Zigzagoon,1/95,"6,028"
62,270,Lotad,1/424,"6,360"
63,273,Seedot,1/416,"4,992"
64,276,Taillow,1/405,"2,837"
65,278,Wingull,1/462,"43,942"
66,285,Shroomish,1/586,"4,108"
67,293,Whismur,1/508,"2,035"
68,296,Makuhita,"1/2,761","2,761"
69,299,Nosepass,"1/1,196","1,196"
70,300,Skitty,1/474,"2,372"
71,309,Electrike,1/600,"1,201"
72,310,Manectric,1/96,96
73,311,Plusle,1/237,713
74,312,Minun,1/361,723
75,315,Roselia,"1/1,111","1,111"
76,316,Gulpin,1/968,968
77,320,Wailmer,1/505,"88,012"
78,331,Cacnea,"1/1,378","1,378"
79,333,Swablu,1/483,"2,898"
80,338,Solrock,1/393,393
81,339,Barboach,1/423,846
82,349,Feebas,1/155,155
83,351,Castform,1/620,620
84,358,Chimecho,1/246,492
85,363,Spheal,1/528,"87,158"
86,366,Clamperl,1/46,93
87,387,Turtwig,1/522,522
88,390,Chimchar,1/783,783
89,396,Starly,1/445,"4,904"
90,399,Bidoof,1/636,"8,904"
91,401,Kricketot,1/816,"3,267"
92,418,Buizel,1/351,"1,405"
93,425,Drifloon,1/582,582
94,427,Buneary,1/363,"2,180"
95,428,Lopunny,1/106,213
96,431,Glameow,1/578,"1,157"
97,451,Skorupi,1/395,790
98,453,Croagunk,1/423,"1,692"
99,456,Finneon,1/503,"43,765"
100,504,Patrat,1/601,"4,209"
101,506,Lillipup,1/564,"2,823"
102,519,Pidove,1/496,"2,483"
103,522,Blitzle,1/723,723
104,531,Audino,1/82,82
105,535,Tympole,1/316,632
106,543,Venipede,1/654,654
107,554,Darumaka,1/727,727
108,557,Dwebble,1/496,"21,833"
109,572,Minccino,1/317,953
110,590,Foongus,1/407,814
111,592,Frillish,1/731,"21,947"
112,594,Alomomola,1/21,21
113,605,Elgyem,1/280,280
114,616,Shelmet,1/278,278
115,618,Stunfisk,1/83,915
116,633,Deino,1/113,113
117,659,Bunnelby,1/780,"2,341"
118,661,Fletchling,1/261,522
119,667,Litleo,1/558,"2,232"
120,682,Spritzee,1/225,"1,353"
121,684,Swirlix,1/438,"1,316"
122,692,Clauncher,1/561,"10,662"
123,734,Yungoos,1/461,"4,152"
