,id,name,rate,total
0,1,Bulbasaur,1/346,"3,815"
1,3,Venusaur,1/9,9
2,4,Charmander,1/156,313
3,7,Squirtle,"1/1,543","4,629"
4,10,Caterpie,1/565,"39,015"
5,13,Weedle,1/519,"2,077"
6,16,Pidgey,1/541,"46,550"
7,18,Pidgeot,1/270,270
8,19,Rattata,1/516,"22,190"
9,21,Spearow,1/460,"55,664"
10,23,Ekans,1/491,"15,725"
11,25,Pikachu,1/741,"5,190"
12,27,Sandshrew,1/413,"15,725"
13,32,Nidoran♂,1/424,"22,065"
14,35,Clefairy,"1/1,355","2,711"
15,37,Vulpix,1/644,"18,676"
16,39,Jigglypuff,1/515,"50,478"
17,41,Zubat,1/738,"11,820"
18,43,Oddish,1/496,"60,530"
19,46,Paras,1/570,"63,923"
20,48,Venonat,1/510,"33,160"
21,52,Meowth,1/453,"67,130"
22,54,Psyduck,1/478,"15,316"
23,56,Mankey,1/479,"64,287"
24,58,Growlithe,1/255,"63,631"
25,60,Poliwag,1/585,"9,955"
26,63,Abra,1/507,"6,597"
27,66,Machop,1/467,"53,282"
28,69,Bellsprout,1/685,"8,913"
29,72,Tentacool,1/641,"1,925"
30,74,Geodude,1/441,"29,150"
31,77,Ponyta,1/954,"4,773"
32,79,Slowpoke,1/473,"12,783"
33,80,Slowbro,1/133,936
34,81,Magnemite,1/507,"13,197"
35,88,Grimer,1/441,"49,849"
36,90,Shellder,1/523,"3,661"
37,92,Gastly,1/525,"37,331"
38,94,Gengar,1/183,183
39,95,Onix,1/55,"3,899"
40,96,Drowzee,1/182,182
41,98,Krabby,"1/1,027","2,054"
42,100,Voltorb,1/563,"25,335"
43,102,Exeggcute,1/798,"7,186"
44,106,Hitmonlee,1/603,"10,262"
45,107,Hitmonchan,1/544,"10,350"
46,108,Lickitung,1/58,"14,173"
47,109,Koffing,1/522,"37,642"
48,113,Chansey,1/62,"10,121"
49,114,Tangela,1/523,"13,608"
50,115,Kangaskhan,1/124,"2,358"
51,116,Horsea,1/303,"2,123"
52,118,Goldeen,1/826,"10,749"
53,122,Mr. Mime,1/392,"1,176"
54,123,Scyther,1/70,"3,100"
55,124,Jynx,1/311,"4,674"
56,125,Electabuzz,"1/1,405","1,405"
57,126,Magmar,1/505,"4,040"
58,127,Pinsir,1/174,"1,046"
59,128,Tauros,1/638,"4,471"
60,129,Magikarp,1/486,"8,275"
61,130,Gyarados,1/44,44
62,131,Lapras,1/49,197
63,133,Eevee,1/464,"59,493"
64,137,Porygon,1/837,"1,674"
65,143,Snorlax,1/592,"2,371"
66,161,Sentret,1/428,"25,295"
67,165,Ledyba,1/365,"1,460"
68,167,Spinarak,1/453,"25,822"
69,170,Chinchou,1/138,138
70,179,Mareep,1/672,"22,198"
71,181,Ampharos,1/86,347
72,183,Marill,1/615,"27,065"
73,185,Sudowoodo,1/521,"25,560"
74,190,Aipom,1/551,"11,590"
75,191,Sunkern,1/635,"5,085"
76,193,Yanma,1/478,"11,006"
77,200,Misdreavus,1/429,"7,304"
78,202,Wobbuffet,1/371,"3,718"
79,206,Dunsparce,1/585,"2,929"
80,209,Snubbull,1/557,"22,294"
81,211,Qwilfish,1/427,"7,689"
82,215,Sneasel,1/75,904
83,222,Corsola,1/460,"1,841"
84,227,Skarmory,1/63,"5,609"
85,228,Houndour,1/818,"6,549"
86,229,Houndoom,1/120,601
87,231,Phanpy,1/428,"14,986"
88,252,Treecko,1/599,"19,768"
89,254,Sceptile,1/127,127
90,255,Torchic,1/552,"18,768"
91,257,Blaziken,1/111,111
92,258,Mudkip,1/435,"20,032"
93,261,Poochyena,1/427,"8,114"
94,263,Zigzagoon,1/446,"6,696"
95,265,Wurmple,1/315,"4,097"
96,270,Lotad,1/459,"25,707"
97,273,Seedot,1/491,"47,663"
98,278,Wingull,1/492,"9,353"
99,280,Ralts,1/583,"7,579"
100,282,Gardevoir,1/91,364
101,285,Shroomish,1/609,"5,487"
102,287,Slakoth,1/138,276
103,290,Nincada,1/70,"14,708"
104,293,Whismur,1/462,"9,711"
105,296,Makuhita,1/599,"8,390"
106,300,Skitty,1/606,"17,580"
107,307,Meditite,1/552,"20,976"
108,308,Medicham,1/139,559
109,311,Plusle,1/573,"14,919"
110,312,Minun,1/443,"15,070"
111,313,Volbeat,1/248,"5,474"
112,314,Illumise,1/384,"4,608"
113,316,Gulpin,1/435,"33,503"
114,318,Carvanha,1/665,"8,645"
115,322,Numel,1/532,"7,459"
116,325,Spoink,1/312,"4,058"
117,328,Trapinch,1/314,314
118,335,Zangoose,1/470,"5,641"
119,336,Seviper,1/410,"4,519"
120,337,Lunatone,1/392,"5,885"
121,338,Solrock,1/508,"7,119"
122,341,Corphish,1/589,"10,025"
123,349,Feebas,1/61,"5,134"
124,351,Castform,1/555,"11,664"
125,353,Shuppet,1/458,"19,698"
126,354,Banette,1/251,"1,004"
127,355,Duskull,1/491,"33,896"
128,366,Clamperl,1/76,"12,865"
129,371,Bagon,1/768,"1,537"
130,374,Beldum,1/432,"4,320"
131,387,Turtwig,1/583,"9,925"
132,390,Chimchar,1/682,"8,872"
133,393,Piplup,1/513,"8,734"
134,396,Starly,1/475,"30,449"
135,399,Bidoof,1/510,"33,698"
136,403,Shinx,1/57,"3,284"
137,412,Burmy,1/478,"3,828"
138,422,Shellos,1/458,"13,307"
139,427,Buneary,1/520,"33,816"
140,428,Lopunny,1/139,974
141,431,Glameow,1/460,"29,928"
142,434,Stunky,1/984,"9,841"
143,436,Bronzor,1/49,"2,668"
144,441,Chatot,1/256,"3,339"
145,456,Finneon,"1/1,032","4,129"
146,480,Uxie,1/6,12
147,504,Patrat,1/527,"34,284"
148,506,Lillipup,1/553,"29,358"
149,509,Purrloin,1/556,"19,494"
150,511,Pansage,1/628,"5,658"
151,513,Pansear,1/941,"1,882"
152,515,Panpour,1/539,"5,936"
153,519,Pidove,1/453,"48,992"
154,522,Blitzle,1/266,"4,801"
155,527,Woobat,1/654,"30,111"
156,531,Audino,1/441,"11,907"
157,532,Timburr,1/49,"5,107"
158,535,Tympole,1/739,"4,434"
159,538,Throh,1/605,"6,053"
160,539,Sawk,1/478,"7,180"
161,543,Venipede,1/555,"34,415"
162,548,Petilil,1/510,"6,120"
163,568,Trubbish,1/527,"8,432"
164,572,Minccino,1/295,"2,656"
165,590,Foongus,1/622,622
166,594,Alomomola,1/65,"7,319"
167,595,Joltik,1/544,"23,974"
168,613,Cubchoo,"1/1,352","2,705"
169,615,Cryogonal,1/433,"1,299"
170,618,Stunfisk,1/479,"16,291"
171,631,Heatmor,1/897,"7,177"
172,632,Durant,1/504,"6,059"
173,633,Deino,1/423,"3,809"
174,659,Bunnelby,1/398,"6,374"
175,661,Fletchling,1/593,"34,411"
176,669,Flabebe,1/426,"17,053"
177,676,Furfrou,1/500,"18,532"
178,682,Spritzee,1/569,"13,661"
179,684,Swirlix,1/302,"12,988"
180,686,Inkay,1/496,"16,390"
181,688,Binacle,1/561,"10,659"
182,692,Clauncher,1/691,"12,452"
183,696,Tyrunt,1/427,"10,249"
184,698,Amaura,1/470,"3,763"
185,702,Dedenne,1/600,"8,413"
186,704,Goomy,1/713,"9,269"
187,714,Noibat,1/529,"10,054"
188,734,Yungoos,1/527,"39,586"
189,741,Oricorio,1/651,"13,038"
190,742,Cutiefly,1/614,"22,110"
191,751,Dewpider,1/514,"21,628"
192,753,Fomantis,1/519,"23,892"
193,755,Morelull,"1/1,013","3,040"
194,761,Bounsweet,1/544,"24,520"
195,767,Wimpod,1/470,"39,542"
196,915,Lechonk,1/518,"9,844"
