,id,name,rate,total
0,1,Bulbasaur,1/548,"10,425"
1,3,Venusaur,1/147,736
2,4,Charmander,1/600,"7,801"
3,6,Charizard,1/153,766
4,7,Squirtle,1/312,"7,823"
5,9,Blastoise,1/106,533
6,10,Caterpie,1/466,"19,125"
7,13,Weedle,1/539,"25,340"
8,16,Pidgey,1/496,"79,499"
9,18,Pidgeot,1/112,224
10,19,Rattata,1/784,"3,137"
11,21,Spearow,1/713,"21,390"
12,23,Ekans,1/480,"44,249"
13,25,Pikachu,1/544,"21,790"
14,27,Sandshrew,1/488,"20,523"
15,29,Nidoran♀,1/415,"15,804"
16,32,Nidoran♂,1/481,"15,880"
17,35,Clefairy,1/607,"27,941"
18,37,Vulpix,1/543,"66,862"
19,39,Jigglypuff,1/466,"54,620"
20,41,Zubat,1/520,"33,288"
21,43,Oddish,1/398,"12,348"
22,46,Paras,1/516,"4,647"
23,48,Venonat,1/503,"7,043"
24,50,Diglett,1/528,"203,494"
25,52,Meowth,1/612,"28,765"
26,54,Psyduck,"1/1,545","1,545"
27,56,Mankey,1/475,"32,314"
28,58,Growlithe,1/493,"14,798"
29,60,Poliwag,1/589,"6,488"
30,63,Abra,1/383,"4,603"
31,65,Alakazam,1/125,125
32,66,Machop,1/515,"23,719"
33,69,Bellsprout,1/583,"7,004"
34,72,Tentacool,1/512,"13,329"
35,74,Geodude,1/770,"5,393"
36,77,Ponyta,1/560,"42,566"
37,79,Slowpoke,1/510,"4,083"
38,80,Slowbro,1/140,561
39,81,Magnemite,1/526,"11,584"
40,84,Doduo,1/516,"20,658"
41,86,Seel,1/586,"1,173"
42,88,Grimer,1/548,"26,324"
43,90,Shellder,1/475,950
44,92,Gastly,1/609,"10,353"
45,94,Gengar,1/87,87
46,95,Onix,1/67,"21,626"
47,96,Drowzee,1/314,"4,407"
48,98,Krabby,1/469,"2,346"
49,100,Voltorb,1/605,"57,491"
50,102,Exeggcute,1/614,"10,446"
51,103,Exeggutor,"1/5,883","5,883"
52,104,Cubone,1/456,"2,281"
53,106,Hitmonlee,1/630,"5,677"
54,107,Hitmonchan,1/257,"5,664"
55,108,Lickitung,1/57,"9,949"
56,109,Koffing,1/459,"34,884"
57,111,Rhyhorn,1/607,"7,286"
58,113,Chansey,1/71,"1,362"
59,114,Tangela,1/422,"34,251"
60,115,Kangaskhan,1/113,"6,562"
61,116,Horsea,1/381,"16,016"
62,118,Goldeen,1/940,"4,703"
63,120,Staryu,1/349,"5,586"
64,122,Mr. Mime,1/511,"6,646"
65,123,Scyther,1/60,"2,288"
66,124,Jynx,1/329,"3,627"
67,125,Electabuzz,1/832,"4,164"
68,126,Magmar,"1/1,150","1,150"
69,127,Pinsir,1/176,"1,237"
70,128,Tauros,1/630,"5,044"
71,129,Magikarp,1/452,"52,462"
72,130,Gyarados,1/118,"1,890"
73,131,Lapras,1/62,"1,316"
74,133,Eevee,1/438,"22,783"
75,138,Omanyte,1/369,"3,327"
76,140,Kabuto,"1/1,120","3,362"
77,142,Aerodactyl,1/96,581
78,143,Snorlax,1/521,"44,345"
79,147,Dratini,1/801,"4,808"
80,152,Chikorita,1/564,"12,989"
81,155,Cyndaquil,1/496,"13,395"
82,158,Totodile,1/537,"12,370"
83,163,Hoothoot,1/709,"8,511"
84,165,Ledyba,1/514,"70,541"
85,176,Togetic,1/395,"5,141"
86,177,Natu,1/446,"10,267"
87,179,Mareep,1/573,"16,623"
88,181,Ampharos,1/124,624
89,185,Sudowoodo,1/951,"5,707"
90,187,Hoppip,1/473,"45,913"
91,193,Yanma,1/661,"13,881"
92,194,Wooper,1/570,"77,555"
93,198,Murkrow,1/465,"76,320"
94,200,Misdreavus,1/496,"4,967"
95,204,Pineco,1/76,153
96,207,Gligar,1/58,523
97,209,Snubbull,1/459,"40,417"
98,213,Shuckle,1/401,"10,032"
99,214,Heracross,1/190,190
100,218,Slugma,1/284,"2,277"
101,222,Corsola,"1/1,111","5,556"
102,223,Remoraid,"1/1,295","2,591"
103,226,Mantine,1/567,"205,519"
104,227,Skarmory,1/50,"1,971"
105,231,Phanpy,1/667,"5,337"
106,246,Larvitar,1/320,640
107,261,Poochyena,1/345,"12,787"
108,263,Zigzagoon,1/18,18
109,273,Seedot,1/610,"48,202"
110,280,Ralts,1/517,"17,069"
111,282,Gardevoir,1/52,739
112,283,Surskit,1/560,"42,566"
113,285,Shroomish,"1/1,026","3,078"
114,287,Slakoth,1/445,"5,789"
115,290,Nincada,1/61,"7,062"
116,293,Whismur,1/360,"17,658"
117,296,Makuhita,1/615,"17,241"
118,299,Nosepass,1/298,"2,087"
119,300,Skitty,1/518,"74,600"
120,303,Mawile,1/61,"1,590"
121,307,Meditite,1/417,"8,354"
122,308,Medicham,1/186,"1,302"
123,309,Electrike,1/798,"3,192"
