,id,name,rate,total
0,1,Bulbasaur,1/510,"8,162"
1,3,Venusaur,1/43,43
2,4,Charmander,1/670,"6,704"
3,7,Squirtle,1/556,"6,672"
4,13,Weedle,1/487,"20,944"
5,15,Beedrill,1/77,233
6,16,Pidgey,1/493,"9,873"
7,18,Pidgeot,1/49,99
8,25,Pikachu,1/356,"11,041"
9,27,Sandshrew,1/152,305
10,35,Clefairy,1/375,"7,517"
11,37,Vulpix,1/37,111
12,39,Jigglypuff,1/557,"26,757"
13,58,Growlithe,1/386,"4,633"
14,60,Poliwag,1/337,"5,393"
15,66,Machop,1/504,"10,600"
16,72,Tentacool,1/638,"16,607"
17,74,Geodude,1/669,"2,008"
18,86,Seel,1/506,"1,013"
19,88,Grimer,1/277,"4,710"
20,90,Shellder,1/377,"1,888"
21,109,Koffing,1/741,"4,448"
22,115,Kangaskhan,1/592,"2,964"
23,118,Goldeen,1/538,"9,693"
24,128,Tauros,1/282,"2,539"
25,131,Lapras,1/85,597
26,133,Eevee,1/395,"34,029"
27,161,Sentret,1/755,"13,599"
28,170,Chinchou,1/403,"16,934"
29,179,Mareep,1/479,"21,582"
30,194,Wooper,1/504,"462,558"
31,200,Misdreavus,1/489,"34,246"
32,213,Shuckle,1/584,"2,336"
33,216,Teddiursa,1/484,"2,908"
34,220,Swinub,1/458,"11,456"
35,227,Skarmory,1/53,"5,033"
36,234,Stantler,1/857,"6,858"
37,252,Treecko,1/565,"16,968"
38,255,Torchic,1/700,"9,109"
39,258,Mudkip,1/470,"15,539"
40,261,Poochyena,1/426,"17,932"
41,278,Wingull,1/563,"6,760"
42,280,Ralts,1/528,"5,809"
43,287,Slakoth,1/726,"7,263"
44,296,Makuhita,1/518,"23,327"
45,304,Aron,1/531,"17,022"
46,309,Electrike,1/435,"3,487"
47,313,Volbeat,"1/1,508","1,508"
48,314,Illumise,1/453,"1,361"
49,335,Zangoose,1/279,"3,632"
50,336,Seviper,1/391,"2,349"
51,343,Baltoy,1/413,"1,654"
52,351,Castform,1/864,"3,457"
53,371,Bagon,1/444,"1,332"
54,387,Turtwig,1/446,"23,197"
55,390,Chimchar,1/507,"15,718"
56,393,Piplup,1/599,"11,398"
57,401,Kricketot,1/575,"13,802"
58,412,Burmy,1/771,"4,626"
59,425,Drifloon,1/581,"4,648"
60,427,Buneary,1/468,"14,527"
61,436,Bronzor,1/75,"8,641"
62,443,Gible,1/43,87
63,459,Snover,1/362,"2,536"
64,527,Woobat,1/539,"9,715"
65,572,Minccino,1/450,"40,556"
66,631,Heatmor,1/593,"1,187"
67,632,Durant,"1/1,276","1,276"
