,id,name,rate,total
0,1,Bulbasaur,1/130,"3,655"
1,3,Venusaur,1/116,232
2,4,Charmander,1/128,"30,024"
3,6,Charizard,1/91,"2,020"
4,7,Squirtle,1/169,"2,874"
5,9,Blastoise,1/86,"1,122"
6,10,Caterpie,1/423,"27,092"
7,13,Weedle,1/600,"1,200"
8,15,Beedrill,1/56,113
9,16,Pidgey,1/453,"39,025"
10,18,Pidgeot,1/150,"2,107"
11,19,Rattata,1/490,"16,175"
12,21,Spearow,1/499,"45,916"
13,23,Ekans,1/498,"15,954"
14,25,Pikachu,1/373,"4,482"
15,27,Sandshrew,1/736,"15,470"
16,29,Nidoran♀,1/388,"13,600"
17,32,Nidoran♂,1/579,"19,132"
18,35,Clefairy,1/433,"2,165"
19,37,Vulpix,1/488,"16,610"
20,39,Jigglypuff,1/524,"34,597"
21,41,Zubat,1/651,"9,116"
22,43,Oddish,1/517,"48,626"
23,46,Paras,1/466,"49,925"
24,48,Venonat,1/647,"27,821"
25,50,Diglett,1/561,"33,660"
26,52,Meowth,1/496,"50,691"
27,54,Psyduck,1/423,"6,350"
28,56,Mankey,1/479,"46,985"
29,58,Growlithe,1/509,"48,907"
30,60,Poliwag,1/561,"6,177"
31,63,Abra,1/288,"4,620"
32,65,Alakazam,1/156,"1,874"
33,66,Machop,1/447,"41,175"
34,69,Bellsprout,1/505,"27,790"
35,74,Geodude,1/387,"20,552"
36,77,Ponyta,1/344,"4,472"
37,79,Slowpoke,1/735,"8,828"
38,80,Slowbro,1/125,"3,013"
39,81,Magnemite,1/480,"9,606"
40,84,Doduo,1/518,"23,841"
41,86,Seel,1/978,978
42,88,Grimer,1/517,"37,231"
43,90,Shellder,1/459,"5,053"
44,92,Gastly,1/493,"27,659"
45,94,Gengar,1/128,"1,932"
46,95,Onix,1/64,"2,565"
47,98,Krabby,1/712,"2,849"
48,100,Voltorb,1/519,"18,690"
49,102,Exeggcute,1/454,"18,617"
50,104,Cubone,1/424,"23,788"
51,106,Hitmonlee,1/379,"7,588"
52,107,Hitmonchan,1/937,"7,498"
53,108,Lickitung,1/59,"9,923"
54,109,Koffing,1/460,"29,011"
55,111,Rhyhorn,"1/1,409","1,409"
56,113,Chansey,1/62,"33,811"
57,114,Tangela,1/378,"9,093"
58,115,Kangaskhan,1/146,"1,023"
59,116,Horsea,1/527,527
60,118,Goldeen,1/466,"5,132"
61,120,Staryu,1/328,"1,643"
62,122,Mr. Mime,1/574,"1,149"
63,123,Scyther,1/72,"9,826"
64,124,Jynx,1/626,"5,637"
65,125,Electabuzz,"1/1,342","2,685"
66,126,Magmar,1/363,"3,639"
67,127,Pinsir,1/150,"1,054"
68,128,Tauros,1/428,"2,997"
69,129,Magikarp,1/518,"3,631"
70,130,Gyarados,1/235,235
71,131,Lapras,1/72,"2,179"
72,133,Eevee,1/478,"44,478"
73,137,Porygon,1/999,"3,998"
74,138,Omanyte,1/97,97
75,142,Aerodactyl,1/51,514
76,143,Snorlax,1/474,"7,597"
77,147,Dratini,1/500,"1,501"
78,152,Chikorita,1/387,"3,099"
79,155,Cyndaquil,1/247,"2,478"
80,163,Hoothoot,1/707,"2,123"
81,165,Ledyba,1/568,568
82,176,Togetic,1/413,"5,793"
83,177,Natu,1/422,"5,075"
84,179,Mareep,1/467,"6,543"
85,185,Sudowoodo,1/426,"6,819"
86,187,Hoppip,1/568,"5,113"
87,193,Yanma,1/968,"3,873"
88,194,Wooper,1/700,"5,602"
89,198,Murkrow,1/479,"7,192"
90,200,Misdreavus,1/517,"5,175"
91,207,Gligar,1/86,"1,465"
92,209,Snubbull,1/871,"5,227"
93,213,Shuckle,1/818,"2,455"
94,218,Slugma,1/505,"1,517"
95,222,Corsola,1/392,"1,568"
96,227,Skarmory,1/92,"1,656"
97,231,Phanpy,1/345,"4,833"
98,246,Larvitar,1/227,682
99,261,Poochyena,1/525,"6,826"
100,273,Seedot,1/435,"3,048"
101,280,Ralts,1/405,"5,268"
102,282,Gardevoir,1/97,195
103,283,Surskit,1/591,"5,325"
104,287,Slakoth,1/649,"2,596"
105,290,Nincada,1/65,"2,761"
106,293,Whismur,1/477,"6,202"
107,296,Makuhita,1/582,"5,828"
108,299,Nosepass,1/679,"4,076"
109,300,Skitty,1/619,"8,055"
110,303,Mawile,1/78,"1,338"
111,307,Meditite,1/270,270
112,309,Electrike,"1/1,569","3,139"
113,313,Volbeat,1/541,"3,788"
114,314,Illumise,1/513,"3,079"
115,316,Gulpin,1/481,"6,253"
116,328,Trapinch,"1/1,240","1,240"
117,333,Swablu,1/488,"4,884"
118,335,Zangoose,1/945,"3,780"
119,336,Seviper,1/622,"3,114"
120,337,Lunatone,1/452,"3,169"
121,338,Solrock,1/611,"3,671"
122,341,Corphish,1/748,"1,497"
123,351,Castform,1/513,"5,644"
124,353,Shuppet,1/461,"6,464"
125,354,Banette,1/109,219
126,355,Duskull,1/482,"6,267"
127,359,Absol,1/68,"3,130"
128,366,Clamperl,1/68,"3,760"
129,371,Bagon,1/649,"4,546"
130,373,Salamence,1/42,42
131,396,Starly,1/494,"6,425"
132,399,Bidoof,1/376,"10,168"
133,408,Cranidos,1/477,"7,644"
134,410,Shieldon,"1/1,676","1,676"
