,id,name,rate,total
0,1,Bulbasaur,1/527,"163,910"
1,3,Venusaur,1/17,17
2,4,Charmander,1/492,"196,042"
3,7,Squirtle,1/551,"241,057"
4,10,Caterpie,1/569,"14,235"
5,13,Weedle,1/401,"8,034"
6,15,Beedrill,1/23,23
7,16,Pidgey,1/455,"12,288"
8,19,Rattata,1/520,"15,089"
9,20,Raticate,1/95,285
10,21,Spearow,1/436,"8,299"
11,23,Ekans,1/373,"7,478"
12,25,Pikachu,1/63,"139,694"
13,27,Sandshrew,1/336,"3,024"
14,29,Nidoran♀,1/485,"8,741"
15,32,Nidoran♂,1/478,"6,223"
16,35,Clefairy,1/684,"6,842"
17,37,Vulpix,1/132,"2,915"
18,39,Jigglypuff,1/63,"343,900"
19,41,Zubat,"1/1,194","1,194"
20,43,Oddish,1/504,"11,606"
21,46,Paras,1/798,"4,792"
22,48,Venonat,1/408,"4,498"
23,50,Diglett,1/871,"4,358"
24,52,Meowth,1/111,"10,005"
25,54,Psyduck,1/530,"7,954"
26,56,Mankey,1/446,"4,906"
27,58,Growlithe,1/244,"6,357"
28,60,Poliwag,1/423,"6,774"
29,63,Abra,1/403,"7,256"
30,66,Machop,1/626,"9,394"
31,69,Bellsprout,1/451,"5,419"
32,72,Tentacool,1/92,92
33,74,Geodude,1/397,"8,356"
34,77,Ponyta,1/157,"2,839"
35,79,Slowpoke,1/524,"2,624"
36,81,Magnemite,1/589,"7,079"
37,83,Farfetch'd,1/56,"1,421"
38,84,Doduo,1/338,"3,722"
39,88,Grimer,1/129,"5,589"
40,92,Gastly,1/688,"4,130"
41,95,Onix,1/92,557
42,96,Drowzee,1/353,"6,714"
43,98,Krabby,1/182,182
44,100,Voltorb,1/823,"2,470"
45,102,Exeggcute,1/350,"9,802"
46,104,Cubone,1/335,"6,032"
47,106,Hitmonlee,1/666,"2,665"
48,107,Hitmonchan,1/440,"2,640"
49,108,Lickitung,1/55,"2,149"
50,109,Koffing,1/497,"2,983"
51,111,Rhyhorn,1/455,"7,282"
52,113,Chansey,1/76,"1,535"
53,114,Tangela,1/319,"1,598"
54,115,Kangaskhan,1/146,"1,609"
55,118,Goldeen,1/315,631
56,122,Mr. Mime,1/301,"1,206"
57,123,Scyther,1/61,"2,340"
58,124,Jynx,"1/1,341","1,341"
59,125,Electabuzz,1/341,"2,732"
60,126,Magmar,1/420,"2,524"
61,127,Pinsir,1/176,"1,234"
62,128,Tauros,1/555,"3,889"
63,129,Magikarp,1/413,"1,239"
64,131,Lapras,1/66,199
65,133,Eevee,1/579,"8,106"
66,137,Porygon,1/552,"1,104"
67,142,Aerodactyl,1/59,537
68,143,Snorlax,"1/2,745","2,745"
69,152,Chikorita,1/724,"5,793"
70,155,Cyndaquil,1/524,"8,916"
71,158,Totodile,1/894,"1,789"
72,161,Sentret,1/498,"1,495"
73,163,Hoothoot,1/64,"342,220"
74,165,Ledyba,1/466,"1,400"
75,170,Chinchou,1/368,368
76,176,Togetic,1/215,"1,290"
77,177,Natu,1/358,"12,903"
78,179,Mareep,1/488,"9,277"
79,183,Marill,1/418,"1,256"
80,185,Sudowoodo,1/495,"3,465"
81,187,Hoppip,1/550,"6,054"
82,190,Aipom,1/481,481
83,193,Yanma,1/444,"5,332"
84,194,Wooper,1/621,"4,353"
85,198,Murkrow,1/675,"6,757"
86,200,Misdreavus,1/531,"5,319"
87,202,Wobbuffet,1/48,624
88,203,Girafarig,1/317,"1,589"
89,204,Pineco,1/35,315
90,206,Dunsparce,1/398,"5,584"
91,207,Gligar,1/220,441
92,209,Snubbull,1/375,"7,895"
93,213,Shuckle,1/591,591
94,215,Sneasel,1/83,166
95,218,Slugma,1/617,"1,235"
96,222,Corsola,1/412,"1,648"
97,223,Remoraid,1/285,571
98,225,Delibird,1/604,"1,208"
99,227,Skarmory,1/63,570
100,228,Houndour,1/448,"6,274"
101,231,Phanpy,1/405,"2,430"
102,234,Stantler,1/612,"1,225"
103,237,Hitmontop,"1/2,115","2,115"
104,241,Miltank,1/604,"1,813"
105,252,Treecko,1/742,"1,484"
106,258,Mudkip,1/315,"1,263"
107,261,Poochyena,1/701,"11,927"
108,263,Zigzagoon,1/107,"8,989"
109,265,Wurmple,1/57,"5,608"
110,273,Seedot,1/803,"1,607"
111,276,Taillow,1/496,"11,418"
112,278,Wingull,1/336,"4,370"
113,280,Ralts,1/407,"4,070"
114,283,Surskit,1/542,"3,253"
115,285,Shroomish,1/285,"1,142"
116,287,Slakoth,1/966,966
117,293,Whismur,1/803,"2,411"
118,296,Makuhita,1/556,"9,455"
119,299,Nosepass,1/577,"1,731"
120,302,Sableye,1/228,228
121,303,Mawile,1/57,572
122,304,Aron,"1/1,113","1,113"
123,307,Meditite,"1/1,508","1,508"
124,309,Electrike,1/340,"6,802"
125,310,Manectric,1/22,44
126,311,Plusle,1/383,"3,451"
127,312,Minun,1/390,"3,518"
128,313,Volbeat,1/527,"4,744"
129,314,Illumise,1/557,"3,904"
130,315,Roselia,"1/1,304","1,304"
131,316,Gulpin,1/446,"7,586"
132,318,Carvanha,1/462,925
133,320,Wailmer,1/110,110
134,322,Numel,1/383,"7,664"
135,325,Spoink,1/602,"3,617"
136,333,Swablu,1/578,"8,100"
137,335,Zangoose,1/541,"5,413"
138,336,Seviper,1/730,"4,385"
139,337,Lunatone,1/634,"5,709"
140,338,Solrock,1/660,"6,606"
141,339,Barboach,"1/1,001","1,001"
142,343,Baltoy,1/629,"1,259"
143,349,Feebas,1/52,52
144,351,Castform,1/478,"5,742"
145,353,Shuppet,1/457,"2,289"
146,355,Duskull,1/369,"3,324"
147,358,Chimecho,1/616,"1,850"
148,359,Absol,1/72,218
149,363,Spheal,1/86,260
150,366,Clamperl,1/70,702
151,387,Turtwig,1/497,"2,986"
152,390,Chimchar,1/363,727
153,393,Piplup,1/302,906
154,396,Starly,"1/1,104","6,627"
155,399,Bidoof,1/476,"9,062"
156,410,Shieldon,1/706,706
157,412,Burmy,1/262,787
158,415,Combee,"1/1,089","5,449"
159,418,Buizel,1/317,"1,589"
160,420,Cherubi,1/382,382
161,422,Shellos,1/810,"12,154"
162,425,Drifloon,1/858,"5,149"
163,427,Buneary,1/599,"8,399"
164,428,Lopunny,1/41,83
