,id,name,rate,total
0,10,Caterpie,1/652,"5,875"
1,13,Weedle,1/594,"6,540"
2,21,Spearow,1/450,"11,260"
3,23,Ekans,1/459,"4,599"
4,25,Pikachu,1/464,"5,110"
5,27,Sandshrew,1/411,"15,625"
6,37,Vulpix,1/782,"4,695"
7,41,Zubat,1/621,"9,316"
8,43,Oddish,1/225,"1,129"
9,48,Venonat,1/581,581
10,50,Diglett,1/534,"15,494"
11,52,Meowth,"1/1,110","2,220"
12,54,Psyduck,1/982,982
13,56,Mankey,1/507,"1,015"
14,60,Poliwag,1/910,"3,641"
15,63,Abra,1/159,636
16,69,Bellsprout,1/238,715
17,72,Tentacool,1/716,716
18,77,Ponyta,1/784,"3,921"
19,79,Slowpoke,1/284,853
20,80,Slowbro,1/61,61
21,84,Doduo,1/625,"1,251"
22,92,Gastly,1/364,"5,101"
23,94,Gengar,1/43,43
24,98,Krabby,1/371,"1,484"
25,100,Voltorb,1/360,"7,933"
26,102,Exeggcute,1/311,935
27,106,Hitmonlee,1/451,"1,355"
28,107,Hitmonchan,1/362,"1,451"
29,109,Koffing,1/879,"1,758"
30,114,Tangela,1/523,"3,661"
31,115,Kangaskhan,1/122,"1,841"
32,118,Goldeen,1/555,"4,442"
33,120,Staryu,1/497,"1,491"
34,128,Tauros,1/970,970
35,129,Magikarp,1/595,"3,572"
36,130,Gyarados,1/47,47
37,133,Eevee,1/588,"11,189"
38,137,Porygon,1/389,389
39,142,Aerodactyl,1/116,232
40,152,Chikorita,1/699,"1,398"
41,155,Cyndaquil,"1/1,579","1,579"
42,158,Totodile,1/539,"1,618"
43,161,Sentret,1/379,"5,698"
44,163,Hoothoot,1/413,"9,089"
45,165,Ledyba,1/561,"11,237"
46,170,Chinchou,1/468,"12,644"
47,176,Togetic,1/725,725
48,177,Natu,1/203,"1,827"
49,179,Mareep,1/456,"4,112"
50,181,Ampharos,1/52,52
51,183,Marill,1/257,"1,031"
52,185,Sudowoodo,1/41,41
53,187,Hoppip,1/402,"14,909"
54,190,Aipom,1/824,"1,649"
55,191,Sunkern,1/500,"2,502"
56,193,Yanma,1/348,"1,046"
57,194,Wooper,1/596,596
58,202,Wobbuffet,1/985,985
59,206,Dunsparce,1/599,"1,797"
60,209,Snubbull,1/742,742
61,211,Qwilfish,1/291,"1,751"
62,213,Shuckle,1/264,"1,586"
63,216,Teddiursa,1/360,"4,326"
64,218,Slugma,1/697,697
65,222,Corsola,1/271,814
66,223,Remoraid,1/435,"2,178"
67,226,Mantine,1/265,265
68,227,Skarmory,1/42,126
69,228,Houndour,1/350,"4,555"
70,231,Phanpy,1/790,790
71,234,Stantler,1/253,507
72,237,Hitmontop,1/312,"3,126"
73,280,Ralts,"1/1,232","1,232"
74,282,Gardevoir,1/174,174
75,283,Surskit,1/672,"3,362"
76,285,Shroomish,1/299,897
77,293,Whismur,1/507,507
78,303,Mawile,1/80,720
79,304,Aron,1/393,"14,149"
80,306,Aggron,1/169,169
81,307,Meditite,1/236,"1,181"
82,313,Volbeat,1/362,362
83,314,Illumise,1/301,301
84,322,Numel,1/514,"1,028"
85,333,Swablu,1/589,"5,890"
86,335,Zangoose,1/367,367
87,337,Lunatone,1/415,"1,245"
88,338,Solrock,1/354,"1,417"
89,351,Castform,1/423,"2,539"
90,396,Starly,1/612,"22,665"
91,399,Bidoof,1/485,"8,249"
92,401,Kricketot,1/671,"5,374"
93,408,Cranidos,1/128,128
94,412,Burmy,1/836,836
95,425,Drifloon,1/546,"18,595"
96,427,Buneary,1/615,"9,232"
97,431,Glameow,1/765,"9,191"
98,449,Hippopotas,1/421,421
99,453,Croagunk,1/593,"1,780"
100,456,Finneon,1/568,"2,274"
101,495,Snivy,1/603,"4,826"
102,498,Tepig,1/443,"4,880"
103,501,Oshawott,1/439,"5,270"
104,504,Patrat,1/396,"16,249"
105,506,Lillipup,1/787,"14,174"
106,509,Purrloin,1/602,"19,284"
107,511,Pansage,"1/1,591","1,591"
108,515,Panpour,"1/1,871","1,871"
109,519,Pidove,1/501,"44,615"
110,522,Blitzle,1/591,"5,918"
111,524,Roggenrola,1/290,290
112,527,Woobat,1/956,"5,738"
113,535,Tympole,1/719,"6,472"
114,538,Throh,1/249,997
115,539,Sawk,1/350,"1,403"
116,543,Venipede,1/493,"2,961"
117,557,Dwebble,1/797,"1,595"
118,572,Minccino,1/913,"3,654"
119,588,Karrablast,1/306,"1,533"
120,590,Foongus,1/382,"3,445"
121,592,Frillish,1/721,721
122,605,Elgyem,1/328,657
123,610,Axew,1/353,353
124,616,Shelmet,1/515,"1,546"
125,627,Rufflet,1/749,749
126,632,Durant,1/498,498
127,633,Deino,1/524,524
128,650,Chespin,1/730,"2,191"
129,659,Bunnelby,1/343,"4,466"
130,661,Fletchling,1/869,"1,738"
131,667,Litleo,1/653,"1,306"
132,676,Furfrou,1/372,"2,610"
133,688,Binacle,1/314,944
134,694,Helioptile,1/302,604
135,712,Bergmite,1/495,"1,485"
136,734,Yungoos,1/424,"13,157"
137,759,Stufful,1/447,"1,341"
