,id,name,rate,total
0,1,Bulbasaur,1/635,"1,905"
1,4,Charmander,1/996,"2,988"
2,7,Squirtle,1/428,"1,712"
3,10,Caterpie,1/332,"8,646"
4,13,Weedle,1/353,"3,884"
5,16,Pidgey,1/488,"8,308"
6,19,Rattata,1/584,"7,601"
7,21,Spearow,1/689,"4,138"
8,23,Ekans,1/926,"3,704"
9,25,Pikachu,1/569,"178,113"
10,27,Sandshrew,1/236,"1,653"
11,29,Nidoran♀,1/591,"8,286"
12,32,Nidoran♂,"1/1,133","6,801"
13,35,Clefairy,1/728,"5,097"
14,37,Vulpix,1/443,"126,320"
15,39,Jigglypuff,1/235,"2,590"
16,41,Zubat,1/456,"7,752"
17,43,Oddish,1/643,"6,437"
18,46,Paras,1/388,"2,330"
19,48,Venonat,1/438,"2,190"
20,50,Diglett,1/614,"2,459"
21,52,Meowth,1/80,"10,005"
22,54,Psyduck,1/595,"5,361"
23,56,Mankey,1/439,"2,635"
24,58,Growlithe,1/232,"3,248"
25,60,Poliwag,1/599,"4,195"
26,63,Abra,1/525,"5,250"
27,66,Machop,1/585,"7,025"
28,69,Bellsprout,1/538,"2,155"
29,74,Geodude,1/419,"4,192"
30,77,Ponyta,1/202,"1,212"
31,79,Slowpoke,1/616,"1,232"
32,81,Magnemite,1/489,"7,344"
33,83,Farfetch'd,1/70,634
34,84,Doduo,1/324,"1,622"
35,88,Grimer,1/162,"2,918"
36,92,Gastly,1/465,"9,315"
37,95,Onix,1/47,285
38,96,Drowzee,1/713,"4,281"
39,100,Voltorb,1/396,"1,188"
40,102,Exeggcute,1/539,"9,702"
41,104,Cubone,1/482,"2,894"
42,106,Hitmonlee,1/335,"1,342"
43,107,Hitmonchan,1/306,"1,224"
44,108,Lickitung,1/70,"1,052"
45,109,Koffing,1/799,"1,599"
46,111,Rhyhorn,1/497,"7,455"
47,113,Chansey,1/83,839
48,115,Kangaskhan,1/179,"1,614"
49,122,Mr. Mime,"1/1,350","1,350"
50,123,Scyther,1/93,"1,122"
51,124,Jynx,1/653,653
52,125,Electabuzz,1/419,"1,258"
53,126,Magmar,1/331,"1,326"
54,127,Pinsir,1/517,517
55,128,Tauros,"1/1,224","3,672"
56,133,Eevee,1/452,"4,073"
57,137,Porygon,1/544,544
58,140,Kabuto,1/176,176
59,142,Aerodactyl,1/46,280
60,143,Snorlax,1/324,"1,297"
61,152,Chikorita,1/840,"2,522"
62,155,Cyndaquil,1/321,"4,180"
63,158,Totodile,1/369,739
64,161,Sentret,1/654,654
65,163,Hoothoot,1/141,425
66,165,Ledyba,1/677,677
67,167,Spinarak,1/583,"9,332"
68,176,Togetic,1/211,635
69,177,Natu,1/337,"8,784"
70,179,Mareep,1/943,"4,716"
71,183,Marill,1/251,503
72,185,Sudowoodo,1/589,"1,768"
73,187,Hoppip,1/756,"3,024"
74,193,Yanma,"1/1,018","6,109"
75,194,Wooper,1/509,"2,037"
76,198,Murkrow,1/470,"3,292"
77,200,Misdreavus,1/648,"5,838"
78,206,Dunsparce,1/571,"5,715"
79,207,Gligar,1/111,222
80,209,Snubbull,1/488,"7,822"
81,213,Shuckle,1/305,305
82,214,Heracross,1/93,469
83,216,Teddiursa,1/131,"149,022"
84,218,Slugma,1/222,667
85,222,Corsola,1/559,"2,237"
86,223,Remoraid,1/307,307
87,225,Delibird,1/615,615
88,227,Skarmory,1/100,302
89,228,Houndour,1/429,"7,303"
90,231,Phanpy,1/586,"1,172"
91,234,Stantler,1/299,599
92,237,Hitmontop,"1/1,061","1,061"
93,241,Miltank,1/917,917
94,252,Treecko,1/618,618
95,258,Mudkip,1/577,577
96,261,Poochyena,1/502,"7,544"
97,263,Zigzagoon,1/94,"4,230"
98,265,Wurmple,1/507,"5,577"
99,273,Seedot,1/370,740
100,276,Taillow,1/478,"7,648"
101,278,Wingull,1/241,"2,171"
102,283,Surskit,1/361,"1,447"
103,285,Shroomish,1/286,572
104,287,Slakoth,1/225,451
105,290,Nincada,1/40,40
106,293,Whismur,1/655,"1,311"
107,296,Makuhita,1/497,"7,468"
108,299,Nosepass,1/400,801
109,300,Skitty,1/316,316
110,302,Sableye,1/137,"4,265"
111,303,Mawile,1/96,290
112,309,Electrike,1/628,"5,024"
113,311,Plusle,1/275,"1,652"
114,312,Minun,1/431,"1,724"
115,313,Volbeat,"1/1,316","5,265"
116,314,Illumise,1/594,"4,161"
117,315,Roselia,1/598,598
118,316,Gulpin,1/480,"5,290"
119,322,Numel,1/756,"6,052"
120,324,Torkoal,1/381,381
121,325,Spoink,1/347,"6,599"
122,333,Swablu,1/427,"6,413"
123,335,Zangoose,1/370,"6,292"
124,336,Seviper,1/831,"4,991"
125,337,Lunatone,1/314,"5,983"
126,338,Solrock,1/357,"7,499"
127,351,Castform,1/285,"2,854"
128,353,Shuppet,1/547,"11,494"
129,355,Duskull,1/470,"11,767"
130,358,Chimecho,1/216,867
131,359,Absol,1/44,134
132,366,Clamperl,1/36,288
133,370,Luvdisc,1/123,123
134,387,Turtwig,1/463,"1,389"
135,393,Piplup,1/399,399
136,396,Starly,"1/1,147","3,441"
137,399,Bidoof,1/546,"4,374"
138,401,Kricketot,1/311,622
139,408,Cranidos,1/209,419
140,410,Shieldon,1/418,418
141,412,Burmy,1/307,307
142,415,Combee,1/340,"3,401"
143,418,Buizel,1/344,688
144,420,Cherubi,1/145,145
145,422,Shellos,1/415,"13,724"
146,425,Drifloon,1/641,"12,823"
147,427,Buneary,1/420,"4,205"
148,428,Lopunny,1/120,120
149,431,Glameow,1/551,"3,859"
150,434,Stunky,1/705,"4,935"
151,436,Bronzor,1/42,515
152,441,Chatot,1/384,"3,078"
153,443,Gible,1/29,29
154,449,Hippopotas,1/345,690
155,451,Skorupi,1/171,171
156,456,Finneon,1/318,637
157,459,Snover,1/284,"3,414"
158,460,Abomasnow,1/16,32
159,480,Uxie,1/10,10
160,481,Mesprit,1/8,8
161,495,Snivy,1/300,"2,404"
162,498,Tepig,1/440,"2,202"
163,501,Oshawott,1/528,"2,642"
164,504,Patrat,1/373,"1,492"
165,506,Lillipup,1/464,"13,945"
166,509,Purrloin,1/521,"12,527"
167,511,Pansage,1/451,"4,963"
168,513,Pansear,1/639,"2,558"
169,515,Panpour,1/762,"6,097"
170,517,Munna,1/523,"2,092"
171,519,Pidove,1/572,"3,432"
172,522,Blitzle,1/613,"4,293"
173,527,Woobat,1/341,"1,025"
174,529,Drilbur,1/353,"9,182"
175,531,Audino,1/91,366
176,535,Tympole,1/397,"4,772"
177,538,Throh,1/836,"5,857"
178,539,Sawk,1/577,"7,508"
179,540,Sewaddle,1/607,"9,720"
180,543,Venipede,1/567,"18,152"
181,546,Cottonee,1/524,"2,098"
182,554,Darumaka,1/287,861
183,556,Maractus,1/257,515
184,557,Dwebble,1/338,"1,014"
185,559,Scraggy,1/807,807
186,562,Yamask,1/82,911
187,568,Trubbish,1/416,832
188,570,Zorua,1/236,"14,929"
189,572,Minccino,1/432,"8,224"
190,574,Gothita,1/384,"3,073"
191,582,Vanillite,"1/1,271","1,271"
192,587,Emolga,1/930,"4,653"
193,588,Karrablast,1/305,611
194,594,Alomomola,1/25,51
195,595,Joltik,1/574,"2,873"
196,597,Ferroseed,1/391,782
197,607,Litwick,1/559,"1,677"
198,616,Shelmet,1/483,"2,418"
199,618,Stunfisk,1/596,596
200,619,Mienfoo,1/250,"1,002"
201,622,Golett,1/70,283
202,626,Bouffalant,1/411,"4,118"
203,629,Vullaby,1/61,"7,003"
204,631,Heatmor,1/429,"7,739"
205,632,Durant,1/448,"5,836"
206,656,Froakie,1/531,"253,648"
207,661,Fletchling,1/404,"4,451"
208,667,Litleo,1/338,"4,063"
209,669,Flabebe,1/682,"11,594"
210,672,Skiddo,1/670,670
211,676,Furfrou,1/451,451
212,682,Spritzee,1/729,"5,833"
213,684,Swirlix,"1/1,154","1,154"
214,686,Inkay,1/416,416
215,688,Binacle,1/130,130
216,694,Helioptile,1/866,"4,331"
217,702,Dedenne,1/790,790
218,710,Pumpkaboo,1/514,"716,754"
219,714,Noibat,1/132,"180,676"
220,722,Rowlet,1/505,"250,848"
221,725,Litten,1/472,"4,720"
222,734,Yungoos,"1/1,233","1,233"
223,736,Grubbin,1/452,"7,234"
224,741,Oricorio,1/468,"8,896"
225,742,Cutiefly,1/292,"1,461"
226,751,Dewpider,1/292,292
227,753,Fomantis,1/100,100
228,759,Stufful,1/379,"7,205"
229,761,Bounsweet,1/651,651
230,769,Sandygast,1/566,"4,534"
231,777,Togedemaru,1/710,710
232,819,Skwovet,1/551,"2,758"
233,821,Rookidee,1/777,"3,109"
234,831,Wooloo,1/781,"3,908"
235,854,Sinistea,1/529,"450,174"
236,906,Sprigatito,1/365,"2,560"
237,909,Fuecoco,1/377,"4,153"
238,912,Quaxly,1/419,838
239,915,Lechonk,1/463,"5,563"
240,919,Nymble,1/571,"4,570"
241,921,Pawmi,1/959,"1,918"
242,928,Smoliv,1/255,"2,555"
