,id,name,rate,total
0,1,Bulbasaur,1/505,"7,070"
1,3,Venusaur,1/19,19
2,4,Charmander,1/625,"11,261"
3,7,Squirtle,1/617,"6,175"
4,10,Caterpie,1/557,"17,852"
5,13,Weedle,1/598,"14,966"
6,15,Beedrill,1/43,43
7,16,Pidgey,1/531,"19,664"
8,19,Rattata,1/477,"27,681"
9,21,Spearow,1/449,"15,740"
10,23,Ekans,1/732,"13,188"
11,25,Pikachu,1/457,"5,948"
12,27,Sandshrew,1/319,"6,068"
13,29,Nidoran♀,1/877,"7,895"
14,32,Nidoran♂,1/616,"7,396"
15,35,Clefairy,1/907,"5,445"
16,37,Vulpix,1/182,"18,942"
17,39,Jigglypuff,1/953,"9,531"
18,41,Zubat,"1/2,362","2,362"
19,43,Oddish,1/450,"14,877"
20,46,Paras,1/403,"8,882"
21,48,Venonat,1/638,"8,295"
22,50,Diglett,1/604,"8,457"
23,52,Meowth,1/93,"17,763"
24,54,Psyduck,1/530,"3,185"
25,56,Mankey,1/648,"9,082"
26,58,Growlithe,1/250,"11,535"
27,60,Poliwag,1/507,"5,070"
28,63,Abra,1/381,"9,530"
29,66,Machop,1/524,"13,640"
30,69,Bellsprout,1/475,"9,034"
31,74,Geodude,1/618,"14,840"
32,77,Ponyta,1/103,"78,919"
33,79,Slowpoke,1/423,"4,654"
34,80,Slowbro,1/24,24
35,81,Magnemite,1/573,"8,024"
36,83,Farfetch'd,1/70,"2,836"
37,84,Doduo,1/518,"6,736"
38,88,Grimer,1/141,"9,872"
39,92,Gastly,1/540,"7,562"
40,95,Onix,1/84,"1,011"
41,96,Drowzee,1/410,"7,805"
42,98,Krabby,1/126,380
43,100,Voltorb,1/558,"4,470"
44,102,Exeggcute,1/509,"11,709"
45,104,Cubone,1/669,"11,384"
46,106,Hitmonlee,1/657,"4,604"
47,107,Hitmonchan,1/412,"4,542"
48,108,Lickitung,1/60,"3,870"
49,109,Koffing,1/437,"5,685"
50,111,Rhyhorn,1/450,"9,008"
51,113,Chansey,1/96,"2,703"
52,114,Tangela,1/539,"2,698"
53,115,Kangaskhan,1/182,"1,274"
54,118,Goldeen,1/352,"1,057"
55,122,Mr. Mime,1/710,710
56,123,Scyther,1/73,"4,330"
57,124,Jynx,1/409,"2,456"
58,125,Electabuzz,1/697,"4,880"
59,126,Magmar,1/335,"4,701"
60,127,Pinsir,1/126,"2,152"
61,128,Tauros,1/890,"3,560"
62,129,Magikarp,1/514,"50,894"
63,131,Lapras,1/67,337
64,133,Eevee,1/694,"14,585"
65,137,Porygon,1/465,"1,862"
66,142,Aerodactyl,1/166,999
67,143,Snorlax,1/426,"4,690"
68,152,Chikorita,1/475,"9,993"
69,155,Cyndaquil,1/388,"15,939"
70,158,Totodile,"1/1,429","2,858"
71,161,Sentret,1/943,"2,831"
72,163,Hoothoot,1/692,"1,385"
73,165,Ledyba,1/940,"2,820"
74,170,Chinchou,1/526,526
75,176,Togetic,1/379,"2,277"
76,177,Natu,1/396,"20,197"
77,179,Mareep,1/541,"16,234"
78,181,Ampharos,1/33,33
79,183,Marill,"1/1,049","2,098"
80,185,Sudowoodo,1/671,"6,045"
81,187,Hoppip,1/467,"10,744"
82,191,Sunkern,1/828,"1,656"
83,193,Yanma,1/778,"7,007"
84,194,Wooper,1/601,"7,221"
85,198,Murkrow,1/524,"12,068"
86,200,Misdreavus,1/615,"7,997"
87,202,Wobbuffet,"1/1,225","1,225"
88,203,Girafarig,"1/2,467","2,467"
89,204,Pineco,1/64,576
90,206,Dunsparce,1/650,"3,900"
91,207,Gligar,1/49,797
92,209,Snubbull,1/600,"8,412"
93,213,Shuckle,1/565,"51,466"
94,215,Sneasel,1/218,218
