,id,name,rate,total
0,1,Bulbasaur,1/517,"7,238"
1,3,Venusaur,1/137,"1,372"
2,4,Charmander,"1/1,136","4,546"
3,6,Charizard,1/214,"1,071"
4,7,Squirtle,1/283,"5,106"
5,9,Blastoise,1/155,931
6,10,Caterpie,1/505,"6,565"
7,21,Spearow,"1/1,441","1,441"
8,23,Ekans,1/575,"24,740"
9,25,Pikachu,1/516,"149,896"
10,27,Sandshrew,1/62,"72,423"
11,37,Vulpix,1/547,"19,146"
12,41,Zubat,1/398,"12,361"
13,43,Oddish,1/449,"8,091"
14,46,Paras,1/381,"6,107"
15,50,Diglett,1/220,220
16,52,Meowth,1/167,"10,713"
17,54,Psyduck,1/107,107
18,56,Mankey,1/466,"11,674"
19,63,Abra,1/857,"2,571"
20,66,Machop,1/567,"12,479"
21,69,Bellsprout,1/401,"2,008"
22,72,Tentacool,1/798,"5,592"
23,79,Slowpoke,1/541,"19,479"
24,80,Slowbro,1/131,524
25,86,Seel,1/503,"148,103"
26,90,Shellder,1/757,"3,030"
27,95,Onix,1/35,142
28,98,Krabby,1/339,"5,768"
29,102,Exeggcute,1/776,"3,105"
30,103,Exeggutor,1/58,176
31,104,Cubone,1/243,486
32,109,Koffing,1/565,"24,328"
33,111,Rhyhorn,1/922,"1,844"
34,114,Tangela,1/259,779
35,115,Kangaskhan,1/115,"2,081"
36,122,Mr. Mime,1/529,"2,647"
37,123,Scyther,1/54,"5,149"
38,124,Jynx,1/609,"1,219"
39,128,Tauros,1/406,"1,626"
40,133,Eevee,1/602,"180,126"
41,138,Omanyte,1/412,"1,237"
42,140,Kabuto,1/620,"1,241"
43,142,Aerodactyl,1/28,343
44,147,Dratini,1/512,"1,536"
45,161,Sentret,1/407,"27,712"
46,163,Hoothoot,1/430,"10,769"
47,165,Ledyba,1/467,"3,270"
48,170,Chinchou,1/564,"20,327"
49,179,Mareep,1/567,"3,969"
50,181,Ampharos,1/275,"1,102"
51,183,Marill,1/526,"23,680"
52,187,Hoppip,1/634,"18,396"
53,191,Sunkern,1/262,786
54,194,Wooper,1/495,"58,982"
55,198,Murkrow,1/546,"14,197"
56,202,Wobbuffet,1/671,"7,385"
57,204,Pineco,1/59,712
58,207,Gligar,1/68,204
59,209,Snubbull,1/617,"11,736"
60,213,Shuckle,1/210,"1,685"
61,215,Sneasel,1/63,"96,120"
62,218,Slugma,1/209,836
63,220,Swinub,1/514,"191,898"
64,225,Delibird,1/342,"3,420"
65,226,Mantine,1/663,"1,327"
66,227,Skarmory,1/86,"1,476"
67,231,Phanpy,1/358,716
68,234,Stantler,1/526,"192,055"
69,241,Miltank,1/639,"1,278"
70,246,Larvitar,1/453,907
71,252,Treecko,1/439,"3,074"
72,255,Torchic,1/752,"3,010"
73,257,Blaziken,1/189,378
74,258,Mudkip,1/615,"3,695"
75,260,Swampert,1/106,319
76,263,Zigzagoon,1/465,"43,295"
77,270,Lotad,1/587,"17,037"
78,273,Seedot,1/591,"15,971"
79,276,Taillow,1/445,"15,148"
80,280,Ralts,1/443,"8,426"
81,282,Gardevoir,1/142,"1,137"
82,285,Shroomish,1/435,"3,046"
83,293,Whismur,1/429,"11,154"
84,299,Nosepass,1/688,688
85,300,Skitty,1/414,"15,335"
86,302,Sableye,1/187,749
87,304,Aron,1/836,"7,530"
88,313,Volbeat,1/648,648
89,316,Gulpin,1/429,"15,467"
90,322,Numel,1/368,"3,680"
91,325,Spoink,1/740,"8,144"
92,331,Cacnea,1/602,"6,023"
93,335,Zangoose,1/627,627
94,336,Seviper,1/302,908
95,337,Lunatone,1/492,"1,970"
96,338,Solrock,1/732,"2,928"
97,341,Corphish,1/550,"7,701"
98,349,Feebas,1/94,757
99,351,Castform,1/765,"19,915"
100,355,Duskull,1/290,"9,289"
101,359,Absol,1/126,504
102,361,Snorunt,1/560,"5,047"
103,362,Glalie,1/130,523
104,363,Spheal,1/508,"194,264"
105,366,Clamperl,1/42,505
106,374,Beldum,1/436,"5,676"
107,396,Starly,1/205,"1,642"
108,399,Bidoof,1/527,"31,139"
109,401,Kricketot,1/488,"5,863"
110,412,Burmy,1/558,"17,882"
111,415,Combee,1/514,"9,780"
112,422,Shellos,"1/1,030","2,061"
113,436,Bronzor,1/62,"28,319"
114,443,Gible,1/227,"1,593"
115,451,Skorupi,1/590,"9,452"
116,459,Snover,1/206,206
117,460,Abomasnow,1/141,"22,738"
118,504,Patrat,1/659,"20,430"
119,506,Lillipup,1/457,"33,884"
120,509,Purrloin,1/621,"12,433"
121,511,Pansage,1/353,"2,118"
122,513,Pansear,1/923,923
123,515,Panpour,1/792,"3,963"
124,519,Pidove,1/727,"11,643"
125,524,Roggenrola,1/733,"5,134"
126,531,Audino,1/955,955
127,535,Tympole,1/429,"6,017"
128,538,Throh,1/514,"3,087"
129,539,Sawk,1/464,"3,715"
130,543,Venipede,1/461,"1,385"
131,546,Cottonee,1/498,"7,471"
132,554,Darumaka,1/63,"183,307"
133,557,Dwebble,1/532,"7,460"
134,559,Scraggy,1/785,"3,925"
135,568,Trubbish,1/504,"11,606"
136,570,Zorua,1/413,"2,482"
137,572,Minccino,1/402,"3,220"
138,574,Gothita,1/404,"4,450"
139,577,Solosis,1/571,"17,142"
140,588,Karrablast,1/431,"3,885"
141,590,Foongus,1/843,"16,872"
142,592,Frillish,1/886,"2,660"
143,595,Joltik,1/425,"12,762"
144,599,Klink,1/60,"2,315"
145,605,Elgyem,1/646,"4,527"
146,610,Axew,1/554,"9,421"
147,613,Cubchoo,1/485,"8,734"
148,615,Cryogonal,1/504,"95,306"
149,616,Shelmet,1/624,"3,745"
150,622,Golett,1/587,"4,699"
151,627,Rufflet,1/210,421
152,632,Durant,"1/1,180","1,180"
153,633,Deino,1/778,"4,669"
154,650,Chespin,1/474,"27,067"
155,653,Fennekin,1/475,"13,780"
156,656,Froakie,1/547,"49,318"
157,659,Bunnelby,1/565,"7,357"
158,682,Spritzee,1/442,"15,479"
159,684,Swirlix,1/487,"15,600"
160,686,Inkay,1/354,"2,124"
161,688,Binacle,1/851,"1,703"
162,690,Skrelp,1/462,924
163,692,Clauncher,1/433,"2,168"
164,698,Amaura,1/548,"47,683"
165,702,Dedenne,1/447,"4,923"
166,704,Goomy,1/288,"1,733"
167,712,Bergmite,1/507,"190,380"
168,714,Noibat,1/538,"2,152"
169,736,Grubbin,1/460,"175,106"
170,751,Dewpider,1/605,"3,028"
171,755,Morelull,1/444,"4,002"
172,759,Stufful,1/435,"24,817"
173,765,Oranguru,1/261,784
174,915,Lechonk,1/502,"26,142"
