,id,name,rate,total
0,1,Bulbasaur,1/772,"3,088"
1,4,Charmander,1/95,287
2,7,Squirtle,1/276,"3,596"
3,9,Blastoise,1/34,34
4,10,Caterpie,1/574,"24,713"
5,13,Weedle,1/317,"1,589"
6,16,Pidgey,1/628,"34,575"
7,18,Pidgeot,1/57,172
8,19,Rattata,1/492,"16,750"
9,21,Spearow,1/471,"41,004"
10,23,Ekans,1/320,"12,822"
11,25,Pikachu,1/392,"4,321"
12,27,Sandshrew,1/559,"12,301"
13,32,Nidoran♂,1/404,"16,184"
14,35,Clefairy,1/260,"2,081"
15,37,Vulpix,1/598,"13,776"
16,39,Jigglypuff,1/552,"33,136"
17,41,Zubat,1/525,"9,459"
18,43,Oddish,1/545,"45,244"
19,46,Paras,1/512,"46,113"
20,48,Venonat,1/403,"24,988"
21,50,Diglett,1/304,304
22,52,Meowth,1/470,"50,384"
23,54,Psyduck,1/446,"7,586"
24,56,Mankey,1/468,"49,688"
25,58,Growlithe,1/549,"41,203"
26,60,Poliwag,1/479,"7,665"
27,63,Abra,1/353,"4,948"
28,65,Alakazam,1/60,60
29,66,Machop,1/485,"116,631"
30,69,Bellsprout,1/418,"6,270"
31,74,Geodude,1/535,"21,951"
32,77,Ponyta,1/74,"11,526"
33,79,Slowpoke,1/415,"17,023"
34,80,Slowbro,1/119,715
35,81,Magnemite,1/391,"10,188"
36,88,Grimer,1/598,"37,717"
37,90,Shellder,1/915,"2,746"
38,92,Gastly,1/537,"28,490"
39,94,Gengar,1/96,193
40,95,Onix,1/81,"3,093"
41,98,Krabby,1/274,"1,645"
42,100,Voltorb,1/411,"23,038"
43,102,Exeggcute,1/564,"5,078"
44,106,Hitmonlee,1/611,"7,943"
45,107,Hitmonchan,1/514,"7,716"
46,108,Lickitung,1/71,"10,467"
47,109,Koffing,1/609,"28,662"
48,113,Chansey,1/66,"7,770"
49,114,Tangela,1/451,"9,929"
50,115,Kangaskhan,1/209,"2,099"
51,116,Horsea,1/554,"1,663"
52,118,Goldeen,1/462,"6,469"
53,120,Staryu,"1/1,346","1,346"
54,122,Mr. Mime,1/779,779
55,123,Scyther,1/63,"9,357"
56,124,Jynx,"1/3,411","3,411"
57,125,Electabuzz,"1/1,092","1,092"
58,126,Magmar,1/392,"3,141"
59,127,Pinsir,1/141,850
60,128,Tauros,1/545,"3,274"
61,129,Magikarp,1/480,"6,729"
62,130,Gyarados,1/33,33
63,131,Lapras,1/74,148
64,133,Eevee,1/516,"44,418"
65,137,Porygon,"1/1,080","1,080"
66,143,Snorlax,1/288,"1,728"
67,152,Chikorita,1/423,"14,838"
68,155,Cyndaquil,1/586,"16,413"
69,158,Totodile,1/470,"12,220"
70,161,Sentret,1/419,"4,616"
71,163,Hoothoot,1/386,"3,089"
72,165,Ledyba,1/364,"4,013"
73,170,Chinchou,1/710,"7,816"
74,177,Natu,1/592,"2,964"
75,185,Sudowoodo,1/543,"16,853"
76,187,Hoppip,1/420,"17,648"
77,191,Sunkern,1/312,"4,371"
78,194,Wooper,1/339,"15,974"
79,198,Murkrow,1/482,"16,884"
