,id,name,rate,total
0,1,Bulbasaur,1/836,"2,509"
1,4,Charmander,1/369,"2,958"
2,7,Squirtle,1/731,"2,195"
3,10,Caterpie,1/401,"8,428"
4,13,Weedle,1/768,"5,379"
5,16,Pidgey,1/554,"7,758"
6,19,Rattata,1/527,"10,016"
7,21,Spearow,1/421,"5,478"
8,23,Ekans,1/608,"4,869"
9,25,Pikachu,1/804,"4,826"
10,27,Sandshrew,1/58,58
11,29,Nidoran♀,1/482,"4,826"
12,32,Nidoran♂,1/558,"6,144"
13,35,Clefairy,1/282,"2,261"
14,37,Vulpix,1/196,"1,373"
15,39,Jigglypuff,1/338,"3,385"
16,41,Zubat,1/866,866
17,43,Oddish,1/541,"6,502"
18,46,Paras,1/562,"3,372"
19,48,Venonat,1/739,"2,959"
20,50,Diglett,1/640,640
21,52,Meowth,1/111,"6,894"
22,54,Psyduck,1/224,"2,697"
23,56,Mankey,1/387,"3,487"
24,58,Growlithe,1/212,"4,245"
25,60,Poliwag,1/442,"2,657"
26,63,Abra,1/549,"196,022"
27,66,Machop,1/508,"6,604"
28,69,Bellsprout,1/379,"3,413"
29,72,Tentacool,1/189,189
30,74,Geodude,1/531,"327,037"
31,77,Ponyta,1/210,"1,893"
32,80,Slowbro,1/8,8
33,81,Magnemite,1/681,"5,452"
34,83,Farfetch'd,1/59,945
35,88,Grimer,1/95,"4,105"
36,92,Gastly,1/484,"2,905"
37,95,Onix,1/49,393
38,96,Drowzee,1/553,"5,534"
39,100,Voltorb,1/479,"5,749"
40,102,Exeggcute,1/542,"7,053"
41,106,Hitmonlee,1/397,"4,371"
42,107,Hitmonchan,1/966,"1,933"
43,108,Lickitung,1/52,"1,561"
44,109,Koffing,"1/2,132","2,132"
45,111,Rhyhorn,1/342,"3,426"
46,113,Chansey,1/57,"1,040"
47,114,Tangela,1/531,"1,063"
48,115,Kangaskhan,1/157,"1,732"
49,120,Staryu,1/126,126
50,122,Mr. Mime,1/436,873
51,123,Scyther,1/62,"1,561"
52,125,Electabuzz,1/387,"1,936"
53,126,Magmar,1/431,"1,724"
54,127,Pinsir,1/206,827
55,128,Tauros,1/470,"3,761"
56,129,Magikarp,"1/1,113","1,113"
57,133,Eevee,1/488,"9,286"
58,143,Snorlax,1/488,"1,955"
59,152,Chikorita,1/457,"3,661"
60,158,Totodile,1/313,"1,254"
61,161,Sentret,1/811,811
62,165,Ledyba,1/188,752
63,176,Togetic,1/926,926
64,177,Natu,1/462,"9,255"
65,179,Mareep,1/523,"5,758"
66,187,Hoppip,1/557,"3,904"
67,191,Sunkern,1/529,529
68,193,Yanma,1/513,"4,109"
69,194,Wooper,1/778,"3,113"
70,198,Murkrow,1/342,"4,113"
71,200,Misdreavus,1/612,"5,508"
72,202,Wobbuffet,1/242,484
73,203,Girafarig,1/471,942
74,204,Pineco,1/57,173
75,206,Dunsparce,1/374,"2,619"
76,207,Gligar,1/64,322
77,209,Snubbull,1/383,"7,281"
78,211,Qwilfish,1/538,538
79,215,Sneasel,1/59,594
80,216,Teddiursa,"1/1,216","1,216"
81,222,Corsola,1/937,"1,874"
82,223,Remoraid,1/220,440
83,228,Houndour,1/311,"3,422"
84,231,Phanpy,1/566,"1,698"
85,234,Stantler,1/720,720
86,237,Hitmontop,1/860,"1,721"
87,241,Miltank,1/345,"1,380"
88,252,Treecko,1/595,"3,573"
89,255,Torchic,1/865,"1,731"
90,258,Mudkip,1/736,"2,947"
91,261,Poochyena,1/585,"8,778"
92,263,Zigzagoon,1/82,"6,634"
93,265,Wurmple,1/411,"3,294"
94,270,Lotad,1/619,619
95,273,Seedot,1/755,755
96,276,Taillow,1/462,"7,392"
97,278,Wingull,1/572,"3,436"
98,280,Ralts,1/507,"3,042"
99,283,Surskit,1/539,"2,158"
100,285,Shroomish,1/201,603
101,287,Slakoth,1/239,"1,674"
102,293,Whismur,1/46,46
103,296,Makuhita,1/431,"6,479"
104,300,Skitty,1/261,261
105,303,Mawile,1/15,15
106,304,Aron,1/213,853
107,307,Meditite,1/393,"1,181"
108,309,Electrike,1/686,"4,806"
109,311,Plusle,1/366,"2,568"
110,312,Minun,1/518,"2,594"
111,313,Volbeat,1/417,"4,589"
112,314,Illumise,1/404,"3,636"
113,315,Roselia,1/195,781
114,316,Gulpin,1/439,"5,269"
115,318,Carvanha,1/151,607
116,320,Wailmer,1/84,169
117,322,Numel,1/314,"3,464"
118,325,Spoink,1/531,"2,656"
119,328,Trapinch,1/428,"2,140"
120,333,Swablu,1/587,"7,044"
121,335,Zangoose,1/474,"6,169"
122,336,Seviper,1/724,"5,068"
123,337,Lunatone,"1/1,352","5,410"
124,338,Solrock,1/643,"6,438"
125,339,Barboach,1/317,635
126,341,Corphish,1/128,256
127,345,Lileep,1/102,205
128,347,Anorith,1/206,206
129,351,Castform,1/371,"4,823"
130,353,Shuppet,1/308,"1,544"
131,355,Duskull,"1/2,473","2,473"
132,358,Chimecho,"1/1,282","1,282"
133,359,Absol,1/48,192
134,363,Spheal,1/909,909
135,366,Clamperl,1/91,547
136,387,Turtwig,1/334,"2,678"
137,390,Chimchar,1/342,342
138,393,Piplup,1/652,652
139,396,Starly,1/536,"4,831"
140,399,Bidoof,1/954,"6,679"
141,401,Kricketot,1/345,691
142,415,Combee,1/482,"2,892"
143,418,Buizel,1/589,"1,178"
144,420,Cherubi,1/155,310
145,422,Shellos,1/380,"11,798"
146,425,Drifloon,1/472,"3,780"
147,427,Buneary,1/648,"5,187"
148,428,Lopunny,1/117,235
149,431,Glameow,1/761,"5,329"
150,434,Stunky,"1/1,166","4,664"
151,436,Bronzor,1/80,801
152,441,Chatot,1/566,"3,401"
153,448,Lucario,1/52,104
154,453,Croagunk,1/970,970
155,456,Finneon,1/600,"1,201"
156,459,Snover,1/525,"5,255"
157,460,Abomasnow,1/30,30
158,495,Snivy,1/289,"2,603"
159,501,Oshawott,1/709,"3,548"
160,504,Patrat,1/341,"2,387"
161,506,Lillipup,1/449,"10,335"
162,509,Purrloin,1/495,"2,970"
163,511,Pansage,1/657,"5,263"
164,513,Pansear,1/663,"1,327"
165,515,Panpour,1/539,"5,395"
166,517,Munna,1/644,"3,221"
167,519,Pidove,1/299,"5,084"
168,522,Blitzle,1/396,"3,968"
169,524,Roggenrola,1/994,994
170,527,Woobat,1/679,"1,359"
171,529,Drilbur,"1/1,952","1,952"
172,531,Audino,1/268,537
173,532,Timburr,1/15,15
174,535,Tympole,1/733,"8,070"
175,538,Throh,1/535,"5,355"
176,539,Sawk,1/436,"6,540"
177,540,Sewaddle,1/597,"10,748"
178,543,Venipede,1/451,"8,124"
179,546,Cottonee,1/810,"3,243"
180,554,Darumaka,1/650,"1,300"
181,557,Dwebble,1/751,"1,502"
182,559,Scraggy,1/661,"1,322"
183,562,Yamask,1/237,711
184,564,Tirtouga,1/151,151
185,568,Trubbish,1/377,"1,131"
186,572,Minccino,1/911,"5,470"
187,574,Gothita,1/536,"4,293"
188,580,Ducklett,1/483,967
189,585,Deerling,1/383,"4,219"
190,587,Emolga,1/543,"2,174"
191,588,Karrablast,1/504,"281,168"
192,592,Frillish,1/426,426
193,594,Alomomola,1/51,153
194,595,Joltik,1/854,"4,272"
195,597,Ferroseed,"1/1,215","3,645"
196,602,Tynamo,1/345,"1,037"
197,607,Litwick,1/437,"2,623"
198,610,Axew,1/246,493
199,613,Cubchoo,1/439,"1,319"
200,616,Shelmet,1/530,"280,998"
201,618,Stunfisk,1/141,993
202,619,Mienfoo,1/390,"1,563"
203,622,Golett,1/414,414
204,626,Bouffalant,"1/1,052","4,211"
205,627,Rufflet,1/398,796
206,631,Heatmor,1/453,"6,353"
207,632,Durant,1/451,"5,418"
208,659,Bunnelby,1/468,"2,340"
209,661,Fletchling,1/489,"6,362"
210,667,Litleo,1/435,"5,222"
211,672,Skiddo,1/277,"1,110"
212,676,Furfrou,1/324,649
213,682,Spritzee,1/410,"4,100"
214,684,Swirlix,1/474,"1,898"
