,id,name,rate,total
0,1,Bulbasaur,1/300,"3,000"
1,4,Charmander,1/869,"3,478"
2,6,Charizard,1/61,61
3,7,Squirtle,"1/1,130","2,261"
4,19,Rattata,1/358,"1,794"
5,25,Pikachu,1/237,475
6,26,Raichu,1/12,12
7,27,Sandshrew,1/678,"4,747"
8,29,Nidoran♀,1/776,"1,552"
9,32,Nidoran♂,1/568,"1,706"
10,39,Jigglypuff,"1/1,376","2,753"
11,41,Zubat,1/277,"1,110"
12,43,Oddish,1/418,"1,255"
13,46,Paras,1/456,"1,826"
14,56,Mankey,"1/1,365","1,365"
15,58,Growlithe,1/277,"1,385"
16,66,Machop,1/523,"86,442"
17,69,Bellsprout,"1/1,630","1,630"
18,74,Geodude,1/365,730
19,79,Slowpoke,1/300,901
20,81,Magnemite,1/480,961
21,92,Gastly,1/350,701
22,95,Onix,1/66,"10,841"
23,96,Drowzee,1/387,"2,327"
24,106,Hitmonlee,1/220,882
25,108,Lickitung,1/66,"11,255"
26,109,Koffing,1/664,"4,652"
27,111,Rhyhorn,1/925,"1,850"
28,113,Chansey,1/58,234
29,114,Tangela,"1/1,881","1,881"
30,115,Kangaskhan,1/125,503
31,118,Goldeen,1/925,925
32,120,Staryu,1/772,772
33,122,Mr. Mime,1/254,254
34,123,Scyther,1/167,167
35,128,Tauros,1/366,366
36,129,Magikarp,1/331,994
37,133,Eevee,1/402,"1,610"
38,163,Hoothoot,"1/1,627","3,255"
39,165,Ledyba,"1/1,221","2,442"
40,167,Spinarak,1/183,183
41,170,Chinchou,1/567,"52,197"
42,176,Togetic,1/202,404
43,177,Natu,1/418,418
44,183,Marill,1/872,"4,362"
45,190,Aipom,1/490,981
46,191,Sunkern,1/916,916
47,193,Yanma,1/303,"4,546"
48,194,Wooper,1/500,"52,519"
49,202,Wobbuffet,"1/1,635","1,635"
50,203,Girafarig,1/302,604
51,204,Pineco,1/96,289
52,206,Dunsparce,1/489,489
53,209,Snubbull,1/848,"2,544"
54,211,Qwilfish,"1/1,028","1,028"
55,215,Sneasel,1/34,34
56,218,Slugma,1/329,987
57,220,Swinub,1/404,809
58,223,Remoraid,1/694,694
59,226,Mantine,1/226,226
60,231,Phanpy,1/276,276
61,234,Stantler,1/138,138
62,237,Hitmontop,1/322,"1,936"
63,252,Treecko,1/360,"2,162"
64,254,Sceptile,1/110,110
65,255,Torchic,1/295,"2,065"
66,257,Blaziken,1/41,124
67,258,Mudkip,1/538,"2,691"
68,261,Poochyena,"1/3,513","3,513"
69,263,Zigzagoon,1/81,"7,288"
70,270,Lotad,1/560,"7,289"
71,273,Seedot,1/352,"5,289"
72,276,Taillow,1/370,"2,967"
73,278,Wingull,1/345,"2,764"
74,285,Shroomish,1/558,"5,589"
75,287,Slakoth,1/345,690
76,293,Whismur,1/462,"1,387"
77,296,Makuhita,1/383,"3,455"
78,300,Skitty,1/415,"2,491"
79,302,Sableye,1/140,"26,308"
80,307,Meditite,1/546,"52,453"
81,309,Electrike,1/178,"1,251"
82,310,Manectric,1/67,67
83,311,Plusle,1/422,844
84,312,Minun,1/274,824
85,315,Roselia,1/655,"1,310"
86,320,Wailmer,1/329,988
87,325,Spoink,1/272,272
88,328,Trapinch,1/317,317
89,331,Cacnea,1/536,"1,609"
90,333,Swablu,1/489,"2,935"
91,337,Lunatone,1/315,315
92,338,Solrock,1/331,331
93,341,Corphish,1/238,715
94,349,Feebas,1/47,189
95,353,Shuppet,1/200,400
96,354,Banette,1/58,117
97,358,Chimecho,1/484,484
98,363,Spheal,1/538,"51,712"
99,387,Turtwig,1/288,864
100,390,Chimchar,1/135,677
101,393,Piplup,1/444,444
102,396,Starly,1/508,"5,590"
103,399,Bidoof,1/464,"10,219"
104,401,Kricketot,1/373,"4,112"
105,418,Buizel,1/434,868
106,427,Buneary,1/289,"2,893"
107,428,Lopunny,1/102,308
108,431,Glameow,1/315,"1,262"
109,443,Gible,1/150,300
110,451,Skorupi,1/358,"1,076"
111,453,Croagunk,1/456,"1,826"
112,456,Finneon,1/572,"1,144"
113,504,Patrat,1/956,"4,783"
114,506,Lillipup,1/639,"3,196"
115,509,Purrloin,1/659,"1,318"
116,511,Pansage,1/450,450
117,513,Pansear,1/72,72
118,515,Panpour,1/515,515
119,519,Pidove,1/435,"2,615"
120,524,Roggenrola,1/355,355
121,527,Woobat,1/546,"2,186"
122,529,Drilbur,1/507,"25,904"
123,535,Tympole,1/403,806
124,554,Darumaka,1/839,839
125,557,Dwebble,1/808,808
126,559,Scraggy,1/430,"26,236"
127,564,Tirtouga,1/57,57
128,568,Trubbish,1/166,166
129,572,Minccino,1/253,"1,014"
130,588,Karrablast,1/306,306
131,592,Frillish,1/306,306
132,605,Elgyem,1/268,268
133,610,Axew,1/228,228
134,616,Shelmet,1/160,320
135,618,Stunfisk,1/81,"1,219"
136,659,Bunnelby,1/492,"52,199"
137,667,Litleo,1/414,"1,659"
138,682,Spritzee,1/295,"1,478"
139,684,Swirlix,1/356,"1,424"
140,692,Clauncher,1/874,"1,749"
141,696,Tyrunt,1/215,215
142,698,Amaura,1/185,185
143,734,Yungoos,1/502,"4,522"
144,751,Dewpider,1/551,"1,655"
