,id,name,rate,total
0,1,Bulbasaur,1/402,"9,259"
1,3,Venusaur,1/35,35
2,4,Charmander,1/493,"15,311"
3,7,Squirtle,1/516,"9,296"
4,8,Wartortle,1/299,299
5,10,Caterpie,1/500,"24,033"
6,11,Metapod,1/449,449
7,12,Butterfree,1/50,50
8,13,Weedle,1/492,"19,692"
9,16,Pidgey,1/439,"24,163"
10,17,Pidgeotto,1/544,544
11,19,Rattata,1/521,"37,546"
12,20,Raticate,1/241,723
13,21,Spearow,1/455,"20,933"
14,22,Fearow,1/172,516
15,23,Ekans,1/437,"18,368"
16,24,Arbok,1/236,473
17,25,Pikachu,1/585,"8,199"
18,27,Sandshrew,1/401,"7,632"
19,29,Nidoran♀,1/504,"9,089"
20,32,Nidoran♂,1/429,"8,591"
21,35,Clefairy,1/343,"6,523"
22,37,Vulpix,1/437,"6,559"
23,39,Jigglypuff,1/585,"12,876"
24,40,Wigglytuff,1/291,291
25,41,Zubat,1/638,"3,190"
26,43,Oddish,1/463,"18,984"
27,46,Paras,1/818,"12,277"
28,48,Venonat,1/447,"11,183"
29,50,Diglett,1/455,"11,394"
30,52,Meowth,1/521,"24,515"
31,53,Persian,1/146,293
32,54,Psyduck,"1/1,511","4,534"
33,56,Mankey,1/591,"12,422"
34,58,Growlithe,1/558,"16,192"
35,59,Arcanine,1/176,176
36,60,Poliwag,1/578,"6,361"
37,63,Abra,1/744,"11,916"
38,64,Kadabra,1/122,122
39,66,Machop,1/449,"16,195"
40,69,Bellsprout,1/767,"12,281"
41,74,Geodude,1/614,"20,281"
42,75,Graveler,1/162,325
43,77,Ponyta,1/489,"6,362"
44,79,Slowpoke,1/954,"6,679"
45,81,Magnemite,1/502,"13,058"
46,82,Magneton,1/156,156
47,83,Farfetch'd,1/381,"3,432"
48,84,Doduo,1/400,"8,416"
49,86,Seel,1/300,300
50,88,Grimer,1/489,"14,691"
51,89,Muk,1/213,426
52,90,Shellder,1/248,496
53,92,Gastly,1/561,"10,666"
54,95,Onix,1/464,"1,393"
55,96,Drowzee,1/505,"8,593"
56,98,Krabby,1/154,617
57,100,Voltorb,1/839,"5,875"
58,102,Exeggcute,1/589,"16,502"
59,103,Exeggutor,1/167,335
60,104,Cubone,1/441,"15,025"
61,106,Hitmonlee,1/498,"6,477"
62,107,Hitmonchan,1/490,"6,373"
63,108,Lickitung,1/644,"5,156"
64,109,Koffing,1/553,"7,752"
65,111,Rhyhorn,1/537,"10,204"
66,113,Chansey,1/747,"3,739"
67,114,Tangela,1/683,"3,418"
68,115,Kangaskhan,1/747,"1,495"
69,116,Horsea,1/256,256
70,118,Goldeen,1/314,"1,885"
71,119,Seaking,1/54,54
72,122,Mr. Mime,1/537,"1,074"
73,123,Scyther,1/528,"5,817"
74,124,Jynx,1/353,"3,532"
75,125,Electabuzz,1/336,"6,733"
76,126,Magmar,1/353,"6,367"
77,127,Pinsir,1/684,"2,736"
78,128,Tauros,1/547,"3,283"
79,129,Magikarp,1/871,"3,485"
80,133,Eevee,1/564,"20,887"
81,137,Porygon,"1/1,322","2,645"
82,138,Omanyte,1/104,313
83,140,Kabuto,1/607,"1,215"
84,142,Aerodactyl,1/582,"1,164"
85,143,Snorlax,1/450,"6,308"
86,147,Dratini,1/52,52
87,152,Chikorita,1/516,"12,904"
88,153,Bayleef,1/386,386
89,155,Cyndaquil,1/432,"21,640"
90,156,Quilava,1/640,640
91,158,Totodile,1/532,"5,321"
92,159,Croconaw,1/159,159
93,161,Sentret,1/359,"3,592"
94,163,Hoothoot,1/773,"2,320"
95,165,Ledyba,1/571,"3,430"
96,167,Spinarak,1/476,952
97,170,Chinchou,1/444,888
98,176,Togetic,1/662,"3,311"
99,177,Natu,1/528,"25,899"
100,179,Mareep,1/617,"22,834"
101,183,Marill,1/400,"3,600"
102,185,Sudowoodo,1/506,"8,607"
103,187,Hoppip,1/522,"14,629"
104,190,Aipom,"1/1,136","1,136"
105,191,Sunkern,1/355,"2,130"
106,193,Yanma,1/588,"6,474"
107,194,Wooper,1/679,"11,553"
108,195,Quagsire,1/67,67
109,198,Murkrow,1/400,"16,804"
110,200,Misdreavus,1/550,"9,905"
111,202,Wobbuffet,1/567,"1,703"
112,203,Girafarig,1/581,"3,490"
113,204,Pineco,1/839,839
114,206,Dunsparce,1/368,"4,052"
115,207,Gligar,1/393,"1,180"
116,209,Snubbull,"1/1,000","12,006"
117,213,Shuckle,1/320,"1,283"
118,214,Heracross,1/60,60
119,216,Teddiursa,1/431,"1,295"
120,218,Slugma,1/358,"3,222"
121,219,Magcargo,1/67,67
122,222,Corsola,"1/1,497","1,497"
123,223,Remoraid,1/705,"2,116"
124,225,Delibird,1/758,"3,032"
125,226,Mantine,1/326,652
126,227,Skarmory,1/522,"1,568"
127,228,Houndour,1/522,"5,220"
128,231,Phanpy,1/529,"5,823"
129,234,Stantler,1/296,"3,264"
130,237,Hitmontop,1/657,"5,257"
131,241,Miltank,1/611,"4,283"
132,242,Blissey,1/418,"2,512"
133,246,Larvitar,1/150,150
134,252,Treecko,1/439,"3,516"
135,255,Torchic,1/530,"1,060"
136,258,Mudkip,1/643,"3,859"
137,261,Poochyena,1/552,"20,993"
138,263,Zigzagoon,1/506,"21,279"
139,264,Linoone,1/518,518
140,265,Wurmple,1/419,"9,657"
141,270,Lotad,1/406,"1,626"
142,273,Seedot,1/979,"3,917"
143,276,Taillow,1/463,"23,182"
144,278,Wingull,1/523,"10,994"
145,280,Ralts,1/336,"10,084"
146,281,Kirlia,1/219,219
147,283,Surskit,1/367,"8,811"
148,285,Shroomish,1/707,"2,828"
149,286,Breloom,1/80,80
150,287,Slakoth,1/598,"2,392"
151,293,Whismur,1/787,"6,303"
152,294,Loudred,1/169,169
153,296,Makuhita,1/409,"17,202"
154,299,Nosepass,1/326,"4,239"
155,300,Skitty,1/220,"1,980"
156,304,Aron,1/951,"2,854"
157,307,Meditite,1/348,"3,832"
158,309,Electrike,1/371,"11,884"
159,311,Plusle,1/419,"8,811"
160,312,Minun,1/491,"8,839"
161,313,Volbeat,1/354,"4,249"
162,314,Illumise,1/684,"3,422"
163,315,Roselia,1/630,"3,151"
164,316,Gulpin,1/427,"14,521"
165,318,Carvanha,1/585,"3,511"
166,320,Wailmer,1/141,283
167,322,Numel,1/490,"9,819"
168,323,Camerupt,1/125,125
169,325,Spoink,1/788,"3,943"
170,328,Trapinch,1/73,73
171,333,Swablu,1/695,"13,902"
172,335,Zangoose,1/459,"5,055"
173,336,Seviper,1/811,"4,055"
174,337,Lunatone,1/720,"5,046"
175,338,Solrock,1/538,"5,920"
176,339,Barboach,1/518,"3,110"
177,340,Whiscash,1/63,63
178,341,Corphish,1/372,372
179,343,Baltoy,1/435,"3,483"
180,345,Lileep,1/184,368
181,351,Castform,1/417,"4,172"
182,353,Shuppet,1/465,"5,582"
183,354,Banette,1/125,125
184,355,Duskull,1/596,"8,351"
185,358,Chimecho,1/796,"4,779"
186,363,Spheal,1/689,689
187,366,Clamperl,1/555,"1,666"
188,369,Relicanth,1/158,158
189,370,Luvdisc,1/404,809
190,371,Bagon,1/66,132
191,387,Turtwig,1/558,"7,255"
192,388,Grotle,1/233,233
193,390,Chimchar,1/664,"1,992"
194,393,Piplup,"1/1,076","3,230"
195,396,Starly,1/432,"16,866"
196,397,Staravia,1/161,322
197,399,Bidoof,1/468,"23,438"
198,400,Bibarel,1/625,625
199,401,Kricketot,1/557,"3,342"
200,408,Cranidos,1/980,"1,960"
201,410,Shieldon,1/378,"1,890"
202,412,Burmy,1/802,"1,605"
203,415,Combee,1/506,"5,060"
204,418,Buizel,1/649,"4,545"
205,420,Cherubi,1/783,783
206,422,Shellos,1/395,"11,078"
207,425,Drifloon,1/555,"13,343"
208,426,Drifblim,1/110,220
209,427,Buneary,1/411,"20,160"
210,428,Lopunny,1/266,266
211,431,Glameow,"1/1,335","18,698"
212,434,Stunky,1/346,"9,004"
213,436,Bronzor,1/471,"2,827"
214,441,Chatot,"1/1,304","2,608"
215,449,Hippopotas,1/858,"3,434"
216,453,Croagunk,"1/1,026","4,107"
217,454,Toxicroak,1/87,87
218,456,Finneon,1/500,"4,503"
219,459,Snover,1/610,"4,272"
220,495,Snivy,1/484,"12,121"
221,496,Servine,1/324,324
222,498,Tepig,1/453,"11,800"
223,501,Oshawott,1/586,"14,659"
224,504,Patrat,1/532,"7,456"
225,506,Lillipup,1/493,"30,110"
226,507,Herdier,1/303,606
227,509,Purrloin,1/429,"10,298"
228,510,Liepard,1/223,223
229,511,Pansage,"1/1,080","4,320"
230,513,Pansear,1/559,"1,678"
231,515,Panpour,1/555,"5,003"
232,517,Munna,1/659,"10,553"
233,519,Pidove,1/428,"17,568"
234,522,Blitzle,1/553,"7,199"
235,524,Roggenrola,1/736,"3,680"
236,525,Boldore,1/54,109
237,527,Woobat,1/488,"4,888"
238,529,Drilbur,1/640,"10,250"
239,531,Audino,1/491,"1,967"
240,535,Tympole,1/608,"24,929"
241,536,Palpitoad,1/798,798
242,538,Throh,1/819,"4,915"
243,539,Sawk,1/749,"5,995"
244,540,Sewaddle,1/535,"33,183"
245,541,Swadloon,1/215,861
246,543,Venipede,1/537,"23,661"
247,544,Whirlipede,1/654,654
248,546,Cottonee,1/437,"10,493"
249,548,Petilil,"1/1,062","1,062"
250,554,Darumaka,1/461,"4,617"
251,557,Dwebble,1/381,"4,962"
252,559,Scraggy,1/390,"4,299"
253,562,Yamask,1/655,"4,589"
254,565,Carracosta,1/16,16
255,568,Trubbish,1/416,"4,165"
256,572,Minccino,1/428,"11,568"
257,574,Gothita,1/468,"16,388"
258,580,Ducklett,1/725,"3,629"
259,582,Vanillite,1/917,"6,424"
260,585,Deerling,1/586,"4,106"
261,587,Emolga,1/462,"4,628"
262,588,Karrablast,1/516,"3,613"
263,590,Foongus,"1/1,260","1,260"
264,594,Alomomola,1/248,248
265,595,Joltik,1/570,"14,269"
266,597,Ferroseed,1/702,"4,215"
267,602,Tynamo,1/302,"2,726"
268,605,Elgyem,1/181,362
269,607,Litwick,1/518,"8,808"
270,610,Axew,1/399,"1,596"
271,616,Shelmet,1/373,"11,966"
272,618,Stunfisk,1/702,"3,510"
273,619,Mienfoo,1/853,"5,120"
274,622,Golett,1/693,"1,387"
275,626,Bouffalant,1/413,"3,723"
276,627,Rufflet,1/692,"2,770"
277,631,Heatmor,1/496,"5,957"
278,632,Durant,1/409,"4,909"
279,659,Bunnelby,"1/1,187","7,127"
280,660,Diggersby,1/193,193
281,661,Fletchling,1/508,"22,393"
282,662,Fletchinder,1/323,646
283,667,Litleo,1/434,"3,908"
284,669,Flabebe,1/430,"9,479"
285,670,Floette,1/98,197
286,672,Skiddo,1/700,"3,502"
287,676,Furfrou,1/785,"2,355"
288,682,Spritzee,1/395,"10,277"
289,684,Swirlix,1/479,"5,753"
290,686,Inkay,1/722,"2,166"
291,688,Binacle,1/361,723
292,692,Clauncher,1/596,"2,387"
293,694,Helioptile,1/485,"6,794"
294,696,Tyrunt,1/446,892
295,702,Dedenne,1/772,"3,862"
296,703,Carbink,1/480,960
297,708,Phantump,1/193,193
298,710,Pumpkaboo,1/646,"3,878"
299,712,Bergmite,1/236,236
300,722,Rowlet,1/530,"2,651"
