,id,name,rate,total
0,1,Bulbasaur,1/871,"2,615"
1,7,Squirtle,1/422,"2,533"
2,10,Caterpie,"1/1,101","7,708"
3,13,Weedle,1/671,"6,045"
4,16,Pidgey,1/476,"9,530"
5,19,Rattata,1/528,"11,097"
6,21,Spearow,1/602,"6,024"
7,23,Ekans,1/522,"5,229"
8,25,Pikachu,1/583,"2,335"
9,27,Sandshrew,1/71,71
10,29,Nidoran♀,1/528,"5,813"
11,32,Nidoran♂,"1/1,035","4,140"
12,35,Clefairy,1/384,"4,226"
13,37,Vulpix,1/366,"1,465"
14,39,Jigglypuff,1/350,"3,859"
15,41,Zubat,1/506,"1,012"
16,43,Oddish,1/422,"8,458"
17,46,Paras,1/358,"3,585"
18,48,Venonat,1/825,"3,301"
19,52,Meowth,1/92,"7,653"
20,54,Psyduck,1/714,"3,573"
21,56,Mankey,1/448,"4,032"
22,58,Growlithe,1/208,"4,584"
23,60,Poliwag,1/393,"5,118"
24,63,Abra,1/492,"5,906"
25,66,Machop,1/444,"8,893"
26,69,Bellsprout,1/461,"3,693"
27,74,Geodude,1/531,"6,377"
28,77,Ponyta,1/130,"1,961"
29,79,Slowpoke,1/518,"2,073"
30,81,Magnemite,1/529,"152,431"
31,83,Farfetch'd,1/75,"1,135"
32,88,Grimer,1/122,"4,671"
33,92,Gastly,1/496,"3,478"
34,95,Onix,1/64,453
35,96,Drowzee,1/848,"5,936"
36,100,Voltorb,1/543,"3,801"
37,102,Exeggcute,1/778,"6,231"
38,106,Hitmonlee,"1/1,096","2,192"
39,107,Hitmonchan,1/571,"2,285"
40,108,Lickitung,1/56,"1,743"
41,109,Koffing,1/509,"2,546"
42,111,Rhyhorn,1/878,"3,512"
43,113,Chansey,1/40,"1,299"
44,114,Tangela,"1/1,058","1,058"
45,115,Kangaskhan,1/118,"2,010"
46,118,Goldeen,1/595,595
47,122,Mr. Mime,1/322,966
48,123,Scyther,1/58,"1,745"
49,125,Electabuzz,"1/1,129","2,258"
50,126,Magmar,1/722,"2,167"
51,127,Pinsir,1/293,879
52,128,Tauros,1/839,"4,199"
53,129,Magikarp,1/246,"1,478"
54,133,Eevee,1/413,"7,021"
55,137,Porygon,1/856,856
56,143,Snorlax,1/451,"2,257"
57,147,Dratini,1/540,"105,398"
58,152,Chikorita,1/382,"3,829"
59,158,Totodile,1/489,"1,468"
60,161,Sentret,1/409,818
61,163,Hoothoot,1/133,266
62,165,Ledyba,1/247,742
63,176,Togetic,1/358,"1,074"
64,177,Natu,1/559,"8,959"
65,179,Mareep,1/660,"7,260"
66,187,Hoppip,1/483,"4,352"
67,191,Sunkern,1/519,519
68,193,Yanma,1/528,"5,813"
69,194,Wooper,1/897,"3,589"
70,198,Murkrow,1/620,"4,965"
71,200,Misdreavus,1/476,"5,718"
72,202,Wobbuffet,1/294,588
73,203,Girafarig,1/545,"1,090"
74,206,Dunsparce,1/527,"4,216"
75,207,Gligar,1/44,396
76,209,Snubbull,1/652,"5,223"
77,211,Qwilfish,1/510,"1,021"
78,215,Sneasel,1/60,730
79,216,Teddiursa,1/668,"2,005"
