,id,name,rate,total
0,1,Bulbasaur,1/417,"2,923"
1,4,Charmander,1/142,"30,839"
2,7,Squirtle,1/474,"3,320"
3,10,Caterpie,1/755,"7,554"
4,11,Metapod,1/76,152
5,13,Weedle,1/481,"6,261"
6,16,Pidgey,1/984,"7,874"
7,19,Rattata,1/398,"11,552"
8,21,Spearow,1/638,"6,388"
9,23,Ekans,1/401,"5,615"
10,25,Pikachu,1/197,"10,881"
11,27,Sandshrew,1/489,"2,449"
12,29,Nidoran♀,1/706,"3,531"
13,32,Nidoran♂,1/445,"3,121"
14,35,Clefairy,1/593,"2,375"
15,37,Vulpix,"1/1,106","2,212"
16,39,Jigglypuff,1/579,"4,053"
17,41,Zubat,1/322,967
18,43,Oddish,1/375,"6,391"
19,46,Paras,1/426,"3,842"
20,48,Venonat,1/353,"3,539"
21,50,Diglett,"1/3,423","3,423"
22,52,Meowth,1/420,"7,573"
23,53,Persian,1/106,106
24,54,Psyduck,1/292,"2,340"
25,56,Mankey,1/548,"3,841"
26,58,Growlithe,1/371,"4,834"
27,60,Poliwag,"1/1,234","2,468"
28,63,Abra,1/827,"3,310"
29,66,Machop,1/516,"4,650"
30,69,Bellsprout,1/634,"3,807"
31,72,Tentacool,1/109,109
32,74,Geodude,1/520,"5,729"
33,75,Graveler,1/103,103
34,77,Ponyta,"1/1,088","2,176"
35,79,Slowpoke,1/311,"2,179"
36,81,Magnemite,1/686,"4,117"
37,83,Farfetch'd,"1/1,133","1,133"
38,84,Doduo,1/543,"2,716"
39,86,Seel,1/125,125
40,88,Grimer,1/883,"4,415"
41,89,Muk,1/122,122
42,91,Cloyster,1/10,10
43,92,Gastly,1/389,"3,114"
44,96,Drowzee,1/550,"3,854"
45,100,Voltorb,1/378,"1,893"
46,102,Exeggcute,1/241,"5,562"
47,103,Exeggutor,1/49,99
48,104,Cubone,1/352,"4,578"
49,106,Hitmonlee,1/631,"1,895"
50,107,Hitmonchan,1/283,"1,983"
51,108,Lickitung,"1/1,581","1,581"
52,109,Koffing,1/607,"2,429"
53,111,Rhyhorn,1/508,"17,284"
54,113,Chansey,1/458,"5,501"
55,114,Tangela,1/225,"1,127"
56,115,Kangaskhan,1/715,715
57,116,Horsea,1/112,112
58,122,Mr. Mime,1/142,284
59,123,Scyther,1/434,"1,736"
60,124,Jynx,1/155,"1,089"
61,125,Electabuzz,1/731,"2,195"
62,126,Magmar,"1/1,920","1,920"
63,127,Pinsir,1/911,911
64,128,Tauros,1/542,"1,626"
65,129,Magikarp,1/393,"1,181"
66,133,Eevee,1/506,"28,870"
67,143,Snorlax,1/222,"2,004"
68,152,Chikorita,1/813,"4,065"
69,153,Bayleef,1/155,155
70,155,Cyndaquil,1/655,"6,555"
71,156,Quilava,1/211,211
72,158,Totodile,1/545,"1,636"
73,161,Sentret,1/306,"1,224"
74,163,Hoothoot,1/301,903
75,165,Ledyba,"1/1,167","1,167"
76,177,Natu,1/347,"8,683"
