,id,name,rate,total
0,1,Bulbasaur,1/271,"2,445"
1,4,Charmander,1/173,173
2,7,Squirtle,1/746,"2,987"
3,10,Caterpie,1/442,"21,678"
4,13,Weedle,1/453,"1,361"
5,16,Pidgey,1/559,"30,753"
6,18,Pidgeot,1/162,162
7,19,Rattata,1/582,"14,553"
8,21,Spearow,1/408,"36,761"
9,23,Ekans,1/480,"11,056"
10,25,Pikachu,"1/3,828","3,828"
11,27,Sandshrew,1/547,"11,506"
12,32,Nidoran♂,1/476,"14,759"
13,35,Clefairy,1/275,"1,928"
14,37,Vulpix,1/607,"12,142"
15,39,Jigglypuff,1/449,"29,245"
16,41,Zubat,1/543,"8,154"
17,43,Oddish,1/483,"117,861"
18,46,Paras,1/621,"40,412"
19,48,Venonat,1/470,"21,655"
20,52,Meowth,1/492,"43,874"
21,54,Psyduck,1/349,"5,934"
22,56,Mankey,1/501,"150,911"
23,58,Growlithe,1/443,"36,349"
24,60,Poliwag,"1/1,123","5,616"
25,63,Abra,1/746,"4,478"
26,66,Machop,1/548,"35,107"
27,69,Bellsprout,1/418,"5,026"
28,72,Tentacool,1/265,"1,063"
29,74,Geodude,1/463,"19,009"
30,77,Ponyta,1/172,"4,143"
31,79,Slowpoke,1/759,"9,111"
32,80,Slowbro,1/202,606
33,81,Magnemite,1/475,"9,043"
34,88,Grimer,1/551,"32,537"
35,90,Shellder,1/290,"2,033"
36,92,Gastly,1/459,"24,828"
37,94,Gengar,1/78,156
38,95,Onix,1/63,"2,495"
39,98,Krabby,1/630,"1,261"
40,100,Voltorb,1/495,"17,832"
41,102,Exeggcute,1/526,"117,844"
42,106,Hitmonlee,1/385,"6,546"
43,107,Hitmonchan,1/508,"6,614"
44,108,Lickitung,1/73,"9,088"
45,109,Koffing,1/587,"25,282"
46,113,Chansey,1/61,"6,726"
47,114,Tangela,1/481,"8,673"
48,115,Kangaskhan,1/129,"1,816"
49,116,Horsea,"1/1,076","1,076"
50,118,Goldeen,1/430,"4,730"
51,120,Staryu,1/785,785
52,122,Mr. Mime,1/401,"1,204"
53,123,Scyther,1/63,"8,165"
54,124,Jynx,1/696,"2,787"
55,125,Electabuzz,1/433,867
56,126,Magmar,1/456,"2,740"
57,127,Pinsir,1/67,672
58,128,Tauros,1/554,"3,878"
59,129,Magikarp,"1/1,086","4,345"
60,133,Eevee,1/545,"38,734"
61,137,Porygon,1/476,953
62,143,Snorlax,1/785,"1,570"
63,147,Dratini,1/192,192
64,152,Chikorita,1/226,"3,168"
65,155,Cyndaquil,1/867,"3,468"
66,158,Totodile,1/918,"2,755"
67,161,Sentret,1/446,"3,573"
68,163,Hoothoot,1/641,"1,283"
69,165,Ledyba,1/914,"1,828"
70,170,Chinchou,1/448,897
71,177,Natu,1/328,"3,283"
72,185,Sudowoodo,1/573,"4,017"
73,187,Hoppip,1/511,"137,483"
74,191,Sunkern,1/553,"158,903"
75,194,Wooper,1/541,"5,960"
76,198,Murkrow,1/374,"1,874"
77,200,Misdreavus,"1/1,242","1,242"
78,203,Girafarig,1/606,606
79,204,Pineco,1/76,"3,354"
80,207,Gligar,1/90,"1,727"
81,211,Qwilfish,1/561,"2,244"
82,213,Shuckle,1/654,"3,271"
83,215,Sneasel,1/61,"1,102"
84,216,Teddiursa,1/223,"1,343"
85,218,Slugma,1/568,"2,842"
86,222,Corsola,1/681,"1,362"
87,223,Remoraid,1/801,"1,603"
88,226,Mantine,1/48,48
89,231,Phanpy,1/478,"1,434"
90,241,Miltank,1/482,"109,912"
91,261,Poochyena,1/419,"6,290"
92,263,Zigzagoon,1/484,"154,079"
93,265,Wurmple,1/443,"1,772"
94,270,Lotad,"1/2,675","2,675"
95,273,Seedot,1/646,"3,230"
96,276,Taillow,1/345,"4,838"
97,278,Wingull,"1/1,035","4,143"
98,280,Ralts,1/450,"3,607"
99,285,Shroomish,1/679,"4,079"
100,293,Whismur,"1/1,217","3,652"
101,300,Skitty,1/404,"2,830"
102,304,Aron,1/487,"3,903"
103,312,Minun,"1/2,656","2,656"
104,313,Volbeat,1/588,"4,116"
105,314,Illumise,1/773,"3,865"
106,325,Spoink,"1/3,244","3,244"
107,328,Trapinch,1/794,794
108,333,Swablu,1/289,"3,180"
109,335,Zangoose,1/556,"4,452"
110,336,Seviper,1/656,"3,936"
111,337,Lunatone,1/846,"5,079"
112,338,Solrock,1/353,"5,662"
