,id,name,rate,total
0,1,Bulbasaur,1/473,"36,433"
1,3,Venusaur,1/122,855
2,4,Charmander,1/241,"46,090"
3,6,Charizard,1/130,913
4,7,Squirtle,1/191,"44,911"
5,9,Blastoise,1/87,610
6,10,Caterpie,1/606,"2,426"
7,21,Spearow,1/409,819
8,23,Ekans,1/593,"10,094"
9,25,Pikachu,"1/1,173","1,173"
10,37,Vulpix,1/153,"27,709"
11,41,Zubat,1/474,"5,691"
12,43,Oddish,1/643,"45,051"
13,46,Paras,1/688,"4,133"
14,50,Diglett,1/90,181
15,52,Meowth,1/201,"4,639"
16,56,Mankey,1/824,"4,122"
17,60,Poliwag,1/499,"59,980"
18,63,Abra,1/341,"1,365"
19,66,Machop,1/573,"4,014"
20,69,Bellsprout,1/347,"1,388"
21,72,Tentacool,1/735,"2,207"
22,77,Ponyta,1/121,"21,103"
23,79,Slowpoke,1/74,"177,933"
24,80,Slowbro,1/151,302
25,86,Seel,1/561,"1,684"
26,90,Shellder,1/592,"1,777"
27,95,Onix,1/45,135
28,98,Krabby,1/143,"23,691"
29,100,Voltorb,1/131,"21,244"
30,102,Exeggcute,1/553,"2,767"
31,103,Exeggutor,1/175,175
32,104,Cubone,1/390,390
33,109,Koffing,1/659,"48,152"
34,111,Rhyhorn,1/701,"43,518"
35,114,Tangela,1/255,766
36,115,Kangaskhan,1/153,"1,533"
37,118,Goldeen,1/684,"42,467"
38,122,Mr. Mime,1/815,815
39,123,Scyther,1/50,"1,908"
40,124,Jynx,1/394,394
41,128,Tauros,1/454,909
42,133,Eevee,1/889,"6,228"
43,138,Omanyte,1/738,738
44,140,Kabuto,1/746,746
45,142,Aerodactyl,1/79,237
46,147,Dratini,1/859,"26,651"
47,161,Sentret,1/540,"10,810"
48,163,Hoothoot,1/842,"5,052"
49,165,Ledyba,1/425,"1,275"
50,170,Chinchou,1/389,"6,620"
51,176,Togetic,1/71,"86,956"
52,179,Mareep,1/76,"11,706"
53,181,Ampharos,1/200,601
54,183,Marill,1/360,"8,283"
55,187,Hoppip,1/490,"7,844"
