,id,name,rate,total
0,1,Bulbasaur,1/394,"5,125"
1,4,Charmander,1/999,"2,998"
2,7,Squirtle,1/520,"2,082"
3,10,Caterpie,1/400,"5,609"
4,13,Weedle,1/524,"7,869"
5,16,Pidgey,1/825,"3,301"
6,19,Rattata,1/440,"14,531"
7,23,Ekans,1/366,"4,398"
8,25,Pikachu,1/363,727
9,29,Nidoran♀,1/334,"3,680"
10,32,Nidoran♂,1/409,"3,686"
11,35,Clefairy,1/716,716
12,39,Jigglypuff,1/188,753
13,41,Zubat,1/644,"7,737"
14,43,Oddish,1/579,"2,897"
15,48,Venonat,1/521,"4,694"
16,50,Diglett,1/856,"1,712"
17,52,Meowth,"1/1,052","6,312"
18,54,Psyduck,1/512,"5,123"
19,56,Mankey,1/851,"5,109"
20,58,Growlithe,1/558,"9,498"
21,60,Poliwag,1/469,"2,347"
22,63,Abra,1/587,"2,936"
23,66,Machop,1/448,"6,279"
24,69,Bellsprout,1/410,"5,336"
25,72,Tentacool,"1/1,389","2,778"
26,74,Geodude,1/327,"4,578"
27,77,Ponyta,1/445,"1,781"
28,81,Magnemite,1/313,"1,255"
29,84,Doduo,1/465,"98,642"
30,86,Seel,1/494,"3,459"
31,88,Grimer,1/364,"1,456"
32,90,Shellder,1/364,"6,565"
33,92,Gastly,1/382,"1,146"
34,95,Onix,1/53,"7,545"
35,96,Drowzee,1/228,"2,282"
36,98,Krabby,1/969,"1,938"
37,100,Voltorb,"1/1,026","2,053"
38,102,Exeggcute,1/263,"3,424"
39,103,Exeggutor,1/62,"7,236"
40,104,Cubone,"1/1,167","1,167"
41,109,Koffing,1/357,"7,516"
42,111,Rhyhorn,1/434,"10,867"
43,113,Chansey,1/69,278
44,115,Kangaskhan,1/455,"1,366"
45,116,Horsea,1/401,"4,010"
46,120,Staryu,1/722,"2,166"
47,123,Scyther,1/72,722
48,126,Magmar,1/401,"2,813"
49,127,Pinsir,1/403,"8,062"
50,128,Tauros,1/391,"2,350"
51,129,Magikarp,1/432,"9,507"
52,131,Lapras,1/69,"15,510"
53,133,Eevee,1/482,"27,009"
54,140,Kabuto,1/467,"1,870"
55,147,Dratini,1/458,458
56,152,Chikorita,1/622,"3,732"
57,155,Cyndaquil,1/451,"4,519"
58,158,Totodile,1/513,"2,568"
59,161,Sentret,1/496,"8,937"
60,165,Ledyba,"1/1,237","2,474"
61,170,Chinchou,1/552,"3,314"
62,177,Natu,1/502,"9,040"
63,179,Mareep,1/244,"1,467"
64,185,Sudowoodo,"1/1,331","2,662"
65,190,Aipom,1/483,"5,313"
66,191,Sunkern,"1/2,183","2,183"
67,193,Yanma,1/902,"9,924"
68,198,Murkrow,1/466,"10,732"
69,200,Misdreavus,1/420,"4,206"
70,202,Wobbuffet,1/475,"29,004"
71,206,Dunsparce,1/493,"117,049"
72,207,Gligar,1/141,988
73,209,Snubbull,1/672,"6,050"
74,211,Qwilfish,1/255,"2,557"
75,213,Shuckle,1/543,"5,980"
76,215,Sneasel,1/70,350
77,216,Teddiursa,1/322,"3,226"
78,220,Swinub,1/382,"2,293"
79,227,Skarmory,1/69,"14,887"
80,228,Houndour,1/709,"9,936"
81,234,Stantler,1/647,"1,943"
82,246,Larvitar,1/376,752
83,252,Treecko,1/366,"4,761"
84,255,Torchic,1/540,"4,868"
85,258,Mudkip,1/495,"6,931"
86,261,Poochyena,1/563,"3,379"
87,263,Zigzagoon,1/583,"8,759"
88,265,Wurmple,1/328,"6,900"
89,270,Lotad,1/709,"4,259"
90,273,Seedot,1/517,"5,697"
91,276,Taillow,"1/1,004","6,024"
92,278,Wingull,1/492,"3,938"
93,287,Slakoth,1/237,474
94,296,Makuhita,1/332,"6,321"
95,300,Skitty,1/395,"5,530"
96,302,Sableye,1/414,"1,656"
97,304,Aron,1/438,"3,943"
98,307,Meditite,1/911,"4,558"
99,309,Electrike,1/335,"3,687"
100,311,Plusle,1/899,"6,294"
101,312,Minun,1/645,"6,454"
102,313,Volbeat,"1/1,600","1,600"
103,314,Illumise,1/703,703
104,315,Roselia,1/498,"5,478"
105,318,Carvanha,1/521,"2,607"
106,320,Wailmer,1/448,"58,775"
107,325,Spoink,1/434,"3,044"
108,328,Trapinch,1/310,621
109,333,Swablu,1/717,"4,303"
110,335,Zangoose,1/295,887
111,336,Seviper,1/446,892
112,337,Lunatone,1/864,864
113,338,Solrock,1/461,923
114,339,Barboach,1/432,"5,186"
115,343,Baltoy,1/660,"3,960"
116,345,Lileep,"1/1,085","2,170"
117,347,Anorith,1/404,"1,619"
118,349,Feebas,1/37,378
119,351,Castform,1/873,"20,974"
120,353,Shuppet,1/465,"4,191"
121,366,Clamperl,1/38,77
122,370,Luvdisc,1/744,"1,488"
123,371,Bagon,1/628,628
124,374,Beldum,1/232,698
125,387,Turtwig,1/447,"9,854"
126,390,Chimchar,1/593,"8,906"
127,393,Piplup,1/841,"10,099"
128,425,Drifloon,1/501,"17,062"
129,427,Buneary,1/362,"6,164"
130,436,Bronzor,1/76,383
131,443,Gible,1/213,213
132,449,Hippopotas,1/609,"1,827"
133,451,Skorupi,1/401,401
134,453,Croagunk,1/386,"3,094"
135,459,Snover,1/483,966
136,504,Patrat,1/470,"9,408"
137,506,Lillipup,1/388,"8,537"
138,519,Pidove,1/508,"8,132"
139,524,Roggenrola,1/345,691
140,527,Woobat,"1/1,269","1,269"
141,557,Dwebble,1/239,"2,395"
142,572,Minccino,1/865,"2,596"
