,id,name,rate,total
0,1,Bulbasaur,1/644,644
1,4,Charmander,1/67,67
2,7,Squirtle,1/817,817
3,10,Caterpie,1/513,"5,135"
4,13,Weedle,1/376,376
5,16,Pidgey,1/635,"10,168"
6,19,Rattata,1/446,"3,569"
7,21,Spearow,1/566,"8,503"
8,23,Ekans,1/339,"2,716"
9,25,Pikachu,1/282,"1,411"
10,27,Sandshrew,1/335,"2,687"
11,29,Nidoran♀,1/191,191
12,32,Nidoran♂,1/438,"4,386"
13,35,Clefairy,1/455,"131,259"
14,37,Vulpix,1/521,"3,130"
15,39,Jigglypuff,1/434,"7,394"
16,41,Zubat,1/859,"5,156"
17,43,Oddish,1/604,"10,278"
18,46,Paras,1/649,"10,394"
19,48,Venonat,1/559,"5,595"
20,52,Meowth,1/801,"12,823"
21,54,Psyduck,1/353,"1,767"
22,56,Mankey,1/607,"10,934"
23,58,Growlithe,1/790,"9,491"
24,60,Poliwag,1/581,"1,744"
25,63,Abra,1/411,"3,295"
26,66,Machop,1/520,"125,354"
27,69,Bellsprout,1/555,"2,777"
28,74,Geodude,1/306,"5,521"
29,77,Ponyta,1/493,987
30,79,Slowpoke,1/617,"2,469"
31,81,Magnemite,1/465,"2,329"
32,88,Grimer,1/865,"8,651"
33,90,Shellder,1/408,"1,225"
34,92,Gastly,1/628,"6,288"
35,95,Onix,1/64,706
36,96,Drowzee,1/17,35
37,100,Voltorb,1/606,"4,245"
38,102,Exeggcute,1/407,"1,221"
39,106,Hitmonlee,1/563,"1,690"
40,107,Hitmonchan,"1/1,755","1,755"
41,108,Lickitung,1/64,"4,772"
42,109,Koffing,1/433,"6,502"
43,113,Chansey,1/105,"1,685"
44,114,Tangela,1/606,"6,062"
45,115,Kangaskhan,1/141,"1,419"
46,116,Horsea,1/443,443
47,118,Goldeen,1/482,"1,448"
48,120,Staryu,1/302,302
49,123,Scyther,1/83,"2,265"
50,124,Jynx,1/253,761
51,125,Electabuzz,1/270,270
52,126,Magmar,1/717,717
53,127,Pinsir,1/201,201
54,128,Tauros,1/615,"3,076"
55,129,Magikarp,1/381,"1,524"
56,133,Eevee,1/463,"14,365"
57,137,Porygon,1/747,"2,243"
58,158,Totodile,1/479,"173,035"
59,161,Sentret,"1/1,136","1,136"
60,163,Hoothoot,1/504,"1,513"
61,165,Ledyba,1/205,"1,234"
62,170,Chinchou,1/615,615
63,177,Natu,1/543,"5,438"
64,183,Marill,1/515,"189,132"
65,187,Hoppip,1/481,"186,263"
66,194,Wooper,1/607,"187,050"
67,204,Pineco,1/65,"3,142"
68,207,Gligar,1/55,"1,110"
69,209,Snubbull,1/165,165
70,216,Teddiursa,"1/1,090","2,181"
71,218,Slugma,1/538,"2,153"
72,220,Swinub,1/905,"3,623"
73,222,Corsola,1/619,"1,239"
74,225,Delibird,1/252,504
75,228,Houndour,1/536,"1,073"
76,229,Houndoom,1/37,37
77,231,Phanpy,1/417,834
78,234,Stantler,1/285,570
79,246,Larvitar,1/159,159
80,252,Treecko,1/579,"1,737"
81,258,Mudkip,"1/1,981","1,981"
82,261,Poochyena,1/467,"4,677"
83,265,Wurmple,1/438,"3,506"
84,270,Lotad,1/381,"2,673"
85,273,Seedot,1/353,"1,413"
86,278,Wingull,1/494,988
87,280,Ralts,1/24,"205,056"
88,283,Surskit,"1/1,297","3,892"
89,285,Shroomish,1/179,537
90,287,Slakoth,1/414,"5,390"
91,293,Whismur,1/379,"1,899"
92,296,Makuhita,1/720,"5,043"
93,300,Skitty,1/554,"4,437"
94,304,Aron,1/393,393
95,309,Electrike,1/486,"1,458"
96,311,Plusle,1/472,"4,727"
97,312,Minun,1/582,"2,328"
98,313,Volbeat,1/436,"3,495"
99,314,Illumise,1/445,"3,120"
100,316,Gulpin,1/546,"4,375"
101,318,Carvanha,1/431,"1,725"
102,320,Wailmer,1/293,881
103,322,Numel,"1/1,936","1,936"
104,325,Spoink,1/602,"1,205"
105,328,Trapinch,1/839,839
106,335,Zangoose,1/351,"3,869"
107,336,Seviper,1/593,"3,562"
108,337,Lunatone,1/504,"4,542"
109,338,Solrock,1/626,"5,011"
110,345,Lileep,1/449,449
111,355,Duskull,1/697,"3,489"
112,359,Absol,1/69,"2,211"
113,361,Snorunt,1/643,"3,219"
114,362,Glalie,1/42,169
115,363,Spheal,1/666,"3,999"
116,370,Luvdisc,1/431,863
117,387,Turtwig,1/453,"3,629"
118,390,Chimchar,1/584,"4,092"
119,393,Piplup,1/487,"5,364"
120,396,Starly,1/239,"1,435"
121,399,Bidoof,1/486,"5,837"
122,403,Shinx,1/105,"1,266"
123,410,Shieldon,1/512,"133,187"
124,415,Combee,1/442,"4,866"
125,418,Buizel,"1/1,737","1,737"
126,422,Shellos,1/676,"9,468"
127,425,Drifloon,1/698,"1,397"
128,427,Buneary,1/321,"1,927"
129,431,Glameow,1/605,"1,817"
130,434,Stunky,1/554,"3,327"
131,441,Chatot,1/422,"2,532"
132,443,Gible,1/60,181
133,449,Hippopotas,1/517,"1,034"
134,451,Skorupi,"1/1,442","1,442"
135,456,Finneon,1/202,202
136,459,Snover,1/327,"1,308"
137,460,Abomasnow,1/100,100
138,504,Patrat,1/446,"1,338"
139,506,Lillipup,1/283,"2,832"
140,511,Pansage,1/366,"4,035"
141,513,Pansear,"1/1,190","1,190"
142,515,Panpour,1/423,"4,655"
143,524,Roggenrola,1/453,"3,631"
144,529,Drilbur,1/641,"2,566"
145,535,Tympole,1/303,"2,126"
146,538,Throh,1/565,"4,524"
147,539,Sawk,1/736,"5,157"
148,543,Venipede,1/596,"3,578"
149,548,Petilil,"1/1,047","3,143"
150,557,Dwebble,1/585,"4,682"
151,574,Gothita,1/329,"3,298"
152,577,Solosis,"1/2,155","2,155"
153,580,Ducklett,1/615,"1,845"
154,582,Vanillite,1/696,"4,877"
155,599,Klink,1/47,282
156,607,Litwick,1/233,233
157,613,Cubchoo,1/514,"5,656"
158,622,Golett,1/700,"1,400"
159,631,Heatmor,1/478,"5,268"
160,632,Durant,1/523,"4,710"
161,659,Bunnelby,1/543,"187,483"
162,661,Fletchling,1/723,"1,446"
163,669,Flabebe,1/679,"12,238"
164,682,Spritzee,1/749,"1,498"
165,692,Clauncher,1/261,"1,047"
166,694,Helioptile,"1/1,015","1,015"
167,708,Phantump,1/600,"2,403"
168,712,Bergmite,1/650,"1,300"
169,714,Noibat,1/460,"2,764"
170,725,Litten,1/261,785
171,728,Popplio,1/707,"1,414"
172,736,Grubbin,1/317,"1,270"
173,739,Crabrawler,1/324,"1,296"
174,741,Oricorio,1/533,"9,594"
175,747,Mareanie,1/504,"132,773"
176,751,Dewpider,1/377,"1,131"
177,761,Bounsweet,1/368,"3,312"
178,765,Oranguru,1/507,507
179,775,Komala,1/427,855
180,777,Togedemaru,1/582,582
181,819,Skwovet,1/647,"4,532"
182,831,Wooloo,1/645,"1,936"
183,915,Lechonk,1/503,"4,026"
