,id,name,rate,total
0,1,Bulbasaur,1/400,"7,615"
1,4,Charmander,1/400,"5,602"
2,6,Charizard,1/27,27
3,7,Squirtle,1/542,"4,882"
4,10,Caterpie,1/323,"2,267"
5,21,Spearow,1/432,"4,327"
6,23,Ekans,1/845,"5,071"
7,25,Pikachu,1/502,"114,124"
8,27,Sandshrew,1/61,"14,312"
9,35,Clefairy,1/937,"1,875"
10,43,Oddish,1/562,"5,066"
11,48,Venonat,1/587,"2,351"
12,54,Psyduck,1/715,"3,577"
13,56,Mankey,1/810,810
14,58,Growlithe,1/163,"1,142"
15,60,Poliwag,1/550,"2,202"
16,66,Machop,1/31,"53,226"
17,69,Bellsprout,1/424,"2,974"
18,77,Ponyta,1/838,838
19,84,Doduo,1/675,"1,350"
20,86,Seel,1/576,576
21,95,Onix,1/42,84
22,100,Voltorb,1/781,"3,125"
23,111,Rhyhorn,"1/1,229","2,458"
24,114,Tangela,1/117,117
25,115,Kangaskhan,1/818,818
26,131,Lapras,1/35,212
27,133,Eevee,1/56,"24,696"
28,138,Omanyte,1/211,423
29,140,Kabuto,1/351,351
30,142,Aerodactyl,1/165,165
31,147,Dratini,1/535,535
32,167,Spinarak,"1/1,006","6,040"
33,177,Natu,1/434,"4,344"
34,183,Marill,"1/1,383","2,767"
35,191,Sunkern,"1/1,000","2,000"
36,200,Misdreavus,"1/1,215","2,431"
37,209,Snubbull,1/759,"3,039"
38,216,Teddiursa,1/709,"2,129"
39,220,Swinub,1/539,"52,886"
40,225,Delibird,1/567,"67,520"
41,234,Stantler,1/541,"68,291"
42,252,Treecko,1/909,"1,818"
43,255,Torchic,1/977,"1,955"
44,258,Mudkip,1/437,"3,934"
45,261,Poochyena,1/907,"1,815"
46,273,Seedot,1/486,"3,402"
47,276,Taillow,1/248,"3,973"
48,278,Wingull,1/498,"2,494"
49,287,Slakoth,1/447,"6,713"
50,296,Makuhita,1/410,"1,231"
51,299,Nosepass,1/169,169
52,300,Skitty,1/944,"2,834"
53,304,Aron,1/470,"4,230"
54,307,Meditite,1/558,558
55,311,Plusle,1/326,"2,288"
56,312,Minun,"1/1,156","2,313"
57,313,Volbeat,1/365,"1,097"
58,314,Illumise,1/553,"1,106"
59,315,Roselia,1/29,"58,094"
60,318,Carvanha,1/350,350
61,333,Swablu,1/28,"65,270"
62,335,Zangoose,1/174,698
63,336,Seviper,1/741,741
64,338,Solrock,1/642,642
65,339,Barboach,1/532,"2,663"
66,347,Anorith,1/408,408
67,349,Feebas,1/69,552
68,351,Castform,1/818,"4,093"
69,353,Shuppet,1/450,901
70,355,Duskull,1/47,"24,615"
71,361,Snorunt,1/519,"136,125"
72,363,Spheal,1/546,"68,366"
73,371,Bagon,1/630,630
74,387,Turtwig,1/711,"5,688"
75,390,Chimchar,1/585,"5,269"
76,393,Piplup,1/551,"4,965"
77,399,Bidoof,1/753,"5,276"
78,403,Shinx,1/36,"24,640"
79,431,Glameow,1/688,"2,753"
80,436,Bronzor,1/65,195
81,443,Gible,1/29,"105,213"
82,449,Hippopotas,1/317,953
83,453,Croagunk,1/757,"7,570"
84,459,Snover,1/530,"136,981"
85,495,Snivy,1/30,"64,877"
86,498,Tepig,1/49,"24,725"
87,501,Oshawott,1/42,"24,463"
88,506,Lillipup,1/367,"5,509"
89,519,Pidove,1/529,"7,413"
90,527,Woobat,1/241,"1,448"
91,539,Sawk,1/631,631
92,557,Dwebble,1/383,"5,752"
93,572,Minccino,1/363,"4,002"
94,597,Ferroseed,1/336,336
95,613,Cubchoo,1/577,"136,973"
96,659,Bunnelby,"1/1,036","2,073"
97,661,Fletchling,1/30,"65,752"
