,id,name,rate,total
0,10,Caterpie,1/871,"4,359"
1,16,Pidgey,"1/1,582","1,582"
2,18,Pidgeot,1/12,12
3,19,Rattata,1/544,"140,970"
4,21,Spearow,1/283,"1,418"
5,23,Ekans,1/429,"10,316"
6,25,Pikachu,1/582,"8,160"
7,27,Sandshrew,1/33,33
8,35,Clefairy,1/642,"3,857"
9,39,Jigglypuff,1/533,"10,134"
10,41,Zubat,1/431,"16,827"
11,46,Paras,1/586,"1,172"
12,52,Meowth,1/68,"17,527"
13,54,Psyduck,1/588,"5,882"
14,56,Mankey,1/622,"3,110"
15,58,Growlithe,1/299,"3,588"
16,60,Poliwag,1/515,"5,157"
17,63,Abra,"1/1,642","1,642"
18,66,Machop,1/305,"3,660"
19,72,Tentacool,1/410,"9,848"
20,74,Geodude,1/434,"2,605"
21,79,Slowpoke,1/291,873
22,80,Slowbro,1/118,118
23,81,Magnemite,1/350,"1,051"
24,88,Grimer,1/94,945
25,92,Gastly,1/408,"2,862"
26,96,Drowzee,1/557,"2,789"
27,98,Krabby,1/419,838
28,102,Exeggcute,1/675,"8,102"
29,103,Exeggutor,1/61,"18,276"
30,104,Cubone,1/465,"166,643"
31,106,Hitmonlee,1/228,913
32,108,Lickitung,1/59,779
33,109,Koffing,1/677,"4,745"
34,113,Chansey,1/95,958
35,115,Kangaskhan,1/121,"2,671"
36,116,Horsea,1/607,"5,471"
37,118,Goldeen,1/641,"5,777"
38,123,Scyther,1/59,239
39,124,Jynx,1/225,451
40,125,Electabuzz,1/681,"1,362"
41,126,Magmar,1/570,570
42,127,Pinsir,1/796,"2,390"
43,128,Tauros,1/212,"1,061"
44,129,Magikarp,1/541,"25,996"
45,130,Gyarados,1/157,943
46,131,Lapras,1/73,811
47,133,Eevee,1/456,"30,099"
48,137,Porygon,1/251,753
49,138,Omanyte,1/351,702
50,140,Kabuto,1/240,720
51,142,Aerodactyl,1/36,72
52,147,Dratini,1/623,623
53,163,Hoothoot,1/736,"11,047"
54,165,Ledyba,1/572,"8,017"
55,167,Spinarak,1/584,"2,924"
56,170,Chinchou,1/621,"11,807"
57,177,Natu,1/631,"4,423"
58,179,Mareep,1/455,"15,032"
59,185,Sudowoodo,1/234,"1,409"
60,190,Aipom,1/385,"3,467"
61,198,Murkrow,1/521,"5,731"
62,200,Misdreavus,1/623,"1,871"
63,204,Pineco,1/104,104
64,206,Dunsparce,"1/1,124","3,372"
65,209,Snubbull,1/373,"7,479"
66,215,Sneasel,1/52,210
67,222,Corsola,1/480,960
68,223,Remoraid,1/443,"11,092"
69,225,Delibird,1/175,175
70,226,Mantine,1/172,860
71,227,Skarmory,1/31,126
72,228,Houndour,1/645,"2,583"
73,229,Houndoom,1/69,69
74,237,Hitmontop,"1/1,719","1,719"
75,241,Miltank,1/519,"3,119"
76,246,Larvitar,1/432,432
77,261,Poochyena,1/668,"4,676"
78,265,Wurmple,1/541,"14,071"
79,276,Taillow,1/664,"9,296"
80,278,Wingull,1/444,"6,228"
81,293,Whismur,1/665,"3,990"
82,296,Makuhita,1/454,"8,189"
83,299,Nosepass,1/420,420
84,309,Electrike,1/421,"3,791"
85,310,Manectric,1/124,249
86,313,Volbeat,1/358,717
87,314,Illumise,1/472,944
88,318,Carvanha,1/665,"1,997"
89,320,Wailmer,"1/1,396","2,793"
90,325,Spoink,"1/1,355","1,355"
91,328,Trapinch,1/554,"11,090"
92,335,Zangoose,1/513,"2,053"
93,336,Seviper,1/422,"1,266"
94,338,Solrock,1/302,"1,209"
95,339,Barboach,1/521,"8,351"
96,341,Corphish,1/689,"2,759"
97,343,Baltoy,1/188,564
98,345,Lileep,"1/2,086","2,086"
99,349,Feebas,1/54,"1,696"
100,351,Castform,1/520,"8,844"
101,353,Shuppet,1/811,"1,623"
102,366,Clamperl,1/42,126
103,370,Luvdisc,1/395,"1,977"
104,371,Bagon,"1/1,237","1,237"
105,374,Beldum,1/581,581
106,401,Kricketot,1/525,"11,032"
107,408,Cranidos,1/765,765
108,418,Buizel,1/566,"4,531"
109,425,Drifloon,1/544,"3,269"
110,427,Buneary,1/386,"4,252"
111,428,Lopunny,1/162,162
112,443,Gible,1/157,"1,258"
113,449,Hippopotas,1/316,632
114,495,Snivy,1/866,"6,933"
115,498,Tepig,1/524,"6,292"
116,501,Oshawott,1/591,"4,734"
117,506,Lillipup,1/508,"13,718"
118,522,Blitzle,1/662,"1,324"
119,524,Roggenrola,1/249,"1,249"
120,538,Throh,1/501,"1,003"
121,539,Sawk,1/481,"1,443"
122,546,Cottonee,1/584,"2,337"
123,572,Minccino,1/617,"4,320"
124,594,Alomomola,1/33,135
125,627,Rufflet,1/312,312
126,631,Heatmor,1/438,438
127,632,Durant,1/386,"1,544"
128,633,Deino,1/528,528
129,661,Fletchling,1/617,"4,941"
130,667,Litleo,1/699,"4,893"
131,734,Yungoos,1/521,"172,980"
132,759,Stufful,1/572,"9,728"
