,id,name,rate,total
0,1,Bulbasaur,1/742,"2,969"
1,4,Charmander,1/590,"1,770"
2,7,Squirtle,1/246,"1,971"
3,13,Weedle,1/406,"8,121"
4,15,Beedrill,1/79,79
5,16,Pidgey,1/713,"2,853"
6,18,Pidgeot,1/26,26
7,25,Pikachu,1/342,"4,114"
8,27,Sandshrew,1/62,62
9,35,Clefairy,1/374,"2,999"
10,39,Jigglypuff,1/546,"8,737"
11,58,Growlithe,1/499,999
12,60,Poliwag,1/302,"1,813"
13,66,Machop,1/233,"1,635"
14,72,Tentacool,1/569,"5,128"
15,86,Seel,1/98,196
16,88,Grimer,1/472,"1,891"
17,98,Krabby,1/582,"68,148"
18,109,Koffing,"1/1,461","1,461"
19,115,Kangaskhan,1/226,678
20,118,Goldeen,1/575,"75,381"
21,126,Magmar,1/464,"40,389"
22,129,Magikarp,1/459,"80,447"
23,130,Gyarados,1/97,"2,732"
24,131,Lapras,1/59,59
25,133,Eevee,1/725,"8,702"
26,161,Sentret,1/539,"4,855"
27,170,Chinchou,1/360,"4,691"
28,179,Mareep,1/409,"1,639"
29,200,Misdreavus,1/397,"9,937"
30,213,Shuckle,1/285,285
31,220,Swinub,1/605,"1,816"
32,227,Skarmory,1/52,"1,826"
33,234,Stantler,1/301,"1,810"
34,241,Miltank,1/524,"40,356"
35,252,Treecko,"1/3,751","3,751"
36,255,Torchic,1/498,"2,988"
37,258,Mudkip,1/277,"1,385"
38,261,Poochyena,1/637,"5,102"
39,278,Wingull,1/291,"1,167"
40,280,Ralts,1/728,728
41,287,Slakoth,1/784,784
42,296,Makuhita,1/306,"8,269"
43,304,Aron,1/733,"5,871"
44,307,Meditite,1/122,"40,152"
45,309,Electrike,1/209,628
46,335,Zangoose,1/378,756
47,336,Seviper,1/546,"1,093"
48,343,Baltoy,1/302,302
49,351,Castform,1/508,508
50,361,Snorunt,1/566,"1,133"
51,387,Turtwig,1/392,"4,321"
52,390,Chimchar,1/719,"3,595"
53,393,Piplup,1/943,"1,887"
54,401,Kricketot,1/342,"2,400"
55,412,Burmy,1/520,"1,561"
56,427,Buneary,1/869,"4,347"
57,436,Bronzor,1/72,"1,800"
58,527,Woobat,1/393,"3,150"
59,572,Minccino,1/375,"6,379"
