,id,name,rate,total
0,1,Bulbasaur,1/407,"7,750"
1,3,Venusaur,1/24,24
2,4,Charmander,1/570,"7,981"
3,6,Charizard,1/33,33
4,7,Squirtle,1/648,"7,780"
5,9,Blastoise,1/27,27
6,10,Caterpie,1/745,"3,729"
7,21,Spearow,1/291,"5,830"
8,23,Ekans,1/849,"5,098"
9,25,Pikachu,1/338,"5,755"
10,35,Clefairy,1/828,"1,657"
11,41,Zubat,1/500,"79,652"
12,43,Oddish,1/356,"5,700"
13,48,Venonat,1/446,"2,230"
14,54,Psyduck,1/899,"4,499"
15,56,Mankey,"1/1,339","1,339"
16,58,Growlithe,1/453,"1,813"
17,60,Poliwag,1/763,"3,816"
18,66,Machop,1/515,"176,689"
19,69,Bellsprout,"1/1,271","3,814"
20,72,Tentacool,1/850,850
21,74,Geodude,1/499,"194,355"
22,77,Ponyta,1/497,995
23,84,Doduo,1/402,"2,413"
24,95,Onix,1/67,"12,029"
25,100,Voltorb,1/709,"5,678"
26,111,Rhyhorn,1/568,"2,272"
27,115,Kangaskhan,1/481,"1,443"
28,124,Jynx,1/184,920
29,128,Tauros,1/320,641
30,131,Lapras,1/37,560
31,133,Eevee,1/375,"6,008"
32,137,Porygon,1/424,424
33,138,Omanyte,1/374,748
34,140,Kabuto,1/243,729
35,142,Aerodactyl,1/136,273
36,147,Dratini,1/248,"1,242"
37,163,Hoothoot,1/503,"9,062"
38,165,Ledyba,1/381,"1,145"
39,167,Spinarak,1/325,"7,489"
40,177,Natu,1/417,"7,097"
41,183,Marill,1/627,"5,018"
42,185,Sudowoodo,1/388,777
43,191,Sunkern,1/634,"2,538"
44,200,Misdreavus,1/434,"3,473"
45,209,Snubbull,1/420,"3,782"
46,216,Teddiursa,1/670,"2,680"
47,218,Slugma,1/530,"194,512"
48,225,Delibird,1/346,693
49,234,Stantler,1/945,945
50,252,Treecko,1/540,"2,160"
51,255,Torchic,1/294,"2,353"
52,258,Mudkip,1/560,"9,522"
53,261,Poochyena,1/443,"2,219"
54,273,Seedot,1/369,"5,535"
55,276,Taillow,1/464,"6,507"
56,278,Wingull,1/717,"4,307"
57,287,Slakoth,1/490,"7,360"
58,296,Makuhita,1/574,"1,148"
59,299,Nosepass,1/600,"48,630"
60,300,Skitty,"1/1,025","3,075"
61,304,Aron,1/555,"6,107"
62,307,Meditite,1/651,651
63,311,Plusle,1/509,"3,567"
64,312,Minun,1/299,"3,592"
65,313,Volbeat,1/606,"1,212"
66,314,Illumise,1/452,"1,810"
67,318,Carvanha,1/258,776
68,335,Zangoose,1/414,"1,244"
69,336,Seviper,1/707,707
70,338,Solrock,1/684,684
71,339,Barboach,1/520,"48,366"
72,347,Anorith,1/561,561
73,349,Feebas,1/51,"1,123"
74,351,Castform,"1/1,303","5,215"
75,353,Shuppet,1/402,"1,207"
76,361,Snorunt,1/108,108
77,371,Bagon,1/393,"1,181"
78,387,Turtwig,1/556,"6,674"
79,390,Chimchar,1/696,"6,969"
80,393,Piplup,1/533,"6,398"
81,399,Bidoof,1/543,"7,059"
82,431,Glameow,1/556,"3,896"
83,436,Bronzor,1/127,255
84,449,Hippopotas,1/229,"1,609"
85,453,Croagunk,1/411,"5,344"
86,506,Lillipup,1/617,"8,639"
87,519,Pidove,1/549,"12,093"
88,527,Woobat,1/319,"1,598"
89,557,Dwebble,1/485,"7,771"
90,572,Minccino,1/886,"4,433"
91,597,Ferroseed,1/468,"60,909"
92,631,Heatmor,1/259,259
93,632,Durant,"1/1,660","1,660"
94,659,Bunnelby,1/487,"2,437"
95,661,Fletchling,1/457,"2,289"
