,id,name,rate,total
0,1,Bulbasaur,"1/1,051","2,102"
1,4,Charmander,1/734,"3,672"
2,5,Charmeleon,1/102,102
3,7,Squirtle,1/664,"1,993"
4,10,Caterpie,1/850,"5,950"
5,11,Metapod,1/130,130
6,13,Weedle,1/390,"5,076"
7,16,Pidgey,1/577,"5,771"
8,19,Rattata,1/496,"12,904"
9,20,Raticate,1/176,176
10,21,Spearow,1/660,"5,281"
11,23,Ekans,1/384,"4,999"
12,24,Arbok,1/144,144
13,25,Pikachu,1/862,"1,724"
14,27,Sandshrew,1/385,"2,313"
15,29,Nidoran♀,1/416,"2,080"
16,30,Nidorina,1/34,34
17,32,Nidoran♂,"1/1,103","2,207"
18,35,Clefairy,"1/1,037","3,111"
19,37,Vulpix,1/321,"1,607"
20,39,Jigglypuff,1/775,"4,651"
21,43,Oddish,"1/2,127","4,255"
22,46,Paras,1/411,"3,288"
23,48,Venonat,1/731,"2,927"
24,50,Diglett,1/540,"3,242"
25,52,Meowth,1/565,"6,216"
26,54,Psyduck,1/415,831
27,56,Mankey,1/474,"3,324"
28,58,Growlithe,1/492,"4,434"
29,60,Poliwag,1/564,"1,128"
30,63,Abra,1/371,"2,602"
31,66,Machop,1/778,"3,892"
32,69,Bellsprout,1/858,"2,576"
33,74,Geodude,1/425,"4,684"
34,77,Ponyta,1/335,"1,341"
35,79,Slowpoke,"1/1,450","1,450"
36,81,Magnemite,1/320,"2,560"
37,82,Magneton,1/33,33
38,83,Farfetch'd,1/494,989
39,84,Doduo,1/896,"1,793"
40,88,Grimer,1/237,"3,568"
41,90,Shellder,1/113,113
42,92,Gastly,1/293,"2,645"
43,93,Haunter,1/42,42
44,95,Onix,1/425,425
45,96,Drowzee,1/198,"2,182"
46,100,Voltorb,1/284,"1,422"
47,102,Exeggcute,1/343,"3,438"
48,104,Cubone,1/466,"3,728"
49,107,Hitmonchan,1/744,"1,488"
50,108,Lickitung,"1/1,239","1,239"
51,109,Koffing,"1/1,880","1,880"
52,111,Rhyhorn,1/455,"1,820"
53,113,Chansey,1/926,926
54,114,Tangela,1/792,792
55,120,Staryu,1/178,178
56,123,Scyther,1/661,"1,322"
57,124,Jynx,1/271,813
58,125,Electabuzz,1/523,"1,571"
59,126,Magmar,"1/1,570","1,570"
60,129,Magikarp,1/228,684
61,133,Eevee,1/690,"4,832"
62,142,Aerodactyl,1/302,302
63,143,Snorlax,1/296,"1,480"
64,152,Chikorita,1/342,"2,738"
65,155,Cyndaquil,1/671,"4,700"
66,158,Totodile,"1/1,081","1,081"
67,161,Sentret,1/429,858
68,163,Hoothoot,1/549,549
69,165,Ledyba,1/883,883
70,167,Spinarak,1/239,239
71,176,Togetic,1/374,749
72,177,Natu,1/684,"6,159"
73,179,Mareep,1/322,"5,478"
74,183,Marill,1/348,696
75,185,Sudowoodo,1/406,"2,034"
76,187,Hoppip,1/488,"3,416"
77,193,Yanma,1/453,"1,815"
78,194,Wooper,"1/2,219","2,219"
79,198,Murkrow,1/491,"3,930"
80,200,Misdreavus,1/667,"2,001"
81,202,Wobbuffet,1/158,474
82,204,Pineco,1/191,191
83,207,Gligar,1/169,338
84,209,Snubbull,1/791,"2,374"
85,213,Shuckle,1/508,508
86,214,Heracross,1/206,206
87,216,Teddiursa,1/356,"2,137"
88,218,Slugma,1/304,913
89,223,Remoraid,1/482,482
90,225,Delibird,1/239,718
91,227,Skarmory,1/224,448
92,228,Houndour,1/794,"1,589"
93,231,Phanpy,"1/1,428","1,428"
94,234,Stantler,1/241,724
95,237,Hitmontop,1/408,"1,225"
96,241,Miltank,1/513,"1,026"
97,252,Treecko,1/180,904
98,258,Mudkip,1/746,746
99,261,Poochyena,1/382,"4,969"
100,262,Mightyena,1/40,81
101,263,Zigzagoon,1/510,"4,593"
102,265,Wurmple,1/396,"1,587"
103,270,Lotad,1/273,273
104,273,Seedot,1/118,949
105,276,Taillow,1/352,"5,286"
106,278,Wingull,1/798,"2,394"
107,279,Pelipper,1/39,39
108,280,Ralts,1/582,"2,329"
109,283,Surskit,1/399,"1,997"
110,285,Shroomish,1/701,701
111,290,Nincada,1/58,58
112,293,Whismur,1/368,"1,840"
113,296,Makuhita,1/436,"3,058"
114,299,Nosepass,1/976,976
115,300,Skitty,1/447,"2,238"
116,304,Aron,1/416,833
117,307,Meditite,"1/1,048","1,048"
118,309,Electrike,1/308,"2,780"
119,311,Plusle,1/676,"2,028"
120,312,Minun,1/261,"2,091"
121,314,Illumise,1/411,823
122,315,Roselia,1/793,793
123,316,Gulpin,"1/1,043","3,129"
124,318,Carvanha,1/675,675
125,322,Numel,1/686,"2,058"
126,324,Torkoal,1/120,120
127,325,Spoink,1/256,"1,283"
128,333,Swablu,1/632,"3,161"
129,335,Zangoose,1/354,"1,064"
130,336,Seviper,1/867,867
131,337,Lunatone,"1/1,101","1,101"
132,338,Solrock,1/614,"1,228"
133,339,Barboach,1/171,684
134,343,Baltoy,1/490,981
135,345,Lileep,1/77,77
136,347,Anorith,1/48,48
137,351,Castform,"1/1,022","1,022"
138,353,Shuppet,1/658,"1,316"
139,355,Duskull,"1/1,017","2,035"
140,358,Chimecho,1/350,"1,051"
141,387,Turtwig,1/350,"1,402"
142,390,Chimchar,1/507,"1,014"
143,396,Starly,1/847,"4,237"
144,397,Staravia,1/74,74
145,399,Bidoof,1/438,"5,256"
146,400,Bibarel,1/134,134
147,401,Kricketot,1/870,870
148,410,Shieldon,1/589,589
149,412,Burmy,1/437,437
150,415,Combee,1/454,908
151,420,Cherubi,1/195,"4,505"
152,422,Shellos,1/480,"2,402"
153,425,Drifloon,1/160,"8,505"
154,427,Buneary,1/668,"4,681"
155,431,Glameow,1/892,"4,462"
156,434,Stunky,1/825,"1,650"
157,436,Bronzor,1/740,740
158,441,Chatot,1/202,810
159,445,Garchomp,1/2,2
160,449,Hippopotas,1/940,940
161,451,Skorupi,1/303,303
162,453,Croagunk,1/853,853
163,456,Finneon,1/454,909
164,459,Snover,1/513,"1,026"
165,495,Snivy,1/396,"2,381"
166,501,Oshawott,"1/2,807","2,807"
167,504,Patrat,1/747,"1,495"
168,506,Lillipup,1/602,"6,629"
169,507,Herdier,1/127,127
170,509,Purrloin,1/617,"2,471"
171,511,Pansage,"1/1,035","1,035"
172,513,Pansear,1/170,340
173,515,Panpour,1/525,"1,050"
174,517,Munna,1/623,"3,115"
175,519,Pidove,"1/1,270","3,812"
176,522,Blitzle,1/391,783
177,524,Roggenrola,1/500,"1,001"
178,527,Woobat,1/691,"1,382"
179,529,Drilbur,1/375,"2,628"
180,535,Tympole,1/566,"5,660"
181,536,Palpitoad,1/179,179
182,538,Throh,1/368,"1,106"
183,539,Sawk,"1/1,287","1,287"
184,540,Sewaddle,1/340,"7,159"
185,543,Venipede,1/814,"4,889"
186,546,Cottonee,1/313,"2,505"
187,554,Darumaka,1/481,963
188,556,Maractus,1/240,240
189,557,Dwebble,1/612,"1,224"
190,559,Scraggy,1/443,887
191,562,Yamask,1/436,"1,310"
192,568,Trubbish,1/458,917
193,570,Zorua,1/388,776
194,572,Minccino,"1/1,340","2,681"
195,574,Gothita,1/595,"3,575"
196,580,Ducklett,1/366,733
197,582,Vanillite,1/279,"1,679"
198,585,Deerling,1/900,900
199,588,Karrablast,1/430,861
200,595,Joltik,1/913,"3,652"
201,597,Ferroseed,1/404,"1,212"
202,602,Tynamo,1/498,498
203,605,Elgyem,1/246,246
204,607,Litwick,1/328,"2,297"
205,610,Axew,1/468,468
206,616,Shelmet,1/298,"2,384"
207,618,Stunfisk,1/340,"1,021"
208,619,Mienfoo,1/246,"1,231"
209,622,Golett,1/174,349
210,627,Rufflet,1/385,771
211,631,Heatmor,1/263,"1,317"
212,659,Bunnelby,1/558,"3,351"
213,661,Fletchling,1/926,"5,559"
214,667,Litleo,1/368,736
215,669,Flabebe,1/349,"2,094"
216,672,Skiddo,1/743,743
217,682,Spritzee,1/852,"1,705"
218,684,Swirlix,1/240,"1,203"
219,686,Inkay,1/190,381
220,690,Skrelp,1/138,138
221,694,Helioptile,1/188,"1,504"
222,703,Carbink,1/273,273
223,710,Pumpkaboo,1/489,979
224,725,Litten,1/457,"5,950"
225,731,Pikipek,1/395,"3,956"
226,734,Yungoos,1/370,"1,483"
227,736,Grubbin,1/243,"1,218"
228,741,Oricorio,"1/1,665","1,665"
229,742,Cutiefly,1/775,"1,550"
230,751,Dewpider,1/229,459
231,755,Morelull,1/446,446
232,759,Stufful,1/612,"3,676"
233,767,Wimpod,1/621,621
234,769,Sandygast,1/542,542
235,777,Togedemaru,1/211,845
236,810,Grookey,1/396,793
237,813,Scorbunny,1/392,"6,668"
238,816,Sobble,"1/1,507","1,507"
239,819,Skwovet,1/556,"3,339"
240,821,Rookidee,1/528,"3,696"
241,822,Corvisquire,1/114,114
242,827,Nickit,1/495,"2,476"
243,831,Wooloo,"1/2,231","4,463"
244,850,Sizzlipede,1/572,"1,144"
245,856,Hatenna,1/263,"2,104"
246,906,Sprigatito,1/701,"2,805"
247,907,Floragato,1/75,75
248,909,Fuecoco,1/539,"4,856"
249,912,Quaxly,1/562,"1,124"
250,915,Lechonk,1/369,"6,280"
251,919,Nymble,1/466,"5,136"
252,921,Pawmi,1/642,"1,928"
253,926,Fidough,1/614,"1,844"
254,928,Smoliv,1/512,"2,562"
255,938,Tadbulb,1/398,398
