,id,name,rate,total
0,1,Bulbasaur,1/368,"2,211"
1,4,Charmander,1/235,"3,531"
2,7,Squirtle,1/402,"2,014"
3,10,Caterpie,1/566,"9,625"
4,13,Weedle,1/581,"4,653"
5,16,Pidgey,1/466,"10,254"
6,19,Rattata,1/621,"8,698"
7,21,Spearow,1/524,"4,718"
8,23,Ekans,1/418,"4,185"
9,25,Pikachu,1/568,"2,273"
10,27,Sandshrew,1/887,"1,774"
11,29,Nidoran♀,1/515,"5,154"
12,32,Nidoran♂,1/819,"8,195"
13,35,Clefairy,1/549,"4,394"
14,37,Vulpix,1/231,"1,617"
15,39,Jigglypuff,1/247,"2,974"
16,41,Zubat,1/556,"121,875"
17,43,Oddish,1/690,"10,351"
18,46,Paras,1/547,"2,735"
19,48,Venonat,1/272,"2,727"
20,50,Diglett,1/640,"2,560"
21,52,Meowth,1/66,"89,937"
22,54,Psyduck,1/372,"4,843"
23,56,Mankey,1/411,"2,879"
24,58,Growlithe,1/216,"3,682"
25,60,Poliwag,1/334,"4,686"
26,63,Abra,1/448,"7,631"
27,66,Machop,1/545,"7,638"
28,69,Bellsprout,1/304,"2,738"
29,74,Geodude,1/389,"4,672"
30,77,Ponyta,1/141,"1,555"
31,79,Slowpoke,"1/1,519","1,519"
32,81,Magnemite,1/418,"7,110"
33,83,Farfetch'd,1/54,815
34,84,Doduo,"1/1,071","2,142"
35,88,Grimer,1/109,"3,385"
36,90,Shellder,1/71,71
37,92,Gastly,1/531,"169,707"
38,95,Onix,1/66,264
39,96,Drowzee,1/440,"7,041"
40,100,Voltorb,1/675,"1,351"
41,102,Exeggcute,1/877,"7,896"
42,104,Cubone,1/286,"3,438"
43,106,Hitmonlee,1/251,"1,510"
44,107,Hitmonchan,1/754,"1,508"
45,108,Lickitung,1/82,"1,241"
46,109,Koffing,1/447,"1,791"
47,111,Rhyhorn,1/398,"5,578"
48,113,Chansey,1/87,870
49,115,Kangaskhan,1/110,"1,657"
50,118,Goldeen,1/155,310
51,122,Mr. Mime,1/439,"1,319"
52,123,Scyther,1/55,"1,282"
53,125,Electabuzz,1/564,"1,693"
54,126,Magmar,1/357,"1,431"
55,127,Pinsir,1/213,641
56,128,Tauros,1/300,"3,304"
57,131,Lapras,1/34,102
58,133,Eevee,1/695,"4,867"
59,140,Kabuto,1/181,181
60,142,Aerodactyl,1/103,309
61,143,Snorlax,"1/1,526","1,526"
62,152,Chikorita,1/514,"3,087"
63,155,Cyndaquil,1/557,"5,014"
64,158,Totodile,1/440,881
65,161,Sentret,1/760,760
66,163,Hoothoot,1/469,469
67,165,Ledyba,1/357,715
68,167,Spinarak,1/503,"154,517"
69,170,Chinchou,1/98,197
70,177,Natu,1/584,"9,940"
71,179,Mareep,1/374,"5,248"
72,183,Marill,1/646,646
73,185,Sudowoodo,1/496,"1,984"
74,187,Hoppip,1/424,"3,399"
75,191,Sunkern,1/240,481
76,193,Yanma,1/970,"4,854"
77,194,Wooper,1/580,"2,321"
78,198,Murkrow,1/463,"3,705"
79,200,Misdreavus,1/450,"5,404"
80,202,Wobbuffet,1/191,383
81,204,Pineco,1/159,159
82,206,Dunsparce,1/593,"4,746"
83,207,Gligar,1/62,250
84,209,Snubbull,1/626,"6,891"
85,215,Sneasel,1/83,83
86,216,Teddiursa,1/71,286
87,218,Slugma,1/711,711
88,222,Corsola,"1/2,277","2,277"
89,223,Remoraid,1/156,312
90,225,Delibird,1/228,685
91,226,Mantine,1/127,127
92,227,Skarmory,1/68,342
93,228,Houndour,1/617,"5,561"
94,231,Phanpy,1/342,"1,370"
95,234,Stantler,1/618,618
96,237,Hitmontop,1/303,"1,212"
97,241,Miltank,1/341,"1,025"
98,258,Mudkip,1/574,574
99,261,Poochyena,1/421,"8,432"
100,263,Zigzagoon,1/71,"4,942"
101,265,Wurmple,1/537,"4,298"
102,270,Lotad,1/415,415
103,276,Taillow,1/672,"8,075"
104,278,Wingull,1/421,"2,528"
