,id,name,rate,total
0,1,Bulbasaur,1/519,"46,211"
1,4,Charmander,1/577,"46,212"
2,7,Squirtle,1/584,"46,141"
3,16,Pidgey,1/772,"4,633"
4,19,Rattata,1/626,"28,814"
5,25,Pikachu,1/516,"50,634"
6,27,Sandshrew,1/253,"1,265"
7,29,Nidoran♀,1/295,"1,180"
8,32,Nidoran♂,1/578,"1,156"
9,37,Vulpix,1/28,28
10,41,Zubat,1/600,"4,201"
11,43,Oddish,1/565,"6,785"
12,58,Growlithe,1/284,"1,704"
13,66,Machop,1/515,"16,501"
14,69,Bellsprout,1/399,"8,799"
15,72,Tentacool,1/261,"2,612"
16,74,Geodude,1/401,"1,605"
17,77,Ponyta,1/471,"4,243"
18,79,Slowpoke,1/558,"29,053"
19,81,Magnemite,1/336,"1,009"
20,84,Doduo,1/785,"3,926"
21,88,Grimer,"1/3,887","3,887"
22,90,Shellder,1/165,330
23,92,Gastly,1/250,"2,508"
24,94,Gengar,1/37,37
25,95,Onix,1/62,"14,167"
26,98,Krabby,1/609,"3,049"
27,100,Voltorb,1/465,"6,975"
28,104,Cubone,1/637,"1,913"
29,106,Hitmonlee,1/609,609
30,109,Koffing,1/602,"3,012"
31,111,Rhyhorn,"1/1,010","4,040"
32,113,Chansey,1/65,"36,283"
33,114,Tangela,1/456,456
34,115,Kangaskhan,1/140,"1,962"
35,116,Horsea,1/266,"3,196"
36,118,Goldeen,1/505,"4,045"
37,120,Staryu,1/303,"1,214"
38,125,Electabuzz,1/243,243
39,128,Tauros,1/964,964
40,129,Magikarp,1/466,"32,204"
41,130,Gyarados,1/77,155
42,133,Eevee,1/615,"33,838"
43,137,Porygon,1/627,"1,255"
44,142,Aerodactyl,1/60,60
45,143,Snorlax,1/501,"18,044"
46,147,Dratini,1/434,434
47,163,Hoothoot,1/808,"2,426"
48,165,Ledyba,1/333,"6,011"
49,167,Spinarak,1/644,"56,711"
50,170,Chinchou,1/640,"10,253"
51,177,Natu,1/385,"29,657"
52,183,Marill,1/523,"6,804"
53,187,Hoppip,1/649,"10,394"
54,190,Aipom,1/503,"30,202"
55,191,Sunkern,1/753,"4,522"
56,193,Yanma,1/510,"14,792"
57,194,Wooper,"1/1,205","1,205"
58,198,Murkrow,1/721,"1,442"
59,203,Girafarig,"1/1,233","1,233"
60,204,Pineco,1/104,417
61,207,Gligar,1/140,140
62,209,Snubbull,1/396,"6,738"
63,213,Shuckle,1/741,741
64,216,Teddiursa,1/368,737
65,231,Phanpy,1/215,"1,078"
66,237,Hitmontop,1/400,"1,200"
67,241,Miltank,1/281,563
68,252,Treecko,1/445,"4,451"
69,255,Torchic,1/626,"5,008"
70,258,Mudkip,1/633,"12,044"
71,263,Zigzagoon,1/415,"16,222"
72,270,Lotad,1/435,"6,100"
73,273,Seedot,1/337,"2,362"
74,285,Shroomish,1/212,"1,062"
75,287,Slakoth,1/186,747
76,296,Makuhita,"1/1,391","2,782"
77,300,Skitty,1/611,"7,340"
78,304,Aron,1/461,"10,144"
79,311,Plusle,1/918,918
80,312,Minun,1/452,904
81,315,Roselia,"1/1,214","2,429"
82,322,Numel,1/748,"56,890"
83,328,Trapinch,1/671,671
84,333,Swablu,"1/2,363","2,363"
85,335,Zangoose,1/230,"1,382"
86,336,Seviper,1/489,978
87,337,Lunatone,1/547,"21,359"
88,338,Solrock,1/561,"37,632"
89,339,Barboach,1/927,"3,711"
90,341,Corphish,1/466,933
91,349,Feebas,1/68,"1,366"
92,351,Castform,1/330,"2,971"
93,353,Shuppet,1/913,913
94,366,Clamperl,1/70,140
95,370,Luvdisc,1/465,930
96,374,Beldum,1/377,"1,132"
97,387,Turtwig,1/316,"1,898"
98,390,Chimchar,"1/1,899","1,899"
99,393,Piplup,1/499,"1,497"
100,399,Bidoof,1/653,"56,816"
101,408,Cranidos,1/140,280
102,410,Shieldon,1/160,160
103,412,Burmy,1/326,653
104,425,Drifloon,1/415,415
105,427,Buneary,1/786,"5,504"
106,428,Lopunny,1/252,252
107,431,Glameow,1/697,"6,978"
108,436,Bronzor,1/104,"1,459"
109,443,Gible,1/126,"1,011"
110,449,Hippopotas,1/443,443
111,451,Skorupi,1/396,"1,587"
112,453,Croagunk,1/999,"2,997"
113,504,Patrat,1/569,569
114,506,Lillipup,1/579,"19,711"
115,519,Pidove,1/468,"28,577"
116,527,Woobat,1/441,882
117,535,Tympole,1/878,878
118,539,Sawk,1/925,925
119,546,Cottonee,1/406,406
120,557,Dwebble,1/406,406
121,564,Tirtouga,1/240,720
122,568,Trubbish,1/342,685
123,588,Karrablast,1/383,383
124,597,Ferroseed,1/387,387
125,618,Stunfisk,1/54,657
126,632,Durant,1/527,"1,055"
127,659,Bunnelby,1/359,359
128,661,Fletchling,1/852,"3,410"
129,734,Yungoos,1/428,"14,988"
130,759,Stufful,1/469,"3,287"
