,id,name,rate,total
0,1,Bulbasaur,1/352,"7,057"
1,4,Charmander,1/386,"3,476"
2,7,Squirtle,1/233,"1,868"
3,10,Caterpie,1/503,"52,351"
4,13,Weedle,1/451,"103,894"
5,15,Beedrill,1/387,774
6,16,Pidgey,1/541,"2,705"
7,19,Rattata,1/425,"16,597"
8,23,Ekans,1/620,"6,827"
9,25,Pikachu,1/291,583
10,29,Nidoran♀,1/470,"6,587"
11,32,Nidoran♂,1/511,"7,163"
12,35,Clefairy,1/371,"1,114"
13,39,Jigglypuff,1/454,909
14,41,Zubat,1/593,"13,046"
15,43,Oddish,"1/1,368","2,737"
16,48,Venonat,1/474,"61,656"
17,50,Diglett,1/569,"1,707"
18,52,Meowth,1/545,"8,177"
19,54,Psyduck,1/666,"6,666"
20,56,Mankey,1/486,"11,183"
21,58,Growlithe,1/495,"10,894"
22,60,Poliwag,1/577,"2,310"
23,63,Abra,1/497,"1,990"
24,66,Machop,1/497,"15,431"
25,69,Bellsprout,1/770,"13,103"
26,72,Tentacool,1/692,"4,844"
27,74,Geodude,1/548,"6,587"
28,77,Ponyta,"1/2,093","2,093"
29,81,Magnemite,1/540,"1,621"
30,86,Seel,1/416,"2,499"
31,88,Grimer,1/494,"2,474"
32,90,Shellder,1/913,"3,652"
33,92,Gastly,1/478,956
34,95,Onix,1/85,936
35,96,Drowzee,1/467,"1,870"
36,98,Krabby,1/436,"1,745"
37,100,Voltorb,1/333,"1,666"
38,102,Exeggcute,1/303,"2,431"
39,104,Cubone,1/195,"1,171"
40,108,Lickitung,1/187,187
41,109,Koffing,1/652,"16,311"
42,111,Rhyhorn,1/510,"11,731"
43,113,Chansey,1/65,327
44,115,Kangaskhan,"1/1,176","2,352"
45,116,Horsea,1/507,"2,536"
46,120,Staryu,1/602,"1,807"
47,123,Scyther,1/77,"4,880"
48,127,Pinsir,1/291,"9,050"
49,128,Tauros,1/362,"2,903"
50,129,Magikarp,1/564,"8,469"
51,133,Eevee,1/531,"24,459"
52,138,Omanyte,"1/1,528","1,528"
53,140,Kabuto,1/739,"2,219"
54,152,Chikorita,1/563,"3,379"
55,155,Cyndaquil,1/326,"4,241"
56,158,Totodile,1/955,"2,865"
57,161,Sentret,1/477,"10,023"
58,165,Ledyba,1/512,"134,244"
59,170,Chinchou,1/333,"2,333"
60,177,Natu,1/309,"7,427"
61,179,Mareep,1/746,"1,493"
62,185,Sudowoodo,1/487,"2,927"
63,190,Aipom,1/566,"6,794"
64,191,Sunkern,1/362,"1,811"
65,193,Yanma,1/553,"61,956"
66,198,Murkrow,1/415,"9,961"
67,200,Misdreavus,1/454,"4,547"
68,204,Pineco,1/56,"8,455"
69,206,Dunsparce,"1/1,191","1,191"
70,207,Gligar,1/70,778
71,209,Snubbull,1/373,"9,335"
72,211,Qwilfish,1/500,"1,001"
73,213,Shuckle,1/533,"3,732"
74,215,Sneasel,1/75,980
75,216,Teddiursa,1/580,"3,483"
76,220,Swinub,1/824,"2,472"
77,227,Skarmory,1/61,"1,286"
78,228,Houndour,1/628,"10,054"
79,234,Stantler,1/258,"1,290"
80,246,Larvitar,1/827,827
81,252,Treecko,1/544,"4,904"
82,255,Torchic,1/571,"7,426"
83,258,Mudkip,1/709,"5,676"
84,261,Poochyena,1/687,"6,878"
85,263,Zigzagoon,1/627,"10,659"
86,265,Wurmple,1/482,"67,077"
87,270,Lotad,"1/2,599","2,599"
88,273,Seedot,1/471,"4,714"
89,276,Taillow,1/810,"4,865"
90,278,Wingull,1/606,"1,820"
91,280,Ralts,1/520,"1,560"
92,287,Slakoth,1/518,518
93,296,Makuhita,1/424,"9,771"
94,300,Skitty,1/693,"6,931"
95,302,Sableye,1/420,"2,103"
96,304,Aron,1/482,"4,824"
97,307,Meditite,1/586,"3,521"
98,309,Electrike,"1/3,251","3,251"
99,311,Plusle,1/501,"6,014"
100,312,Minun,1/953,"5,720"
101,313,Volbeat,1/301,"2,107"
102,314,Illumise,1/270,541
103,315,Roselia,1/567,"6,245"
104,318,Carvanha,1/625,"2,501"
105,320,Wailmer,1/698,"2,794"
106,325,Spoink,1/415,"2,909"
107,328,Trapinch,1/355,355
108,333,Swablu,1/445,"4,895"
109,335,Zangoose,1/782,"1,564"
110,336,Seviper,1/484,"1,939"
111,337,Lunatone,1/824,824
112,339,Barboach,"1/1,005","5,029"
113,343,Baltoy,1/714,"4,286"
114,345,Lileep,1/300,"1,802"
115,347,Anorith,1/423,"17,361"
116,349,Feebas,1/71,427
117,351,Castform,1/812,"19,505"
118,353,Shuppet,1/482,"5,794"
119,355,Duskull,1/738,"2,952"
120,366,Clamperl,1/95,95
121,370,Luvdisc,1/623,"1,246"
122,374,Beldum,1/137,688
123,387,Turtwig,1/383,"7,291"
124,390,Chimchar,1/542,"10,843"
125,393,Piplup,1/612,"4,287"
126,412,Burmy,1/745,"1,490"
127,427,Buneary,1/421,"7,579"
128,436,Bronzor,1/62,311
129,449,Hippopotas,1/603,"1,206"
130,451,Skorupi,1/541,"59,045"
131,453,Croagunk,1/493,"3,945"
132,459,Snover,1/277,"1,109"
133,504,Patrat,"1/1,063","9,569"
134,506,Lillipup,1/722,"9,396"
135,519,Pidove,1/467,"8,408"
136,524,Roggenrola,1/340,681
137,527,Woobat,1/770,"2,311"
138,557,Dwebble,1/550,"2,754"
139,572,Minccino,1/532,"3,197"
140,631,Heatmor,1/110,110
