,id,name,rate,total
0,1,Bulbasaur,1/648,"5,185"
1,3,Venusaur,1/11,11
2,4,Charmander,1/420,"8,827"
3,5,Charmeleon,1/288,288
4,7,Squirtle,1/344,"5,508"
5,10,Caterpie,1/462,"15,277"
6,13,Weedle,1/516,"11,355"
7,14,Kakuna,1/228,228
8,16,Pidgey,1/732,"16,122"
9,19,Rattata,1/479,"21,566"
10,21,Spearow,1/471,"11,781"
11,23,Ekans,1/757,"10,600"
12,25,Pikachu,1/136,"84,382"
13,27,Sandshrew,1/629,"4,408"
14,29,Nidoran♀,1/333,"7,007"
15,30,Nidorina,1/72,72
16,32,Nidoran♂,1/706,"6,354"
17,35,Clefairy,1/444,"5,329"
18,37,Vulpix,1/477,"3,819"
19,39,Jigglypuff,1/463,"7,408"
20,41,Zubat,1/358,"1,790"
21,43,Oddish,1/482,"12,541"
22,46,Paras,1/449,"7,196"
23,48,Venonat,1/349,"6,289"
24,50,Diglett,1/487,"6,336"
25,52,Meowth,1/670,"14,087"
26,54,Psyduck,1/729,"4,376"
27,56,Mankey,1/480,"7,206"
28,58,Growlithe,1/532,"9,044"
29,60,Poliwag,1/428,"5,569"
30,63,Abra,1/549,"9,342"
31,66,Machop,1/602,"11,452"
32,69,Bellsprout,1/710,"7,100"
33,74,Geodude,1/542,"11,399"
34,75,Graveler,1/183,183
35,77,Ponyta,1/431,"3,884"
36,79,Slowpoke,1/812,"4,064"
37,81,Magnemite,1/570,"95,836"
38,83,Farfetch'd,1/675,"2,026"
39,84,Doduo,1/495,"4,959"
40,88,Grimer,1/455,"8,191"
41,92,Gastly,1/512,"6,153"
42,95,Onix,1/244,732
43,96,Drowzee,1/341,"6,143"
44,98,Krabby,1/341,341
45,100,Voltorb,1/583,"3,501"
46,102,Exeggcute,1/565,"11,311"
47,104,Cubone,1/627,"8,787"
48,106,Hitmonlee,1/316,"3,794"
49,107,Hitmonchan,1/625,"3,752"
50,108,Lickitung,1/997,"2,993"
51,109,Koffing,1/902,"4,510"
52,111,Rhyhorn,1/335,"7,371"
53,113,Chansey,1/412,"2,064"
54,114,Tangela,"1/1,057","2,115"
55,115,Kangaskhan,1/235,"1,411"
56,118,Goldeen,1/542,"1,085"
57,122,Mr. Mime,1/314,943
58,123,Scyther,1/405,"3,240"
59,124,Jynx,1/548,"2,195"
60,125,Electabuzz,1/672,"4,032"
61,126,Magmar,1/340,"3,746"
62,127,Pinsir,1/430,"1,722"
63,128,Tauros,1/552,"3,315"
64,129,Magikarp,1/360,"2,161"
65,131,Lapras,1/283,283
66,133,Eevee,1/560,"12,327"
67,137,Porygon,1/372,"1,491"
68,138,Omanyte,1/199,199
69,140,Kabuto,1/656,656
70,142,Aerodactyl,1/723,723
71,143,Snorlax,1/639,"3,838"
72,152,Chikorita,1/412,"7,832"
73,155,Cyndaquil,1/478,"12,435"
74,156,Quilava,1/188,376
75,158,Totodile,1/348,"3,132"
76,161,Sentret,"1/1,083","2,167"
77,163,Hoothoot,1/473,"1,420"
78,164,Noctowl,1/50,50
79,165,Ledyba,1/498,"1,993"
80,167,Spinarak,1/559,559
