,id,name,rate,total
0,10,Caterpie,1/481,"113,214"
1,13,Weedle,1/481,"118,432"
2,16,Pidgey,1/720,"3,602"
3,19,Rattata,1/583,"3,502"
4,25,Pikachu,1/398,"2,787"
5,27,Sandshrew,1/752,752
6,32,Nidoran♂,1/287,575
7,41,Zubat,1/447,"4,477"
8,43,Oddish,1/552,"4,421"
9,63,Abra,1/305,611
10,66,Machop,1/357,"18,232"
11,69,Bellsprout,1/435,"5,221"
12,72,Tentacool,1/527,"1,054"
13,74,Geodude,"1/1,007","1,007"
14,77,Ponyta,1/543,"3,263"
15,84,Doduo,1/953,"3,815"
16,88,Grimer,"1/1,401","2,802"
17,92,Gastly,1/473,"1,419"
18,95,Onix,1/26,106
19,98,Krabby,1/756,"2,268"
20,100,Voltorb,"1/2,359","4,719"
21,102,Exeggcute,1/220,880
22,104,Cubone,1/631,"1,895"
23,106,Hitmonlee,1/158,317
24,111,Rhyhorn,1/474,"4,274"
25,113,Chansey,1/108,433
26,114,Tangela,1/174,349
27,115,Kangaskhan,1/149,895
28,116,Horsea,1/377,"2,641"
29,118,Goldeen,1/612,"2,449"
30,125,Electabuzz,1/156,156
31,128,Tauros,1/208,624
32,129,Magikarp,1/575,"2,879"
33,130,Gyarados,1/129,129
34,133,Eevee,1/618,"5,564"
35,137,Porygon,1/363,727
36,140,Kabuto,1/77,77
37,147,Dratini,1/327,327
38,163,Hoothoot,1/423,"1,271"
39,165,Ledyba,1/516,"35,626"
40,167,Spinarak,1/659,"35,616"
41,170,Chinchou,1/374,"6,361"
42,177,Natu,1/474,"4,272"
43,183,Marill,1/412,"3,300"
44,187,Hoppip,1/503,"7,545"
45,190,Aipom,1/592,"1,776"
46,191,Sunkern,1/338,"2,032"
47,193,Yanma,1/524,"187,650"
48,194,Wooper,1/361,722
49,198,Murkrow,1/992,992
50,203,Girafarig,1/705,"1,410"
51,204,Pineco,1/56,"8,996"
52,207,Gligar,1/39,158
53,209,Snubbull,1/558,"4,469"
54,225,Delibird,1/29,29
55,228,Houndour,1/259,259
56,231,Phanpy,1/203,815
57,234,Stantler,1/252,252
58,252,Treecko,1/350,"3,158"
59,255,Torchic,1/368,"3,316"
60,258,Mudkip,1/461,"12,004"
61,263,Zigzagoon,1/444,"10,676"
62,265,Wurmple,1/512,"141,963"
63,270,Lotad,1/451,"4,065"
64,273,Seedot,1/536,"2,147"
65,287,Slakoth,1/537,537
66,296,Makuhita,1/454,"1,363"
67,300,Skitty,1/719,"5,755"
68,304,Aron,1/519,"7,273"
69,307,Meditite,1/215,215
70,311,Plusle,1/593,593
71,312,Minun,1/517,517
72,313,Volbeat,1/62,186
73,314,Illumise,1/275,275
74,315,Roselia,1/377,"1,889"
75,320,Wailmer,1/411,"1,233"
76,328,Trapinch,1/492,492
77,333,Swablu,"1/1,193","2,387"
78,335,Zangoose,1/830,830
79,336,Seviper,1/140,563
80,337,Lunatone,1/355,355
81,339,Barboach,1/740,"2,960"
82,341,Corphish,1/196,589
83,349,Feebas,1/34,767
84,351,Castform,1/895,"1,790"
85,353,Shuppet,1/541,541
86,355,Duskull,1/755,755
87,363,Spheal,1/236,236
88,374,Beldum,1/358,717
89,387,Turtwig,1/359,"2,518"
90,390,Chimchar,1/743,"1,487"
91,396,Starly,1/546,"7,098"
92,399,Bidoof,1/366,"8,799"
93,401,Kricketot,1/586,"70,956"
94,415,Combee,1/355,"1,066"
95,425,Drifloon,1/375,"1,127"
96,427,Buneary,1/604,"3,625"
97,428,Lopunny,1/166,166
98,431,Glameow,1/434,"4,778"
99,436,Bronzor,1/70,"1,274"
100,443,Gible,1/176,706
101,451,Skorupi,1/464,"11,605"
102,453,Croagunk,1/238,"1,430"
103,504,Patrat,1/371,371
104,506,Lillipup,1/495,"13,387"
105,511,Pansage,1/576,"35,159"
106,515,Panpour,1/744,744
107,519,Pidove,1/544,"10,891"
108,527,Woobat,1/272,545
109,538,Throh,1/369,369
110,543,Venipede,1/487,"97,105"
111,546,Cottonee,1/224,224
112,557,Dwebble,1/538,"8,615"
113,566,Archen,1/209,209
114,572,Minccino,1/591,591
115,588,Karrablast,1/452,"17,661"
116,590,Foongus,1/692,692
117,613,Cubchoo,1/296,296
118,616,Shelmet,1/428,"18,004"
119,618,Stunfisk,1/38,419
120,659,Bunnelby,1/106,213
121,661,Fletchling,1/712,"4,272"
122,734,Yungoos,1/573,"10,901"
123,759,Stufful,1/430,"2,152"
