,id,name,rate,total
0,16,Pidgey,1/792,"4,757"
1,19,Rattata,1/299,"3,294"
2,25,Pikachu,1/346,"4,156"
3,27,Sandshrew,1/541,"1,082"
4,29,Nidoran♀,1/840,840
5,32,Nidoran♂,1/433,867
6,41,Zubat,1/775,"3,879"
7,43,Oddish,1/551,"6,617"
8,50,Diglett,1/47,47
9,58,Growlithe,"1/1,357","1,357"
10,63,Abra,1/838,838
11,66,Machop,1/411,"4,521"
12,69,Bellsprout,1/565,"6,221"
13,72,Tentacool,"1/1,368","1,368"
14,74,Geodude,1/349,"1,047"
15,77,Ponyta,1/560,"3,364"
16,84,Doduo,1/362,"2,901"
17,88,Grimer,1/302,"3,330"
18,90,Shellder,1/212,212
19,92,Gastly,1/998,"1,997"
20,95,Onix,1/57,114
21,98,Krabby,1/334,"3,010"
22,100,Voltorb,1/635,"6,358"
23,102,Exeggcute,"1/1,031","1,031"
24,103,Exeggutor,1/25,25
25,104,Cubone,1/784,"2,352"
26,106,Hitmonlee,1/385,385
27,107,Hitmonchan,1/143,429
28,109,Koffing,1/955,"1,910"
29,111,Rhyhorn,1/470,"21,164"
30,113,Chansey,1/32,325
31,114,Tangela,1/181,363
32,115,Kangaskhan,1/91,"1,010"
33,116,Horsea,"1/1,267","2,534"
34,118,Goldeen,1/640,"2,562"
35,120,Staryu,1/396,792
36,129,Magikarp,1/622,"2,490"
37,133,Eevee,1/517,"4,136"
38,137,Porygon,1/735,735
39,138,Omanyte,1/526,"163,606"
40,140,Kabuto,1/510,"194,639"
41,142,Aerodactyl,1/70,"12,316"
42,163,Hoothoot,1/312,"1,877"
43,165,Ledyba,1/763,"5,344"
44,167,Spinarak,1/379,"1,137"
45,170,Chinchou,1/517,"8,789"
46,177,Natu,1/734,"5,879"
47,183,Marill,"1/1,165","3,497"
48,187,Hoppip,1/599,"9,599"
49,190,Aipom,"1/1,835","1,835"
50,191,Sunkern,1/460,"4,600"
51,193,Yanma,1/579,"12,170"
52,194,Wooper,1/479,958
53,198,Murkrow,1/291,"1,456"
54,203,Girafarig,1/640,"1,920"
55,204,Pineco,1/45,595
56,207,Gligar,1/41,166
57,209,Snubbull,1/489,"5,877"
58,211,Qwilfish,1/379,379
59,213,Shuckle,1/413,413
60,216,Teddiursa,1/575,575
61,218,Slugma,1/42,127
62,222,Corsola,1/473,473
63,228,Houndour,1/308,308
64,231,Phanpy,1/499,998
65,237,Hitmontop,1/472,944
66,241,Miltank,1/390,390
67,246,Larvitar,1/518,"43,062"
68,252,Treecko,1/542,"4,886"
69,255,Torchic,"1/1,142","4,570"
70,258,Mudkip,1/462,"8,332"
71,263,Zigzagoon,1/711,"13,521"
72,270,Lotad,1/379,"5,687"
73,273,Seedot,1/582,"2,328"
74,285,Shroomish,1/485,971
75,287,Slakoth,1/217,434
76,296,Makuhita,1/431,"2,155"
77,300,Skitty,"1/1,366","5,466"
78,304,Aron,1/511,"198,420"
79,307,Meditite,1/321,321
80,311,Plusle,1/807,807
81,312,Minun,1/281,845
82,315,Roselia,1/321,965
83,320,Wailmer,1/631,"1,895"
84,328,Trapinch,1/219,438
85,333,Swablu,1/494,"2,965"
86,336,Seviper,1/366,733
87,338,Solrock,1/403,807
88,339,Barboach,1/765,"3,829"
89,341,Corphish,1/162,811
90,345,Lileep,1/583,"98,692"
91,347,Anorith,1/465,"99,180"
92,349,Feebas,1/52,682
93,351,Castform,"1/1,317","2,635"
94,353,Shuppet,1/740,740
95,355,Duskull,1/474,948
96,363,Spheal,1/163,326
97,366,Clamperl,1/66,132
98,370,Luvdisc,1/333,666
99,387,Turtwig,1/501,"1,504"
100,390,Chimchar,1/704,"2,113"
101,393,Piplup,1/705,"1,410"
102,399,Bidoof,1/462,"9,711"
103,408,Cranidos,1/566,"86,124"
104,410,Shieldon,1/497,"49,247"
105,425,Drifloon,1/921,"1,842"
106,427,Buneary,1/465,"4,185"
107,431,Glameow,1/468,"5,155"
108,436,Bronzor,1/77,"1,403"
109,443,Gible,1/345,691
110,451,Skorupi,1/564,"1,128"
111,453,Croagunk,1/932,"1,864"
112,506,Lillipup,1/356,"13,922"
113,519,Pidove,1/722,"11,560"
114,527,Woobat,1/807,807
115,531,Audino,1/136,136
116,535,Tympole,1/244,733
117,538,Throh,1/566,566
118,539,Sawk,1/359,719
119,546,Cottonee,1/373,373
120,557,Dwebble,1/280,280
121,566,Archen,1/111,223
122,572,Minccino,1/174,696
123,588,Karrablast,1/316,316
124,597,Ferroseed,1/239,239
125,613,Cubchoo,1/145,435
126,616,Shelmet,1/172,345
127,618,Stunfisk,1/145,580
128,627,Rufflet,1/187,187
129,632,Durant,1/306,918
130,661,Fletchling,1/406,"3,654"
131,734,Yungoos,1/785,"10,992"
132,759,Stufful,1/728,"2,912"
