,id,name,rate,total
0,1,Bulbasaur,1/406,"23,961"
1,3,Venusaur,1/54,54
2,4,Charmander,1/560,"22,405"
3,6,Charizard,1/26,26
4,7,Squirtle,1/471,"22,166"
5,13,Weedle,1/488,"44,414"
6,15,Beedrill,1/161,322
7,16,Pidgey,1/464,"10,210"
8,18,Pidgeot,1/112,112
9,25,Pikachu,1/457,"31,141"
10,27,Sandshrew,1/124,373
11,35,Clefairy,1/467,"18,713"
12,37,Vulpix,1/54,164
13,39,Jigglypuff,1/579,"35,948"
14,54,Psyduck,1/556,"9,457"
15,58,Growlithe,1/499,"9,496"
16,60,Poliwag,1/970,"6,792"
17,66,Machop,1/596,"8,347"
18,72,Tentacool,1/558,"21,206"
19,74,Geodude,1/463,"22,253"
20,79,Slowpoke,1/577,"4,621"
21,83,Farfetch'd,1/253,253
22,84,Doduo,"1/2,401","2,401"
23,88,Grimer,1/282,"6,789"
24,90,Shellder,1/562,"3,373"
25,92,Gastly,1/526,"4,737"
26,100,Voltorb,1/445,"9,363"
27,106,Hitmonlee,1/584,"1,168"
28,107,Hitmonchan,"1/1,209","1,209"
29,109,Koffing,1/608,"6,082"
30,115,Kangaskhan,1/369,"9,244"
31,118,Goldeen,1/431,"13,801"
32,122,Mr. Mime,1/124,373
33,128,Tauros,1/642,"2,571"
34,129,Magikarp,1/594,"13,665"
35,131,Lapras,1/124,749
36,133,Eevee,1/569,"34,717"
37,143,Snorlax,1/321,"2,570"
38,161,Sentret,1/494,"16,329"
39,170,Chinchou,1/452,"23,516"
40,179,Mareep,1/613,"26,992"
41,181,Ampharos,1/109,218
42,194,Wooper,1/417,"4,593"
43,200,Misdreavus,1/468,"82,517"
44,213,Shuckle,1/822,"4,111"
45,216,Teddiursa,1/492,"3,447"
46,220,Swinub,1/432,"14,696"
47,227,Skarmory,1/54,"6,270"
48,234,Stantler,1/801,"8,015"
49,241,Miltank,1/546,"1,092"
50,252,Treecko,1/639,"13,424"
51,255,Torchic,1/421,"10,964"
52,258,Mudkip,1/527,"17,919"
53,261,Poochyena,1/482,"27,528"
54,278,Wingull,1/392,"12,960"
55,280,Ralts,1/636,"7,636"
56,287,Slakoth,1/389,"11,299"
57,296,Makuhita,1/466,"29,395"
58,304,Aron,1/608,"26,778"
59,309,Electrike,1/585,"6,442"
60,313,Volbeat,1/506,"2,530"
61,314,Illumise,1/193,"1,544"
62,335,Zangoose,1/491,"5,898"
63,336,Seviper,1/705,"3,527"
64,337,Lunatone,1/936,936
65,338,Solrock,1/567,"1,703"
66,343,Baltoy,1/409,"3,279"
67,351,Castform,"1/1,291","5,166"
68,361,Snorunt,1/444,"1,776"
69,387,Turtwig,1/686,"15,787"
70,390,Chimchar,1/373,"11,944"
71,393,Piplup,1/570,"8,550"
72,401,Kricketot,1/689,"26,215"
73,412,Burmy,1/369,"5,910"
74,427,Buneary,1/471,"19,804"
75,436,Bronzor,1/67,"7,443"
76,459,Snover,1/836,"3,344"
77,527,Woobat,1/629,"15,118"
78,572,Minccino,1/450,"50,424"
79,613,Cubchoo,1/279,279
80,631,Heatmor,1/534,"2,136"
81,632,Durant,1/479,"1,439"
