,id,name,rate,total
0,1,Bulbasaur,1/219,658
1,4,Charmander,1/475,475
2,7,Squirtle,1/564,564
3,10,Caterpie,1/867,"4,337"
4,13,Weedle,1/182,364
5,16,Pidgey,1/616,"6,167"
6,19,Rattata,1/412,"2,887"
7,21,Spearow,1/652,"7,177"
8,23,Ekans,1/360,"2,522"
9,25,Pikachu,1/222,"1,114"
10,27,Sandshrew,1/599,"2,399"
11,32,Nidoran♂,1/584,"2,922"
12,37,Vulpix,1/656,"2,626"
13,39,Jigglypuff,1/406,"6,500"
14,41,Zubat,1/375,"1,876"
15,43,Oddish,1/538,"8,617"
16,46,Paras,1/602,"8,437"
17,48,Venonat,1/790,"4,741"
18,52,Meowth,1/501,"9,526"
19,54,Psyduck,1/470,"1,411"
20,56,Mankey,1/660,"9,252"
21,58,Growlithe,1/166,"10,346"
22,60,Poliwag,1/701,"1,402"
23,63,Abra,1/926,926
24,66,Machop,1/593,"7,714"
25,69,Bellsprout,1/303,"1,213"
26,74,Geodude,1/515,"4,120"
27,77,Ponyta,"1/1,119","1,119"
28,79,Slowpoke,"1/1,757","1,757"
29,80,Slowbro,1/125,125
30,81,Magnemite,1/405,"2,026"
31,84,Doduo,1/146,292
32,88,Grimer,1/612,"6,733"
33,90,Shellder,1/596,596
34,92,Gastly,1/659,"5,273"
35,95,Onix,1/125,750
36,98,Krabby,1/126,378
37,100,Voltorb,1/667,"3,336"
38,102,Exeggcute,1/323,969
39,104,Cubone,1/373,373
40,106,Hitmonlee,1/270,"1,352"
41,107,Hitmonchan,1/698,"1,397"
42,108,Lickitung,1/55,"2,006"
43,109,Koffing,1/490,"5,392"
44,113,Chansey,1/74,"1,420"
45,114,Tangela,1/403,"2,017"
46,115,Kangaskhan,1/96,"1,154"
47,116,Horsea,1/349,349
48,118,Goldeen,1/607,"1,214"
49,122,Mr. Mime,1/915,915
50,123,Scyther,1/49,"1,844"
51,126,Magmar,1/643,643
52,127,Pinsir,1/114,229
53,128,Tauros,1/496,"2,481"
54,129,Magikarp,1/623,"1,247"
55,131,Lapras,1/31,31
56,133,Eevee,1/562,"8,439"
57,161,Sentret,1/761,"12,941"
58,163,Hoothoot,1/478,"10,998"
59,165,Ledyba,1/683,"3,418"
60,177,Natu,1/473,"11,353"
61,179,Mareep,1/291,"2,042"
62,183,Marill,1/193,386
63,187,Hoppip,1/648,"9,082"
64,194,Wooper,1/677,"10,843"
65,204,Pineco,1/61,"8,849"
66,207,Gligar,1/82,"1,733"
67,211,Qwilfish,1/99,399
68,213,Shuckle,1/605,"3,028"
69,215,Sneasel,1/54,"3,902"
70,218,Slugma,1/554,"6,100"
71,222,Corsola,1/178,"1,069"
72,227,Skarmory,1/293,293
73,241,Miltank,1/761,"4,568"
74,261,Poochyena,1/410,"12,318"
75,263,Zigzagoon,1/697,"9,768"
76,276,Taillow,1/517,"3,105"
77,278,Wingull,1/407,"3,664"
78,283,Surskit,1/751,"4,506"
79,287,Slakoth,1/180,723
80,290,Nincada,1/54,218
81,293,Whismur,1/238,476
82,296,Makuhita,1/359,"4,319"
83,302,Sableye,1/101,611
84,304,Aron,1/527,"3,167"
85,307,Meditite,1/803,803
86,309,Electrike,1/380,"1,901"
87,313,Volbeat,1/673,"3,366"
88,314,Illumise,1/226,"2,491"
89,322,Numel,1/414,"4,145"
90,325,Spoink,1/480,"17,792"
91,328,Trapinch,1/625,"6,885"
92,331,Cacnea,1/404,"2,427"
93,335,Zangoose,1/533,"3,731"
94,336,Seviper,1/934,"2,804"
95,337,Lunatone,1/361,"3,617"
96,338,Solrock,1/954,"4,773"
97,339,Barboach,1/924,924
98,341,Corphish,1/440,"2,643"
99,343,Baltoy,1/614,"6,759"
100,349,Feebas,1/31,186
101,351,Castform,1/480,"36,528"
102,353,Shuppet,1/557,"6,687"
103,355,Duskull,1/835,"6,682"
104,361,Snorunt,"1/1,139","2,278"
105,369,Relicanth,1/455,455
106,370,Luvdisc,1/736,"6,627"
107,371,Bagon,1/679,679
108,396,Starly,1/306,"3,367"
109,399,Bidoof,1/677,"4,739"
110,401,Kricketot,1/546,"1,638"
111,412,Burmy,1/485,"823,058"
112,418,Buizel,1/598,"2,991"
113,420,Cherubi,1/546,"1,639"
114,422,Shellos,1/64,"8,644"
115,425,Drifloon,1/552,"11,040"
116,427,Buneary,1/526,"17,382"
117,434,Stunky,1/532,"10,109"
118,436,Bronzor,1/65,"3,839"
119,441,Chatot,1/740,"2,222"
120,480,Uxie,1/3,3
121,504,Patrat,1/432,"9,519"
122,506,Lillipup,1/429,"17,184"
123,511,Pansage,1/502,"3,515"
124,513,Pansear,1/375,"1,503"
125,515,Panpour,1/342,"3,763"
126,517,Munna,1/411,"9,055"
127,519,Pidove,1/679,"4,755"
128,522,Blitzle,1/581,"9,890"
129,524,Roggenrola,1/708,"2,832"
130,527,Woobat,1/487,"3,902"
131,529,Drilbur,1/563,"2,816"
132,531,Audino,1/452,"1,358"
133,538,Throh,1/459,"3,672"
134,539,Sawk,1/499,"4,997"
135,540,Sewaddle,1/597,"16,733"
136,546,Cottonee,1/478,"3,348"
137,557,Dwebble,1/904,"5,425"
138,568,Trubbish,1/497,"6,470"
139,572,Minccino,1/374,"3,744"
140,574,Gothita,1/970,"2,911"
141,577,Solosis,1/453,"6,348"
142,585,Deerling,1/396,"8,719"
143,587,Emolga,1/522,"3,656"
144,590,Foongus,1/376,"1,128"
145,595,Joltik,1/495,"3,963"
146,597,Ferroseed,1/919,"3,676"
147,605,Elgyem,1/672,"6,722"
148,618,Stunfisk,1/136,"1,088"
149,619,Mienfoo,1/212,212
150,626,Bouffalant,1/653,"2,615"
151,631,Heatmor,1/717,"5,024"
152,632,Durant,1/247,"3,705"
153,633,Deino,1/498,"1,495"
154,650,Chespin,1/404,"10,122"
155,653,Fennekin,1/350,"10,870"
156,656,Froakie,1/655,"9,834"
157,659,Bunnelby,1/496,"12,408"
158,661,Fletchling,1/558,"6,696"
159,667,Litleo,1/646,"4,522"
160,669,Flabebe,1/573,"10,904"
161,686,Inkay,1/579,"12,163"
162,690,Skrelp,1/474,"6,639"
163,696,Tyrunt,1/296,"4,742"
164,698,Amaura,1/568,"2,273"
165,702,Dedenne,1/837,"2,512"
166,704,Goomy,1/470,"2,351"
167,714,Noibat,1/469,"8,447"
168,722,Rowlet,1/564,"4,512"
169,725,Litten,1/393,"4,327"
170,728,Popplio,1/562,"3,937"
171,734,Yungoos,1/668,"18,059"
172,736,Grubbin,1/656,"5,910"
173,741,Oricorio,1/766,"8,432"
174,742,Cutiefly,1/473,"4,265"
175,753,Fomantis,1/506,"4,555"
176,755,Morelull,1/449,"2,699"
177,761,Bounsweet,1/441,882
178,775,Komala,1/503,"6,546"
179,819,Skwovet,1/507,"10,666"
180,831,Wooloo,1/545,"12,008"
181,870,Falinks,1/62,"1,761"
182,915,Lechonk,1/588,"10,011"
183,919,Nymble,1/658,"11,195"
184,928,Smoliv,1/482,"8,676"
